,Change Record,Extra Change,Date,Net Worth,stock_id,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
1027,,,2019-01-17,2.6158898260433885,1810,10.2,12.55,10.1,13.5,2022-10-11,2022-11-15,23.039215686274517
1028,,,2019-01-18,2.663476731390356,1416,10.4,10.45,10.0,10.5,2022-10-11,2022-11-15,0.48076923076922906
1029,,,2019-01-21,2.7785670524806583,4157,14.95,15.45,14.95,15.95,2022-11-15,2022-12-09,3.3444816053511683
1030,,,2019-01-22,2.870676863582227,1337,7.08,7.06,6.81,7.21,2022-11-15,2022-12-09,-0.28248587570621764
1031,,,2019-01-23,3.002326990515208,8429,9.75,11.0,9.28,11.0,2022-11-15,2022-12-09,12.82051282051282
1032,,,2019-01-24,3.0127136894032445,1340,9.99,10.2,9.2,10.2,2022-11-15,2022-12-09,2.102102102102088
1033,,,2019-01-25,3.0583075858854984,2323,7.11,7.78,6.99,7.93,2022-11-15,2022-12-09,9.423347398030945
1034,,,2019-01-28,3.0769112918325217,2516,4.95,5.12,4.95,5.12,2022-11-15,2022-12-09,3.4343434343434343
1035,,,2019-01-29,3.0127737306417184,6548,32.25,31.4,30.75,33.6,2022-11-15,2022-12-09,-2.635658914728689
1036,,,2019-01-30,2.9951079762277883,2443,2.94,2.76,2.74,3.0,2022-11-15,2022-12-09,-6.1224489795918435
1037,,,2019-02-11,3.0648731912366585,5521,6.47,6.61,6.36,6.75,2022-11-15,2022-12-09,2.163833075734156
1038,,,2019-02-11,3.0648731912366585,5512,8.33,8.49,8.25,8.58,2022-11-15,2022-12-09,1.9207683073229287
1039,,,2019-02-12,3.0769224087329117,4157,16.35,15.25,15.25,17.95,2022-12-12,2023-01-11,-6.727828746177378
1040,,,2019-02-13,3.083530613523207,1337,7.13,7.07,6.85,7.18,2022-12-12,2023-01-11,-0.8415147265077083
1041,,,2019-02-14,3.152242740119652,1340,10.15,10.0,9.8,10.15,2022-12-12,2023-01-11,-1.4778325123152691
1042,,,2019-02-15,3.1405581625060925,8429,11.7,10.7,10.6,11.7,2022-12-12,2023-01-11,-8.54700854700855
1043,,,2019-02-18,3.147813599111554,2443,2.8,2.8,2.75,2.89,2022-12-12,2023-01-11,0.0
1044,,,2019-02-19,3.114727534137798,6548,31.6,30.5,29.35,31.95,2022-12-12,2023-01-11,-3.4810126582278555
1045,,,2019-02-20,3.1316321010517396,2516,5.07,5.02,4.96,5.1,2022-12-12,2023-01-11,-0.9861932938856177
1046,,,2019-02-21,3.1560836542243327,2323,7.74,7.49,7.24,7.74,2022-12-12,2023-01-11,-3.2299741602067167
1047,,,2019-02-22,3.160096641433805,5512,8.49,8.59,8.49,8.74,2022-12-12,2023-01-11,1.1778563015311994
1048,,,2019-02-25,3.1531106157453204,5521,6.59,6.73,6.59,6.77,2022-12-12,2023-01-11,2.124430955993928
1049,,,2019-02-26,3.1808405115740395,4157,15.25,15.6,14.95,16.0,2023-01-11,2023-02-10,2.2950819672131084
1050,,,2019-02-27,3.1849242603236307,1337,7.07,7.08,6.98,7.24,2023-01-11,2023-02-10,0.14144271570013522
1051,,,2019-03-04,3.1018229331085614,1340,10.0,10.8,9.95,10.9,2023-01-11,2023-02-10,8.000000000000007
1052,,,2019-03-05,3.084503739707924,6548,30.5,33.3,30.3,34.8,2023-01-11,2023-02-10,9.180327868852455
1053,,,2019-03-06,3.118632155525456,8429,10.7,10.75,10.45,11.7,2023-01-11,2023-02-10,0.4672897196261738
1054,,,2019-03-07,3.115477961060987,2516,5.02,5.0,4.96,5.05,2023-01-11,2023-02-10,-0.3984063745019806
1055,,,2019-03-08,3.1141993984572305,2323,7.49,7.73,7.36,8.02,2023-01-11,2023-02-10,3.204272363150862
1056,,,2019-03-11,3.1035414039894293,2443,2.8,2.84,2.8,2.99,2023-01-11,2023-02-10,1.4285714285714235
1057,,,2019-03-11,3.1035414039894293,5512,8.59,8.62,8.5,8.65,2023-01-11,2023-02-10,0.34924330616996624
1058,,,2019-03-12,3.099002712305927,5521,6.73,6.82,6.62,6.85,2023-01-11,2023-02-10,1.3372956909361022
1059,,,2019-03-13,3.071418749568669,4157,15.8,14.9,14.9,15.85,2023-02-13,2023-03-10,-5.696202531645566
1060,,,2019-03-14,3.0232890372937504,1337,7.13,7.15,7.06,7.26,2023-02-13,2023-03-10,0.28050490883591017
1061,,,2019-03-15,3.0070237094875085,8429,10.6,10.6,10.6,11.1,2023-02-13,2023-03-10,0.0
1062,,,2019-03-18,2.998461847682902,2516,5.05,5.06,5.0,5.14,2023-02-13,2023-03-10,0.1980198019801982
1063,,,2019-03-19,3.0705871916710965,1340,10.65,10.7,10.55,11.15,2023-02-13,2023-03-10,0.46948356807510194
1064,,,2019-03-20,3.050975034889341,2443,2.89,2.87,2.82,2.96,2023-02-13,2023-03-10,-0.692041522491349
1065,,,2019-03-21,3.0090096496799643,2323,7.7,8.1,7.7,8.2,2023-02-13,2023-03-10,5.1948051948051965
1066,,,2019-03-22,2.964086967401919,5512,8.64,10.45,8.64,11.35,2023-02-13,2023-03-10,20.949074074074048
1067,,,2019-03-25,2.9360276712195383,6548,33.8,39.0,33.6,40.9,2023-02-13,2023-03-10,15.384615384615397
1068,,,2019-03-26,2.948761943149011,5521,6.82,7.08,6.75,7.16,2023-02-13,2023-03-10,3.8123167155425186
1069,,,2019-03-27,2.9354182168663376,4157,14.6,15.0,14.0,15.9,2023-03-13,2023-03-31,2.7397260273972712
1070,,,2019-03-28,2.846182653422333,1337,7.08,6.98,6.9,7.08,2023-03-13,2023-03-31,-1.412429378531066
1071,,,2019-03-29,2.8550374950755733,8429,10.5,10.45,10.05,10.5,2023-03-13,2023-03-31,-0.4761904761904856
1072,,,2019-04-01,2.8044699546638765,1340,10.75,10.6,10.4,10.75,2023-03-13,2023-03-31,-1.3953488372093092
1073,,,2019-04-01,2.8044699546638765,2516,4.99,4.9,4.79,4.99,2023-03-13,2023-03-31,-1.8036072144288595
1074,,,2019-04-02,2.764189800555733,2443,2.87,3.23,2.87,3.23,2023-03-13,2023-03-31,12.543554006968627
1075,,,2019-04-03,2.7137605923357278,2323,7.98,7.91,7.71,7.98,2023-03-13,2023-03-31,-0.8771929824561431
1076,,,2019-04-08,2.674688496026328,5521,7.08,7.59,6.91,7.59,2023-03-13,2023-03-31,7.203389830508478
1077,,,2019-04-09,2.641767827450208,1314,10.1,9.85,9.71,10.1,2023-03-13,2023-03-31,-2.4752475247524774
1078,,,2019-04-10,2.7212791476159133,2506,9.74,9.24,9.12,9.75,2023-03-13,2023-03-31,-5.133470225872694
1079,,,2019-04-11,2.7496528280724766,4157,15.0,15.25,15.0,15.25,2023-04-06,2023-04-11,1.6666666666666607
1080,,,2019-04-11,2.7496528280724766,1337,6.97,7.0,6.95,7.0,2023-04-06,2023-04-11,0.43041606886657924
1081,,,2019-04-12,2.7981919030012365,8429,10.6,10.55,10.55,10.6,2023-04-06,2023-04-11,-0.4716981132075415
1082,,,2019-04-15,2.816366093042041,2443,3.55,4.3,3.55,4.3,2023-04-06,2023-04-11,21.126760563380277
1083,,,2019-04-16,2.810753229713244,1340,10.6,11.0,10.6,11.05,2023-04-06,2023-04-11,3.7735849056603765
1084,,,2019-04-17,2.8345663744623746,2516,4.9,4.89,4.89,4.94,2023-04-06,2023-04-11,-0.20408163265307477
1085,,,2019-04-18,2.7752814545595053,2323,7.94,8.06,7.94,8.06,2023-04-06,2023-04-11,1.5113350125944613
1086,,,2019-04-19,2.7568153783585094,2506,9.19,9.22,9.19,9.23,2023-04-06,2023-04-11,0.32644178454843686
1087,,,2019-04-22,2.741803124493386,1314,9.86,9.98,9.86,9.98,2023-04-06,2023-04-11,1.217038539553772
1088,,,2019-04-23,2.7440332434172032,2888,8.46,8.56,8.46,8.56,2023-04-06,2023-04-11,1.1820330969267046
1089,,,2019-04-24,2.7486573261970926,4157,15.25,15.0,14.9,15.85,2023-04-11,2023-05-16,-1.6393442622950838
1090,,,2019-04-25,2.7878545946701627,1337,7.0,8.45,7.0,8.45,2023-04-11,2023-05-16,20.714285714285708
1091,,,2019-04-26,2.7699792537710493,8429,10.55,10.65,10.25,10.7,2023-04-11,2023-05-16,0.9478672985781866
1092,,,2019-04-29,2.7133396325551806,1340,11.0,13.5,10.9,13.5,2023-04-11,2023-05-16,22.72727272727273
1093,,,2019-04-30,2.745078495706735,2516,4.89,5.1,4.88,5.1,2023-04-11,2023-05-16,4.294478527607359
1094,,,2019-05-02,2.749919204355459,2323,8.06,8.42,7.74,8.51,2023-04-11,2023-05-16,4.466501240694787
1095,,,2019-05-03,2.718419989871565,2506,9.22,9.25,9.19,9.41,2023-04-11,2023-05-16,0.32537960954446277
1096,,,2019-05-06,2.694881383843061,1314,9.98,9.87,9.71,10.2,2023-04-11,2023-05-16,-1.102204408817642
1097,,,2019-05-07,2.7120506842925898,5521,7.55,7.56,7.5,8.12,2023-04-11,2023-05-16,0.13245033112583293
1098,,,2019-05-08,2.7354614531848047,2888,8.56,8.39,8.2,8.58,2023-04-11,2023-05-16,-1.985981308411211
1099,,,2019-05-09,2.703278630443576,4157,15.0,15.35,14.7,15.35,2023-05-16,2023-06-09,2.3333333333333206
1100,,,2019-05-10,2.664432820620145,2443,3.35,3.54,3.23,3.56,2023-05-16,2023-06-09,5.671641791044779
1101,,,2019-05-13,2.6332403703729947,8429,10.65,11.0,10.65,11.15,2023-05-16,2023-06-09,3.2863849765258246
1102,,,2019-05-14,2.5951769008170333,1337,8.45,8.41,7.99,8.68,2023-05-16,2023-06-09,-0.4733727810650734
1103,,,2019-05-15,2.618531475311257,2516,5.1,5.75,5.09,5.81,2023-05-16,2023-06-09,12.745098039215685
1104,,,2019-05-16,2.6237566164678734,2506,9.25,9.48,9.25,9.48,2023-05-16,2023-06-09,2.4864864864864833
1105,,,2019-05-16,2.6237566164678734,2323,8.42,13.0,8.42,13.4,2023-05-16,2023-06-09,54.39429928741093
1106,,,2019-05-17,2.5860723988916554,1314,9.87,9.94,9.7,10.0,2023-05-16,2023-06-09,0.7092198581560405
1107,,,2019-05-20,2.5759609324060393,2888,8.39,8.96,8.39,9.22,2023-05-16,2023-06-09,6.79380214541121
1108,,,2019-05-21,2.5886916200725723,5512,9.51,10.35,9.51,10.5,2023-05-16,2023-06-09,8.832807570977907
1109,,,2019-05-22,2.560458266977307,4157,16.0,16.5,15.6,18.1,2023-06-12,2023-07-11,3.125
1110,,,2019-05-23,2.547923112609514,2443,3.45,3.55,3.45,3.73,2023-06-12,2023-07-11,2.898550724637672
1111,,,2019-05-24,2.550350798585698,8429,10.85,11.1,10.6,11.3,2023-06-12,2023-07-11,2.304147465437789
1112,,,2019-05-27,2.550195459648455,1337,8.44,9.22,8.19,9.37,2023-06-12,2023-07-11,9.241706161137465
1113,,,2019-05-28,2.6008721340706518,1314,9.89,9.55,9.52,9.89,2023-06-12,2023-07-11,-3.4378159757330606
1114,,,2019-05-29,2.5697866713596516,2506,9.56,9.21,9.2,9.56,2023-06-12,2023-07-11,-3.661087866108781
1115,,,2019-05-30,2.552534595139893,2516,5.53,5.39,5.22,5.53,2023-06-12,2023-07-11,-2.5316455696202667
1116,,,2019-05-31,2.5960359771620483,5521,7.56,7.54,7.39,7.94,2023-06-12,2023-07-11,-0.2645502645502562
1117,,,2019-06-03,2.5637305470530207,1718,8.23,8.04,8.04,8.26,2023-06-12,2023-07-11,-2.3086269744836074
1118,,,2019-06-04,2.5628836252121348,2888,9.29,8.92,8.62,9.29,2023-06-12,2023-07-11,-3.982777179763175
1119,,,2019-06-05,2.565835105580872,4157,16.5,15.1,14.9,16.5,2023-07-11,2023-08-15,-8.484848484848484
1120,,,2019-06-06,2.6140456929062528,2443,3.55,3.15,3.1,3.65,2023-07-11,2023-08-15,-11.267605633802813
1121,,,2019-06-10,2.6330762177144718,8429,11.1,10.0,9.99,11.1,2023-07-11,2023-08-15,-9.909909909909908
1122,,,2019-06-11,2.6638522317607833,1314,9.55,9.28,9.25,9.74,2023-07-11,2023-08-15,-2.8272251308900653
1123,,,2019-06-11,2.6638522317607833,2516,5.39,6.76,5.1,6.95,2023-07-11,2023-08-15,25.417439703154
1124,,,2019-06-12,2.6370171153889728,2506,9.21,9.11,9.06,9.26,2023-07-11,2023-08-15,-1.085776330076016
1125,,,2019-06-13,2.623925998746103,1337,9.22,7.48,7.4,9.22,2023-07-11,2023-08-15,-18.872017353579174
1126,,,2019-06-14,2.6329332280627544,1718,8.04,7.95,7.92,8.3,2023-07-11,2023-08-15,-1.1194029850746134
1127,,,2019-06-17,2.6295845108093694,2888,8.92,9.29,8.92,9.83,2023-07-11,2023-08-15,4.147982062780264
1128,,,2019-06-18,2.6284169375532986,5512,9.91,9.1,8.96,9.91,2023-07-11,2023-08-15,-8.173562058526752
1129,,,2019-06-19,2.621986307138189,1314,9.28,9.2,9.19,9.28,2023-08-15,2023-08-23,-0.8620689655172376
1130,,,2019-06-20,2.6905224626806366,2506,9.11,9.06,9.06,9.11,2023-08-15,2023-08-23,-0.548847420417109
1131,,,2019-06-21,2.6354510508240536,6548,34.4,34.55,33.0,35.0,2023-08-15,2023-08-23,0.43604651162789665
1132,,,2019-06-24,2.6235692516096707,8070,30.0,30.1,29.8,30.1,2023-08-15,2023-08-23,0.33333333333334103
1133,,,2019-06-25,2.6252282474125495,1460,7.88,7.77,7.61,7.88,2023-08-15,2023-08-23,-1.3959390862944177
1134,,,2019-06-26,2.6200383831488083,1714,8.54,8.42,8.42,8.54,2023-08-15,2023-08-23,-1.4051522248243464
1135,,,2019-06-27,2.6316561702906687,3321,6.55,6.52,6.36,6.65,2023-08-15,2023-08-23,-0.45801526717557106
1136,,,2019-06-28,2.6156261681400346,2547,8.83,8.76,8.67,8.83,2023-08-15,2023-08-23,-0.7927519818799578
1137,,,2019-07-01,2.549391092873017,2515,10.05,10.0,9.86,10.05,2023-08-15,2023-08-23,-0.4975124378109541
1138,,,2019-07-02,2.5798751083125726,2516,6.76,7.54,6.35,7.65,2023-08-15,2023-08-23,11.538461538461542
1139,,,2019-07-03,2.568153640952919,,,,,,,,
1140,,,2019-07-04,2.5616719042750478,,,,,,,,
1141,,,2019-07-05,2.5592981420157233,,,,,,,,
1142,,,2019-07-08,2.541900864224227,,,,,,,,
1143,,,2019-07-09,2.5492838611753834,,,,,,,,
1144,,,2019-07-10,2.541351486415349,,,,,,,,
1145,,,2019-07-11,2.5324021347238306,,,,,,,,
1146,,,2019-07-11,2.5324021347238306,,,,,,,,
1147,,,2019-07-12,2.527350061119171,,,,,,,,
1148,,,2019-07-15,2.508217513741577,,,,,,,,
1149,,,2019-07-16,2.5121105540562945,,,,,,,,
1150,,,2019-07-17,2.5116953258581285,,,,,,,,
1151,,,2019-07-18,2.514222401436196,,,,,,,,
1152,,,2019-07-19,2.54201904036971,,,,,,,,
1153,,,2019-07-22,2.562049927396641,,,,,,,,
1154,,,2019-07-23,2.5377437776747587,,,,,,,,
1155,,,2019-07-24,2.5300044328748768,,,,,,,,
1156,,,2019-07-25,2.520978950433448,,,,,,,,
1157,,,2019-07-26,2.5331561797574307,,,,,,,,
1158,,,2019-07-29,2.535747908942133,,,,,,,,
1159,,,2019-07-30,2.552234671590529,,,,,,,,
1160,,,2019-07-31,2.5651216292437415,,,,,,,,
1161,,,2019-08-01,2.5723402926959458,,,,,,,,
1162,,,2019-08-02,2.565228557332046,,,,,,,,
1163,,,2019-08-05,2.5302491098794158,,,,,,,,
1164,,,2019-08-06,2.520782117689993,,,,,,,,
1165,,,2019-08-07,2.508741071315565,,,,,,,,
1166,,,2019-08-08,2.5166282210262954,,,,,,,,
1167,,,2019-08-12,2.52562135486288,,,,,,,,
1168,,,2019-08-13,2.5456348035156555,,,,,,,,
1169,,,2019-08-14,2.5390809662598968,,,,,,,,
1170,,,2019-08-15,2.5262678685600743,,,,,,,,
1171,,,2019-08-15,2.5262678685600743,,,,,,,,
1172,,,2019-08-16,2.5668303723098265,,,,,,,,
1173,,,2019-08-19,2.602366775101002,,,,,,,,
1174,,,2019-08-20,2.602950831683176,,,,,,,,
1175,,,2019-08-21,2.604112569806229,,,,,,,,
1176,,,2019-08-22,2.581725438959803,,,,,,,,
1177,,,2019-08-23,2.569155535716415,,,,,,,,
1178,,,2019-08-26,2.532769346912235,,,,,,,,
1179,,,2019-08-27,2.5356147858216667,,,,,,,,
1180,,,2019-08-28,2.534825541499705,,,,,,,,
1181,,,2019-08-29,2.5416446651346427,,,,,,,,
1182,,,2019-08-30,2.5680440916191776,,,,,,,,
1183,,,2019-09-02,2.5864773481487875,,,,,,,,
1184,,,2019-09-03,2.559392178220046,,,,,,,,
1185,,,2019-09-04,2.571381149987365,,,,,,,,
1186,,,2019-09-05,2.5614191993853845,,,,,,,,
1187,,,2019-09-06,2.574808544518053,,,,,,,,
1188,,,2019-09-09,2.5824553719893837,,,,,,,,
1189,,,2019-09-10,2.5514438347027264,,,,,,,,
1190,,,2019-09-11,2.5453298041244117,,,,,,,,
1191,,,2019-09-11,2.5453298041244117,,,,,,,,
1192,,,2019-09-12,2.548687517180772,,,,,,,,
1193,,,2019-09-16,2.5405290660916493,,,,,,,,
1194,,,2019-09-17,2.534416702034791,,,,,,,,
1195,,,2019-09-18,2.5472761773381354,,,,,,,,
1196,,,2019-09-19,2.5437566351128904,,,,,,,,
1197,,,2019-09-20,2.550531314672254,,,,,,,,
1198,,,2019-09-23,2.5308721911269743,,,,,,,,
1199,,,2019-09-24,2.5714505688052696,,,,,,,,
1200,,,2019-09-25,2.578096778555092,,,,,,,,
1201,,,2019-09-26,2.616986888843747,,,,,,,,
1202,,,2019-09-27,2.5954292725512653,,,,,,,,
1203,,,2019-10-01,2.5813838471235027,,,,,,,,
1204,,,2019-10-02,2.5602374093105706,,,,,,,,
1205,,,2019-10-03,2.5310426057553714,,,,,,,,
1206,,,2019-10-04,2.537023769699689,,,,,,,,
1207,,,2019-10-07,2.579725225298113,,,,,,,,
1208,,,2019-10-08,2.567750022034703,,,,,,,,
1209,,,2019-10-09,2.5711763261421,,,,,,,,
1210,,,2019-10-14,2.5711763261421,,,,,,,,
1211,,,2019-10-15,2.559247778455766,,,,,,,,
1212,,,2019-10-16,2.5681573424432784,,,,,,,,
1213,,,2019-10-17,2.6145069373807033,,,,,,,,
1214,,,2019-10-18,2.602313363490902,,,,,,,,
1215,,,2019-10-21,2.6272592168183007,,,,,,,,
1216,,,2019-10-22,2.648141203458435,,,,,,,,
1217,,,2019-10-23,2.628050772279654,,,,,,,,
1218,,,2019-10-24,2.657309974916957,,,,,,,,
1219,,,2019-10-25,2.653810945454482,,,,,,,,
1220,,,2019-10-28,2.6716857300217605,,,,,,,,
1221,,,2019-10-29,2.654640882788641,,,,,,,,
1222,,,2019-10-30,2.665365177247126,,,,,,,,
1223,,,2019-10-31,2.6766224139450543,,,,,,,,
1224,,,2019-11-01,2.7009609571824447,,,,,,,,
1225,,,2019-11-04,3.539355190038684,,,,,,,,
1226,,,2019-11-05,3.5826781874070703,,,,,,,,
1227,,,2019-11-06,3.4947375424707072,,,,,,,,
1228,,,2019-11-07,3.475871338864919,,,,,,,,
1229,,,2019-11-08,3.397556498584492,,,,,,,,
1230,,,2019-11-11,3.398243208193804,,,,,,,,
1231,,,2019-11-12,3.487613365353257,,,,,,,,
1232,,,2019-11-13,3.541105025100238,,,,,,,,
1233,,,2019-11-14,3.5123095504384287,,,,,,,,
1234,,,2019-11-15,3.514530417806967,,,,,,,,
1235,,,2019-11-15,3.514530417806967,,,,,,,,
1236,,,2019-11-18,3.562170801339102,,,,,,,,
1237,,,2019-11-19,3.5928427936274785,,,,,,,,
1238,,,2019-11-20,3.669113944215121,,,,,,,,
1239,,,2019-11-21,3.680779481131932,,,,,,,,
1240,,,2019-11-22,3.6366946125714423,,,,,,,,
1241,,,2019-11-25,3.648280613964265,,,,,,,,
1242,,,2019-11-26,3.561868511286641,,,,,,,,
1243,,,2019-11-27,3.504839675618064,,,,,,,,
1244,,,2019-11-28,3.5222787404372466,,,,,,,,
1245,,,2019-11-29,3.5356622019007258,,,,,,,,
1246,,,2019-12-02,3.4803157364071997,,,,,,,,
1247,,,2019-12-03,3.4524201391366485,,,,,,,,
1248,,,2019-12-04,3.4914416793455376,,,,,,,,
1249,,,2019-12-05,3.502553631123426,,,,,,,,
1250,,,2019-12-06,3.467009857683923,,,,,,,,
1251,,,2019-12-09,3.551332321057096,,,,,,,,
1252,,,2019-12-10,3.601284983149209,,,,,,,,
1253,,,2019-12-11,3.6382505233143556,,,,,,,,
1254,,,2019-12-11,3.6382505233143556,,,,,,,,
1255,,,2019-12-12,3.5980615495178547,,,,,,,,
1256,,,2019-12-13,3.6759998786145234,,,,,,,,
1257,,,2019-12-16,3.7285925238200694,,,,,,,,
1258,,,2019-12-17,3.668547752086818,,,,,,,,
1259,,,2019-12-18,3.6649717704117992,,,,,,,,
1260,,,2019-12-19,3.6371633402054653,,,,,,,,
1261,,,2019-12-20,3.6608497313103237,,,,,,,,
1262,,,2019-12-23,3.6999581340998455,,,,,,,,
1263,,,2019-12-24,3.747358023524287,,,,,,,,
1264,,,2019-12-25,3.8059744698134175,,,,,,,,
1265,,,2019-12-26,3.8825440804618467,,,,,,,,
1266,,,2019-12-27,3.8809592708084995,,,,,,,,
1267,,,2019-12-30,3.9219063596217945,,,,,,,,
1268,,,2019-12-31,3.971259260698066,,,,,,,,
1269,,,2020-01-02,4.063363885908502,,,,,,,,
1270,,,2020-01-03,4.075100526120394,,,,,,,,
1271,,,2020-01-06,4.004800655062328,,,,,,,,
1272,,,2020-01-07,3.9180380156719985,,,,,,,,
1273,,,2020-01-08,3.9394018334120178,,,,,,,,
1274,,,2020-01-09,3.9972597214622096,,,,,,,,
1275,,,2020-01-10,4.049550835656644,,,,,,,,
1276,,,2020-01-13,4.049550835656644,,,,,,,,
1277,,,2020-01-14,4.061934538159732,,,,,,,,
1278,,,2020-01-15,4.14546392695987,,,,,,,,
1279,,,2020-01-16,4.122167073182109,,,,,,,,
1280,,,2020-01-17,4.090423880762448,,,,,,,,
1281,,,2020-01-20,4.071598729654406,,,,,,,,
1282,,,2020-01-30,3.9125251975558877,,,,,,,,
1283,,,2020-01-31,3.936471089371885,,,,,,,,
1284,,,2020-02-03,3.9142942779740517,,,,,,,,
1285,,,2020-02-04,3.96705770255008,,,,,,,,
1286,,,2020-02-05,4.013589979793636,,,,,,,,
1287,,,2020-02-06,4.024089731622189,,,,,,,,
1288,,,2020-02-07,4.001558025739948,,,,,,,,
1289,,,2020-02-10,3.967947356058475,,,,,,,,
1290,,,2020-02-11,3.9843993405142526,,,,,,,,
1291,,,2020-02-11,3.9843993405142526,,,,,,,,
1292,,,2020-02-12,3.9934271857834385,,,,,,,,
1293,,,2020-02-13,3.997351795068394,,,,,,,,
1294,,,2020-02-14,3.990797784748215,,,,,,,,
1295,,,2020-02-17,3.960987967012407,,,,,,,,
1296,,,2020-02-18,3.911076364058691,,,,,,,,
1297,,,2020-02-19,3.9183681465401707,,,,,,,,
1298,,,2020-02-20,3.9605887095294134,,,,,,,,
1299,,,2020-02-21,3.9438521033901353,,,,,,,,
1300,,,2020-02-24,3.904832256354492,,,,,,,,
1301,,,2020-02-25,3.8883192197745795,,,,,,,,
1302,,,2020-02-26,3.885123869174826,,,,,,,,
1303,,,2020-02-27,3.860317549715035,,,,,,,,
1304,,,2020-03-02,3.8476907388563224,,,,,,,,
1305,,,2020-03-03,3.8888953054309296,,,,,,,,
1306,,,2020-03-04,3.8527774175856124,,,,,,,,
1307,,,2020-03-05,3.895126465859658,,,,,,,,
1308,,,2020-03-06,3.8976292796842316,,,,,,,,
1309,,,2020-03-09,3.7778875592974357,,,,,,,,
1310,,,2020-03-10,3.748278387750124,,,,,,,,
1311,,,2020-03-11,3.725505023474853,,,,,,,,
1312,,,2020-03-11,3.725505023474853,,,,,,,,
1313,,,2020-03-12,3.509413727355015,,,,,,,,
1314,,,2020-03-13,3.255504423952833,,,,,,,,
1315,,,2020-03-16,3.1410557791413245,,,,,,,,
1316,,,2020-03-17,3.0105092754265317,,,,,,,,
1317,,,2020-03-18,3.044227888095912,,,,,,,,
1318,,,2020-03-19,2.7703346294918942,,,,,,,,
1319,,,2020-03-20,2.8537910231321084,,,,,,,,
1320,,,2020-03-23,2.721336416333163,,,,,,,,
1321,,,2020-03-24,2.7579281353261504,,,,,,,,
1322,,,2020-03-25,2.7882241575798408,,,,,,,,
1323,,,2020-03-26,2.7570321985339845,,,,,,,,
1324,,,2020-03-27,2.791104761085816,,,,,,,,
1325,,,2020-03-30,2.768208015890157,,,,,,,,
1326,,,2020-03-31,2.7954602852949897,,,,,,,,
1327,,,2020-04-01,2.866321337906633,,,,,,,,
1328,,,2020-04-01,2.866321337906633,,,,,,,,
1329,,,2020-04-06,2.909779675631618,,,,,,,,
1330,,,2020-04-07,2.940098185318611,,,,,,,,
1331,,,2020-04-08,3.032179943969787,,,,,,,,
1332,,,2020-04-09,3.1166718414535017,,,,,,,,
1333,,,2020-04-10,3.1660307915252393,,,,,,,,
1334,,,2020-04-13,3.1660307915252393,,,,,,,,
1335,,,2020-04-14,3.2526398094326328,,,,,,,,
1336,,,2020-04-15,3.3431201119465457,,,,,,,,
1337,,,2020-04-16,3.3734123955261754,,,,,,,,
1338,,,2020-04-17,3.422829935991119,,,,,,,,
1339,,,2020-04-20,3.5106706273230674,,,,,,,,
1340,,,2020-04-21,3.3772459393978838,,,,,,,,
1341,,,2020-04-22,3.374200062243356,,,,,,,,
1342,,,2020-04-23,3.3980427331186,,,,,,,,
1343,,,2020-04-24,3.3694383087978155,,,,,,,,
1344,,,2020-04-27,3.3713621741687296,,,,,,,,
1345,,,2020-04-28,3.3928942137081015,,,,,,,,
1346,,,2020-04-29,3.417290845392854,,,,,,,,
1347,,,2020-04-30,3.503710388063952,,,,,,,,
1348,,,2020-05-04,3.4787947898846894,,,,,,,,
1349,,,2020-05-05,3.4706293194690288,,,,,,,,
1350,,,2020-05-06,3.4511335565413566,,,,,,,,
1351,,,2020-05-07,3.5074170416053825,,,,,,,,
1352,,,2020-05-08,3.53876560754066,,,,,,,,
1353,,,2020-05-11,3.5975736064607853,,,,,,,,
1354,,,2020-05-12,3.6072713150917846,,,,,,,,
1355,,,2020-05-13,3.624115872794212,,,,,,,,
1356,,,2020-05-14,3.554119419709641,,,,,,,,
1357,,,2020-05-15,3.611769502327381,,,,,,,,
1358,,,2020-05-18,3.611769502327381,,,,,,,,
1359,,,2020-05-19,3.712495628929213,,,,,,,,
1360,,,2020-05-20,3.6600488852469764,,,,,,,,
1361,,,2020-05-21,3.612110098826666,,,,,,,,
1362,,,2020-05-22,3.521175319348348,,,,,,,,
1363,,,2020-05-25,3.504121441725462,,,,,,,,
1364,,,2020-05-26,3.5723882435297036,,,,,,,,
1365,,,2020-05-27,3.588547523022808,,,,,,,,
1366,,,2020-05-28,3.6227176666941174,,,,,,,,
1367,,,2020-05-29,3.6543853334694534,,,,,,,,
1368,,,2020-06-01,3.741004077224087,,,,,,,,
1369,,,2020-06-02,3.803014545132861,,,,,,,,
1370,,,2020-06-03,3.8847248762615156,,,,,,,,
1371,,,2020-06-04,3.9702914625805086,,,,,,,,
1372,,,2020-06-05,4.07001602015982,,,,,,,,
1373,,,2020-06-08,4.158624580584607,,,,,,,,
1374,,,2020-06-09,4.24722276728239,,,,,,,,
1375,,,2020-06-10,4.364552628316733,,,,,,,,
1376,,,2020-06-11,4.197644694003102,,,,,,,,
1377,,,2020-06-11,4.197644694003102,,,,,,,,
1378,,,2020-06-12,4.132171871879515,,,,,,,,
1379,,,2020-06-15,4.167032113661384,,,,,,,,
1380,,,2020-06-16,4.297522752876101,,,,,,,,
1381,,,2020-06-17,4.403875799273545,,,,,,,,
