,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
364,,,2016-07-19,0.9677868601414255,-11.247835649956306,3383,2.0169935208592458,2.83,2.65,2.63,2.89,2017-09-11,2017-10-11,-6.360424028268552
365,,,2016-07-20,0.9689992095452141,-11.136655556522301,2475,2.149392100705166,2.09,3.36,2.08,3.5,2017-09-11,2017-10-11,60.76555023923444
366,,,2016-07-21,0.9929120993203967,-8.94369261104343,2025,2.289469749946029,2.75,2.7,2.67,2.79,2017-09-11,2017-10-11,-1.8181818181818077
367,,,2016-07-22,0.9946364635103901,-8.785557529557353,2364,2.3862312910488392,2.5,2.65,2.43,2.69,2017-09-11,2017-10-11,6.000000000000005
368,,,2016-07-25,1.008433931216972,-7.520242642630681,1417,2.477395596884322,4.92,4.95,4.85,4.98,2017-09-11,2017-10-11,0.6097560975609762
369,,,2016-07-26,1.0171760687825921,-6.71853344203125,1333,2.9202293153722625,3.74,3.89,3.53,4.14,2017-09-11,2017-10-11,4.010695187165769
370,,,2016-07-27,1.0379751834800945,-4.8111233272685965,4157,0.5574105021960329,20.9,21.1,20.55,22.85,2017-10-11,2017-11-15,0.9569377990430672
371,,,2016-07-28,1.018983982884596,-6.552736306194584,5701,1.1243718012074833,2.3,2.06,2.0,2.3,2017-10-11,2017-11-15,-10.434782608695647
372,,,2016-07-29,1.0098969130612536,-7.386077972254967,3383,1.744760056260903,2.65,3.01,2.56,3.01,2017-10-11,2017-11-15,13.584905660377355
373,,,2016-08-01,1.0190804825102961,-6.543886681351974,2323,1.8296907994731122,4.43,4.28,4.28,4.63,2017-10-11,2017-11-15,-3.386004514672669
374,,,2016-08-02,1.0184588982787086,-6.600889879216421,2025,2.0404707414918275,2.7,2.83,2.7,2.95,2017-10-11,2017-11-15,4.814814814814805
375,,,2016-08-03,1.0204500145441489,-6.418291948506161,1417,2.507699848497013,4.95,4.82,4.8,4.95,2017-10-11,2017-11-15,-2.626262626262621
376,,,2016-08-04,1.0281465841739064,-5.712467927903142,2364,2.516450332952377,2.65,2.52,2.52,2.84,2017-10-11,2017-11-15,-4.9056603773584895
377,,,2016-08-05,1.02194227413554,-6.281442323901098,5304,3.116128789132744,2.95,2.5,2.36,2.95,2017-10-11,2017-11-15,-15.254237288135597
378,,,2016-08-08,1.0298721166335665,-5.554225708713778,2038,3.3001784129580436,8.02,7.86,7.83,8.07,2017-10-11,2017-11-15,-1.995012468827917
