,Change Record,Extra Change,Date,Net Worth,stock_id,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
11,2015-10-11-2015-11-15 報酬率:5.45% 本金:1065244.3339999998,,2015-01-20,1.0607409405502985,1514,9.72,8.9,8.9,9.72,2015-01-12,2015-02-11,-8.436213991769549
12,2015-11-15-2015-12-11 報酬率:-3.2% 本金:1035013.9339999998,,2015-01-21,1.0786639679160943,2438,10.4,11.55,9.78,12.1,2015-01-12,2015-02-11,11.057692307692314
13,2015-12-11-2016-01-11 報酬率:-2.43% 本金:1012225.6369999998,,2015-01-22,1.0882470344600523,3051,7.64,13.95,7.64,16.05,2015-01-12,2015-02-11,82.59162303664922
14,2016-01-11-2016-02-11 報酬率:4.07% 本金:1050074.1949999998,,2015-01-23,1.1074107000163056,2905,20.1,20.2,20.05,20.75,2015-01-12,2015-02-11,0.4975124378109319
15,2016-02-11-2016-03-11 報酬率:15.91% 本金:1201537.3949999998,,2015-01-26,1.112680146078824,2543,11.5,11.1,10.7,11.5,2015-01-12,2015-02-11,-3.4782608695652195
16,2016-03-11-2016-04-01 報酬率:-4.34% 本金:1151317.9529999997,,2015-01-27,1.121236829390154,3607,58.6,66.9,58.6,68.5,2015-01-12,2015-02-11,14.163822525597269
17,2016-04-01-2016-04-11 報酬率:-2.25% 本金:1129166.2529999998,,2015-01-28,1.1027997608912006,2495,18.3,17.15,17.15,18.7,2015-01-12,2015-02-11,-6.284153005464487
18,2016-04-11-2016-05-16 報酬率:-2.03% 本金:1109400.1429999997,,2015-01-29,1.1063224654059707,2923,27.0,27.8,26.1,28.05,2015-01-12,2015-02-11,2.9629629629629672
19,2016-05-16-2016-06-11 報酬率:5.58% 本金:1160015.7649999997,,2015-01-30,1.1080492889812614,1515,10.7,10.75,10.55,11.15,2015-01-12,2015-02-11,0.4672897196261738
20,2016-06-11-2016-07-11 報酬率:7.29% 本金:1232904.8299999996,,2015-02-02,1.1004409530696,2329,13.7,15.5,13.4,15.95,2015-02-11,2015-03-11,13.138686131386867
21,2016-07-11-2016-08-15 報酬率:6.39% 本金:1305843.4849999996,,2015-02-03,1.1119863559756609,2438,11.55,11.4,11.15,11.55,2015-02-11,2015-03-11,-1.2987012987012991
22,2016-08-15-2016-09-11 報酬率:-1.97% 本金:1283477.6809999996,,2015-02-04,1.1245429386041714,8112,16.55,17.1,16.55,17.8,2015-02-11,2015-03-11,3.3232628398791597
23,2016-09-11-2016-10-11 報酬率:-0.22% 本金:1280986.4009999996,,2015-02-05,1.12235985538564,1236,24.8,24.65,24.6,25.2,2015-02-11,2015-03-11,-0.6048387096774244
24,2016-10-11-2016-11-15 報酬率:-0.79% 本金:1272399.3379999995,,2015-02-06,1.1253450270673526,3607,66.9,70.8,66.7,71.3,2015-02-11,2015-03-11,5.829596412556048
25,2016-11-15-2016-12-11 報酬率:5.37% 本金:1331474.7079999996,,2015-02-09,1.1472127461856854,3051,13.95,13.25,12.4,14.6,2015-02-11,2015-03-11,-5.017921146953396
26,2016-12-11-2017-01-11 報酬率:4.53% 本金:1384063.0249999994,,2015-02-10,1.1304151451584896,1540,23.7,24.0,23.7,24.5,2015-02-11,2015-03-11,1.2658227848101333
27,2017-01-11-2017-02-11 報酬率:4.93% 本金:1445489.3459999992,,2015-02-11,1.110067737572355,3048,27.0,28.5,26.95,29.45,2015-02-11,2015-03-11,5.555555555555558
28,2017-02-11-2017-03-11 報酬率:-0.85% 本金:1435011.8209999993,,2015-02-11,1.110067737572355,2515,7.58,7.61,7.55,7.69,2015-02-11,2015-03-11,0.3957783641161061
29,2017-03-11-2017-04-01 報酬率:0.3% 本金:1438942.9009999991,,2015-02-12,1.1146102169063807,3040,45.0,44.55,44.05,45.1,2015-03-11,2015-04-01,-1.0000000000000009
30,2017-04-01-2017-04-11 報酬率:-2.47% 本金:1407389.885999999,,2015-02-13,1.1126909203166688,2438,11.4,12.6,11.3,13.0,2015-03-11,2015-04-01,10.526315789473673
31,2017-04-11-2017-05-16 報酬率:-2.45% 本金:1376949.860999999,,2015-02-24,1.1189921219760677,2542,66.0,74.2,66.0,74.2,2015-03-11,2015-04-01,12.424242424242426
32,2017-05-16-2017-06-11 報酬率:6.72% 本金:1464178.820999999,,2015-02-25,1.1192981721674247,2359,19.75,20.4,19.5,21.05,2015-03-11,2015-04-01,3.2911392405063244
33,2017-06-11-2017-07-11 報酬率:3.13% 本金:1508019.1659999993,,2015-02-26,1.1259483660406049,2923,25.5,29.05,25.5,31.2,2015-03-11,2015-04-01,13.921568627450975
34,2017-07-11-2017-08-15 報酬率:6.6% 本金:1599886.5459999994,,2015-03-02,1.1269192912780852,1417,8.29,8.13,8.13,8.29,2015-03-11,2015-04-01,-1.9300361881785078
35,2017-08-15-2017-09-11 報酬率:7.59% 本金:1706214.8559999994,,2015-03-03,1.1228814556976476,2419,16.4,16.2,16.2,17.15,2015-03-11,2015-04-01,-1.2195121951219523
36,2017-09-11-2017-10-11 報酬率:-1.0% 本金:1690259.3559999994,,2015-03-04,1.1228819066721085,6184,52.1,50.0,49.3,52.6,2015-03-11,2015-04-01,-4.0307101727447225
37,2017-10-11-2017-11-15 報酬率:5.8% 本金:1778100.3559999994,,2015-03-05,1.135876204648898,1535,69.0,76.3,69.0,77.5,2015-03-11,2015-04-01,10.579710144927535
38,2017-11-15-2017-12-11 報酬率:3.5% 本金:1831211.1059999992,,2015-03-06,1.144009816919002,1521,81.2,87.9,81.2,88.4,2015-03-11,2015-04-01,8.251231527093594
39,2017-12-11-2018-01-11 報酬率:8.54% 本金:1963431.655999999,,2015-03-09,1.1383563059367967,3040,44.55,44.15,44.15,44.55,2015-04-01,2015-04-10,-0.8978675645342271
40,2018-01-11-2018-02-11 報酬率:-9.5% 本金:1792089.655999999,,2015-03-10,1.132377271876453,2548,63.5,67.0,63.5,67.6,2015-04-01,2015-04-10,5.5118110236220375
41,2018-02-11-2018-03-11 報酬率:5.66% 本金:1884636.315999999,,2015-03-11,1.137927034728428,2359,20.4,19.8,19.8,20.65,2015-04-01,2015-04-10,-2.941176470588225
42,2018-03-11-2018-04-01 報酬率:0.99% 本金:1901559.8709999989,,2015-03-11,1.137927034728428,1519,16.9,16.5,16.5,17.25,2015-04-01,2015-04-10,-2.3668639053254337
43,2018-04-01-2018-04-11 報酬率:1.02% 本金:1918516.3509999989,,2015-03-12,1.1406754659833875,2542,74.2,78.5,74.2,82.0,2015-04-01,2015-04-10,5.795148247978443
44,2018-04-11-2018-05-16 報酬率:0.68% 本金:1930294.6309999987,,2015-03-13,1.1397757977736451,5522,36.2,36.4,35.85,36.4,2015-04-01,2015-04-10,0.5524861878452914
45,2018-05-16-2018-06-11 報酬率:2.65% 本金:1973948.0809999986,,2015-03-16,1.1526451214663762,9931,36.8,35.8,35.8,36.8,2015-04-01,2015-04-10,-2.717391304347827
46,2018-06-11-2018-07-11 報酬率:-4.39% 本金:1894129.1009999986,,2015-03-17,1.1555934457236174,2856,10.45,10.55,10.45,10.55,2015-04-01,2015-04-10,0.9569377990430672
47,2018-07-11-2018-08-15 報酬率:-0.95% 本金:1878292.1259999988,,2015-03-18,1.1581289121787735,6184,50.0,50.9,50.0,51.3,2015-04-01,2015-04-10,1.8000000000000016
48,2018-08-15-2018-09-11 報酬率:-5.51% 本金:1783743.2809999988,,2015-03-19,1.1735968157264092,1535,76.3,76.4,76.3,78.0,2015-04-01,2015-04-10,0.1310615989515096
49,2018-09-11-2018-10-11 報酬率:-11.89% 本金:1594079.9459999988,,2015-03-20,1.1717633913193337,2501,19.45,18.1,18.1,19.45,2015-04-13,2015-05-15,-6.940874035989708
50,2018-10-11-2018-11-15 報酬率:-2.36% 本金:1560628.125999999,,2015-03-23,1.1689599079874418,2548,67.7,69.4,67.0,71.9,2015-04-13,2015-05-15,2.5110782865583436
51,2018-11-15-2018-12-11 報酬率:2.12% 本金:1591124.3259999992,,2015-03-24,1.1757423322831428,5525,18.7,18.85,18.5,19.3,2015-04-13,2015-05-15,0.8021390374331583
52,2018-12-11-2019-01-11 報酬率:-2.47% 本金:1557686.7009999992,,2015-03-25,1.181692122939617,5522,37.55,39.65,35.65,40.5,2015-04-13,2015-05-15,5.5925432756325
53,2019-01-11-2019-02-11 報酬率:5.02% 本金:1630712.6409999991,,2015-03-26,1.1955161088800212,2456,55.5,72.7,51.0,72.7,2015-04-13,2015-05-15,30.990990990990987
54,2019-02-11-2019-03-11 報酬率:4.31% 本金:1686337.500999999,,2015-03-27,1.1997594131107485,5533,20.5,20.9,20.45,21.1,2015-04-13,2015-05-15,1.9512195121951237
55,2019-03-11-2019-04-01 報酬率:6.71% 本金:1786762.7159999989,,2015-03-30,1.1989868959615957,9802,77.5,67.1,67.1,78.8,2015-04-13,2015-05-15,-13.419354838709685
56,2019-04-01-2019-04-11 報酬率:0.8% 本金:1798531.515999999,,2015-03-31,1.209340435013375,6145,17.15,15.1,14.8,18.25,2015-05-18,2015-06-11,-11.953352769679293
57,2019-04-11-2019-05-16 報酬率:1.33% 本金:1818749.510999999,,2015-04-01,1.19574960126175,5225,65.8,52.2,51.2,68.6,2015-05-18,2015-06-11,-20.668693009118535
58,2019-05-16-2019-06-11 報酬率:-0.89% 本金:1805274.910999999,,2015-04-01,1.19574960126175,4426,132.5,146.5,125.0,168.0,2015-05-18,2015-06-11,10.566037735849054
59,2019-06-11-2019-07-11 報酬率:9.85% 本金:1959191.010999999,,2015-04-02,1.201015733442679,5522,39.2,33.9,33.0,40.5,2015-05-18,2015-06-11,-13.52040816326532
60,2019-07-11-2019-08-15 報酬率:-6.32% 本金:1851864.770999999,,2015-04-07,1.2091495186434327,6184,53.4,52.8,52.4,53.5,2015-05-18,2015-06-11,-1.1235955056179803
61,2019-08-15-2019-09-11 報酬率:5.51% 本金:1937925.460999999,,2015-04-08,1.216788260647513,4119,68.8,75.7,68.6,77.9,2015-05-18,2015-06-11,10.029069767441868
62,2019-09-11-2019-10-11 報酬率:-0.45% 本金:1930375.585999999,,2015-04-09,1.211054913590608,2855,17.5,16.0,16.0,17.8,2015-05-18,2015-06-11,-8.571428571428575
63,2019-10-11-2019-11-15 報酬率:3.32% 本金:1988289.6659999988,,2015-04-10,1.2027138210557602,2538,18.8,17.8,17.05,18.95,2015-06-11,2015-07-09,-5.319148936170215
64,2019-11-15-2019-12-11 報酬率:1.53% 本金:2016572.480999999,,2015-04-13,1.2027138210557602,1762,30.8,33.0,30.2,34.0,2015-06-11,2015-07-09,7.14285714285714
65,2019-12-11-2020-01-11 報酬率:0.62% 本金:2027299.410999999,,2015-04-14,1.207534788653057,3062,20.6,20.15,20.15,22.6,2015-06-11,2015-07-09,-2.184466019417486
66,2020-01-11-2020-02-11 報酬率:-2.71% 本金:1976168.4859999989,,2015-04-15,1.1909636749405466,2108,25.55,25.95,24.15,28.4,2015-06-11,2015-07-09,1.5655577299412915
67,2020-02-11-2020-03-11 報酬率:-2.71% 本金:1926525.3509999989,,2015-04-16,1.1964102087956316,1603,11.55,11.45,11.15,11.8,2015-06-11,2015-07-09,-0.8658008658008809
68,2020-03-11-2020-04-01 報酬率:-7.51% 本金:1792299.1209999989,,2015-04-17,1.1937916427388457,2329,13.1,11.3,11.3,13.1,2015-06-11,2015-07-09,-13.740458015267166
69,2020-04-01-2020-04-11 報酬率:2.91% 本金:1840887.3909999987,,2015-04-20,1.1865255844641767,2456,63.5,54.4,54.4,70.6,2015-06-11,2015-07-09,-14.330708661417324
70,2020-04-11-2020-05-16 報酬率:12.16% 本金:2037952.3509999986,,2015-04-21,1.1643371794456459,4952,36.95,33.95,33.95,37.6,2015-06-11,2015-07-09,-8.119079837618404
71,2020-05-16-2020-06-11 報酬率:14.23% 本金:2265290.830999999,,2015-04-22,1.1840513463894993,2442,7.75,7.86,7.65,8.8,2015-06-11,2015-07-09,1.4193548387096744
72,2020-06-11-2020-07-11 報酬率:5.45% 本金:2372497.7809999986,,2015-04-23,1.2028756713599742,1762,36.0,31.4,30.4,36.2,2015-07-13,2015-08-14,-12.777777777777777
73,2020-07-11-2020-08-15 報酬率:6.77% 本金:2510378.9859999986,,2015-04-24,1.2130619878452316,2527,19.25,18.7,17.85,20.05,2015-07-13,2015-08-14,-2.857142857142858
74,2020-08-15-2020-09-11 報酬率:6.81% 本金:2666426.049999999,,2015-04-27,1.2238826150475777,3062,20.55,16.25,15.85,20.55,2015-07-13,2015-08-14,-20.92457420924575
75,2020-09-11-2020-10-11 報酬率:2.26% 本金:2717231.9799999986,,2015-04-28,1.229936373509812,2108,27.65,24.8,21.75,27.7,2015-07-13,2015-08-14,-10.30741410488245
76,2020-10-11-2020-11-15 報酬率:4.92% 本金:2843840.3079999983,,2015-04-29,1.22026510244667,5525,18.1,17.6,17.05,18.1,2015-07-13,2015-08-14,-2.7624309392265234
77,2020-11-15-2020-12-11 報酬率:3.26% 本金:2930041.2279999983,,2015-04-30,1.2239591793927345,4919,26.3,24.0,21.9,26.65,2015-07-13,2015-08-14,-8.745247148288971
78,2020-12-11-2021-01-11 報酬率:8.36% 本金:3161759.527999998,,2015-05-04,1.237399556435652,4952,34.55,31.15,28.65,35.5,2015-07-13,2015-08-14,-9.840810419681622
79,2021-01-11-2021-02-11 報酬率:-7.74% 本金:2928541.717999998,,2015-05-05,1.2270233331001041,5706,46.75,40.3,38.35,46.75,2015-07-13,2015-08-14,-13.796791443850276
80,2021-02-11-2021-03-11 報酬率:7.53% 本金:3141008.197999998,,2015-05-06,1.2230894012683637,2108,24.8,25.1,21.6,25.25,2015-08-17,2015-09-11,1.2096774193548487
81,2021-03-11-2021-04-01 報酬率:9.59% 本金:3429293.187999998,,2015-05-07,1.2362479916528484,1527,42.5,46.65,35.9,46.9,2015-08-17,2015-09-11,9.764705882352942
82,2021-04-01-2021-04-11 報酬率:6.23% 本金:3628388.4129999983,,2015-05-08,1.2424102435917808,2485,33.25,34.65,29.2,34.65,2015-08-17,2015-09-11,4.210526315789465
83,2021-04-11-2021-05-16 報酬率:-0.73% 本金:3603244.292999998,,2015-05-11,1.23038820442788,1457,13.6,13.8,12.1,14.3,2015-08-17,2015-09-11,1.4705882352941346
84,2021-05-16-2021-06-11 報酬率:47.88% 本金:5237944.100999998,,2015-05-12,1.238067713726792,2823,26.25,25.15,21.9,26.25,2015-08-17,2015-09-11,-4.1904761904762005
85,2021-06-11-2021-07-11 報酬率:13.14% 本金:5888111.300999998,,2015-05-13,1.254036205363927,2850,21.25,21.25,18.95,21.25,2015-08-17,2015-09-11,0.0
86,2021-07-11-2021-08-15 報酬率:-5.27% 本金:5589744.980999999,,2015-05-14,1.2434061849010845,6196,18.95,19.6,16.1,19.6,2015-08-17,2015-09-11,3.4300791556728383
87,2021-08-15-2021-09-11 報酬率:-4.21% 本金:5377211.550999999,,2015-05-15,1.239633256142949,5706,40.5,37.5,34.2,40.5,2015-08-17,2015-09-11,-7.4074074074074066
88,2021-09-11-2021-10-11 報酬率:-10.65% 本金:4847778.750999999,,2015-05-18,1.239633256142949,2881,53.2,53.2,49.85,55.9,2015-08-17,2015-09-11,0.0
89,2021-10-11-2021-11-15 報酬率:22.25% 本金:5823274.375999999,,2015-05-19,1.252803012920337,6184,53.0,51.9,50.0,53.0,2015-08-17,2015-09-11,-2.075471698113207
90,2021-11-15-2021-12-11 報酬率:6.12% 本金:6150966.715999999,,2015-05-20,1.2457872343195444,2906,12.4,12.2,12.15,12.4,2015-09-11,2015-10-08,-1.6129032258064613
91,2021-12-11-2022-01-11 報酬率:0.94% 本金:6203421.535999999,,2015-05-21,1.2261649912859665,2850,21.25,21.4,20.95,21.55,2015-09-11,2015-10-08,0.7058823529411784
92,2022-01-11-2022-02-11 報酬率:4.8% 本金:6483369.535999999,,2015-05-22,1.2399836067304941,1541,45.85,48.05,42.8,51.8,2015-09-11,2015-10-08,4.798255179934552
93,2022-02-11-2022-03-11 報酬率:5.34% 本金:6810885.085999998,,2015-05-25,1.2410441658439655,3617,66.5,68.1,64.3,71.0,2015-09-11,2015-10-08,2.406015037593967
94,2022-03-11-2022-04-01 報酬率:6.28% 本金:7216290.485999998,,2015-05-26,1.235166470040215,3501,46.4,47.3,44.3,47.75,2015-09-11,2015-10-08,1.93965517241379
95,2022-04-01-2022-04-11 報酬率:0.44% 本金:7245840.225999997,,2015-05-27,1.233956389297872,1231,26.3,26.55,26.0,26.95,2015-09-11,2015-10-08,0.9505703422053147
96,2022-04-11-2022-05-16 報酬率:-10.76% 本金:6499521.245999997,,2015-05-28,1.2440469870082036,6184,51.9,52.5,51.9,55.5,2015-09-11,2015-10-08,1.1560693641618602
97,2022-05-16-2022-06-11 報酬率:3.68% 本金:6727160.525999996,,2015-05-29,1.2508726877605556,1234,33.9,31.85,30.8,33.9,2015-09-11,2015-10-08,-6.047197640117985
98,2022-06-11-2022-07-11 報酬率:-11.19% 本金:6008680.838999996,,2015-06-01,1.2716839719719888,2455,39.65,39.25,38.0,42.2,2015-09-11,2015-10-08,-1.0088272383354302
99,2022-07-11-2022-08-15 報酬率:8.55% 本金:6499023.338999995,,2015-06-02,1.2714654273566355,2313,23.45,22.45,21.9,24.25,2015-09-11,2015-10-08,-4.264392324093813
100,2022-08-15-2022-09-11 報酬率:-6.0% 本金:6135717.338999995,,2015-06-03,1.252675706355699,9945,37.4,39.45,37.4,41.6,2015-10-12,2015-11-13,5.481283422459904
101,2022-09-11-2022-10-11 報酬率:-0.52% 本金:6105919.778999995,,2015-06-04,1.2309762941482667,1457,14.0,12.7,12.7,14.15,2015-10-12,2015-11-13,-9.285714285714286
102,2022-10-11-2022-11-15 報酬率:8.66% 本金:6598626.148999996,,2015-06-05,1.231687923060624,2923,20.45,23.05,20.45,25.15,2015-10-12,2015-11-13,12.713936430317862
103,2022-11-15-2022-12-11 報酬率:9.87% 本金:7217386.3189999955,,2015-06-08,1.2268771328938546,2492,14.8,17.85,14.8,19.0,2015-10-12,2015-11-13,20.608108108108112
104,2022-12-11-2023-01-11 報酬率:-1.15% 本金:7138304.843999996,,2015-06-09,1.1811786759261766,2485,36.5,41.0,36.25,42.95,2015-10-12,2015-11-13,12.328767123287676
105,2023-01-11-2023-02-11 報酬率:10.71% 本金:7857533.822999996,,2015-06-10,1.1778033361262088,2823,26.5,26.7,26.4,28.0,2015-10-12,2015-11-13,0.7547169811320753
106,2023-02-11-2023-03-11 報酬率:11.17% 本金:8667576.637999997,,2015-06-11,1.1772223782619196,2850,21.4,24.5,21.4,24.5,2015-10-12,2015-11-13,14.485981308411233
107,2023-03-11-2023-04-01 報酬率:5.33% 本金:9097577.052999996,,2015-06-11,1.1772223782619196,1515,13.0,11.25,11.0,13.0,2015-10-12,2015-11-13,-13.461538461538458
108,2023-04-01-2023-04-11 報酬率:3.94% 本金:9440825.912999997,,2015-06-12,1.1876828258901166,1464,30.8,31.5,29.85,33.2,2015-11-16,2015-12-11,2.2727272727272707
109,2023-04-11-2023-05-16 報酬率:5.64% 本金:9953499.656999998,,2015-06-15,1.1654470760367022,2535,14.4,14.35,14.3,14.5,2015-11-16,2015-12-11,-0.3472222222222321
110,2023-05-16-2023-06-11 報酬率:10.71% 本金:10948747.826999998,,2015-06-16,1.160872743070818,2489,16.0,15.6,15.1,16.1,2015-11-16,2015-12-11,-2.500000000000002
111,2023-06-11-2023-07-11 報酬率:0.74% 本金:11028407.716999998,,2015-06-17,1.1619549325954612,3059,29.45,26.8,26.8,31.5,2015-11-16,2015-12-11,-8.998302207130726
112,2023-07-11-2023-08-15 報酬率:-4.67% 本金:10537444.545999998,,2015-06-18,1.1772020626456823,6269,90.6,81.4,81.4,94.8,2015-11-16,2015-12-11,-10.154525386313452
113,2023-08-15-2023-08-23 報酬率:-1.69% 本金:10367627.599999998,,2015-06-22,1.2017471179852568,1203,22.7,22.75,22.6,23.2,2015-11-16,2015-12-11,0.22026431718062955
114,,,2015-06-23,1.2139173193312711,1513,17.15,17.1,17.1,17.7,2015-11-16,2015-12-11,-0.2915451895043608
115,,,2015-06-24,1.2071751761755898,3315,16.1,15.5,15.5,16.35,2015-11-16,2015-12-11,-3.7267080745341685
116,,,2015-06-25,1.2195892558940533,2392,46.75,44.3,42.55,47.0,2015-11-16,2015-12-11,-5.240641711229954
117,,,2015-06-26,1.2169613582708243,1464,31.5,31.5,31.1,33.5,2015-12-11,2016-01-11,0.0
118,,,2015-06-29,1.1873060118946064,6139,17.8,18.2,17.0,18.2,2015-12-11,2016-01-11,2.2471910112359383
119,,,2015-06-30,1.2082871954908443,6153,24.5,21.85,21.85,25.8,2015-12-11,2016-01-11,-10.81632653061224
120,,,2015-07-01,1.2181909267368214,2489,15.6,15.5,15.5,15.85,2015-12-11,2016-01-11,-0.6410256410256387
121,,,2015-07-02,1.2143161852739535,2427,6.33,6.23,6.08,6.7,2015-12-11,2016-01-11,-1.579778830963663
122,,,2015-07-03,1.2144966401488604,1442,17.2,16.5,16.5,17.25,2015-12-11,2016-01-11,-4.069767441860462
123,,,2015-07-06,1.2006787469258575,6196,23.85,22.9,22.9,25.35,2015-12-11,2016-01-11,-3.9832285115304122
124,,,2015-07-07,1.1934120415022913,2546,14.9,14.75,14.6,15.1,2015-12-11,2016-01-11,-1.0067114093959773
125,,,2015-07-08,1.1394510867261938,3032,21.0,21.9,21.0,22.2,2015-12-11,2016-01-11,4.2857142857142705
126,,,2015-07-09,1.1321846065695857,3315,15.5,14.15,14.15,15.75,2015-12-11,2016-01-11,-8.709677419354833
127,,,2015-07-13,1.1321846065695857,2471,12.5,13.4,12.15,13.6,2016-01-11,2016-02-03,7.200000000000006
128,,,2015-07-14,1.134056900510917,1464,31.5,34.3,29.85,35.5,2016-01-11,2016-02-03,8.888888888888879
129,,,2015-07-15,1.1296576925896673,6172,6.61,7.32,6.31,7.35,2016-01-11,2016-02-03,10.741301059001508
130,,,2015-07-16,1.1254548269505793,1722,41.25,42.4,40.8,43.1,2016-01-11,2016-02-03,2.7878787878787836
131,,,2015-07-17,1.1223674075354408,6139,18.2,18.6,17.8,18.75,2016-01-11,2016-02-03,2.197802197802212
132,,,2015-07-20,1.0988376359878949,1603,11.9,12.0,11.75,12.1,2016-01-11,2016-02-03,0.8403361344537785
133,,,2015-07-21,1.084418525801242,2535,14.2,14.55,13.6,14.55,2016-01-11,2016-02-03,2.464788732394374
134,,,2015-07-22,1.0660065524191649,2345,33.15,33.25,29.25,36.35,2016-01-11,2016-02-03,0.3016591251885359
135,,,2015-07-23,1.0496576307793268,2404,42.2,43.9,41.0,43.9,2016-01-11,2016-02-03,4.0284360189573265
136,,,2015-07-24,1.0355368522975268,2489,15.5,15.7,15.25,15.85,2016-01-11,2016-02-03,1.2903225806451646
137,,,2015-07-27,0.9883539402378952,6139,20.45,32.15,20.45,32.15,2016-02-15,2016-03-11,57.212713936430326
138,,,2015-07-28,0.9873339477019405,2535,14.95,17.0,14.95,17.0,2016-02-15,2016-03-11,13.712374581939812
139,,,2015-07-29,0.9848148298161199,2404,45.3,52.6,45.3,52.6,2016-02-15,2016-03-11,16.114790286975733
140,,,2015-07-30,0.9997744142466064,1513,17.6,18.75,17.6,19.3,2016-02-15,2016-03-11,6.534090909090895
141,,,2015-07-31,1.0060393028927705,2536,21.25,23.8,21.25,23.8,2016-02-15,2016-03-11,12.00000000000001
142,,,2015-08-03,0.9975742380202831,3315,15.2,16.5,15.0,16.75,2016-02-15,2016-03-11,8.552631578947366
143,,,2015-08-04,0.9783451452068963,1231,28.3,29.45,28.3,30.25,2016-02-15,2016-03-11,4.06360424028267
144,,,2015-08-05,1.0047395810759554,3032,25.55,31.0,25.55,31.0,2016-02-15,2016-03-11,21.330724070450092
145,,,2015-08-06,1.0038833186122529,5288,101.0,108.5,100.0,111.5,2016-02-15,2016-03-11,7.425742574257432
146,,,2015-08-07,1.0188622712879467,2313,18.85,21.15,18.85,21.2,2016-02-15,2016-03-11,12.201591511936316
147,,,2015-08-10,1.031885897379652,6139,32.15,34.0,32.15,40.15,2016-03-11,2016-04-01,5.754276827371707
148,,,2015-08-11,1.0065020781312468,2427,6.54,6.3,6.27,6.63,2016-03-11,2016-04-01,-3.669724770642202
149,,,2015-08-12,0.9975371053784635,1514,9.68,9.28,9.28,9.79,2016-03-11,2016-04-01,-4.132231404958686
150,,,2015-08-13,1.0127796560110656,2430,23.85,22.75,22.0,23.85,2016-03-11,2016-04-01,-4.612159329140464
151,,,2015-08-14,1.0161184342898784,2702,17.85,15.8,15.8,17.85,2016-03-11,2016-04-01,-11.484593837535018
152,,,2015-08-17,1.0161184342898784,4746,78.1,74.8,72.6,82.9,2016-03-11,2016-04-01,-4.225352112676051
153,,,2015-08-18,1.0057597024527616,2419,24.25,21.15,20.5,24.35,2016-03-11,2016-04-01,-12.783505154639185
154,,,2015-08-19,0.9810829928909286,1614,24.5,24.6,24.25,25.2,2016-03-11,2016-04-01,0.40816326530612734
155,,,2015-08-20,0.991833972660726,4934,21.1,18.75,18.75,21.1,2016-04-01,2016-04-11,-11.137440758293849
156,,,2015-08-21,0.9606661117077213,2542,47.7,48.3,47.6,48.95,2016-04-01,2016-04-11,1.2578616352201033
157,,,2015-08-24,0.8964912886651103,2419,21.15,19.0,19.0,21.3,2016-04-01,2016-04-11,-10.165484633569733
158,,,2015-08-25,0.917736138859903,5531,12.25,11.9,11.65,12.25,2016-04-01,2016-04-11,-2.857142857142858
159,,,2015-08-26,0.9346566527194498,2427,6.3,6.51,6.17,6.51,2016-04-01,2016-04-11,3.3333333333333437
