,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%),MAE,BMFE,GMFE
54,,,2021-11-23,1.0718581420998237,-1.3400256356447704,3006,81.0,145.0,147.0,137.0,150.0,2022-01-11,2022-02-11,1.379310344827589,5.517241379310345,3.4482758620689653,3.4482758620689653
55,,,2021-11-24,1.076125765766758,-0.9472090631535535,2313,81.0,42.35,44.5,42.0,44.6,2022-01-11,2022-02-11,5.076741440377797,0.8264462809917389,4.958677685950416,5.312868949232586
56,,,2021-11-25,1.0735457512096298,-1.1846884086640141,2337,81.0,39.75,43.55,38.6,43.55,2022-01-11,2022-02-11,9.559748427672954,2.893081761006286,2.1383647798742174,9.559748427672949
57,,,2021-11-26,1.0482215802515618,-3.5156704289404095,6456,80.0,101.0,95.1,95.1,101.0,2022-01-11,2022-02-11,-5.841584158415847,5.841584158415848,0.0,0.0
58,,,2021-11-29,1.0531927153759353,-3.058098624735406,2603,80.0,134.0,131.5,110.0,134.0,2022-01-11,2022-02-11,-1.8656716417910446,17.91044776119403,0.0,0.0
59,,,2021-11-30,1.0655032698866085,-1.924964542220875,2347,80.0,67.7,69.8,67.6,70.0,2022-01-11,2022-02-11,3.101920236336775,0.14771048744462115,0.0,3.3973412112259926
60,,,2021-12-01,1.081864983294756,-0.4189385468010176,2441,86.0,73.4,72.8,72.1,75.0,2022-02-11,2022-03-11,-0.8174386920981047,1.7711171662125496,0.0,2.179836512261572
61,,,2021-12-02,1.0824457721461225,-0.365479408006153,2344,85.0,33.1,33.65,31.3,35.95,2022-02-11,2022-03-11,1.6616314199395577,5.438066465256799,8.610271903323266,8.610271903323266
62,,,2021-12-03,1.0800083374889766,-0.5898348813131893,6147,84.0,69.3,71.3,66.8,72.6,2022-02-11,2022-03-11,2.886002886002892,3.6075036075036078,0.28860028860029274,4.761904761904758
63,,,2021-12-06,1.07456786197257,-1.090607468557836,6239,83.0,96.2,96.9,92.7,97.4,2022-02-11,2022-03-11,0.7276507276507305,3.6382536382536386,1.2474012474012501,1.2474012474012501
64,,,2021-12-07,1.0753038728449138,-1.0228608041950804,4961,82.0,220.0,210.5,198.0,222.5,2022-02-11,2022-03-11,-4.318181818181821,10.0,1.1363636363636365,1.1363636363636365
65,,,2021-12-08,1.0906505495450731,0.0,3034,82.0,468.0,466.5,446.5,481.0,2022-02-11,2022-03-11,-0.3205128205128194,4.594017094017095,0.0,2.7777777777777777
66,,,2021-12-09,1.0844976392433336,-0.564150479207659,6202,82.0,106.0,117.5,105.5,117.5,2022-02-11,2022-03-11,10.849056603773576,0.4716981132075472,2.358490566037736,10.849056603773585
67,,,2021-12-13,1.0762580526953482,-1.319624957391552,2603,81.0,131.5,160.0,130.0,160.5,2022-02-11,2022-03-11,21.673003802281364,1.1406844106463878,0.0,22.0532319391635
68,,,2021-12-14,1.066412959787066,-2.2223057392779966,2408,81.0,79.0,75.6,74.7,83.5,2022-02-11,2022-03-11,-4.303797468354443,5.4430379746835404,5.69620253164557,5.69620253164557
69,,,2021-12-15,1.0771375097764693,-1.2389889478568894,2303,79.0,55.4,52.5,49.7,55.4,2022-02-11,2022-03-11,-5.234657039711188,10.28880866425992,0.0,0.0
70,,,2021-12-16,1.0898503244622888,-0.07337135465783629,1802,85.0,24.5,25.5,24.3,25.75,2022-03-11,2022-04-01,4.081632653061229,0.816326530612242,0.816326530612242,5.1020408163265305
71,,,2021-12-17,1.0876329098384283,-0.2766825458350053,6456,85.0,93.1,97.5,90.2,97.5,2022-03-11,2022-04-01,4.726100966702473,3.1149301825993465,0.0,4.726100966702477
72,,,2021-12-20,1.0974408950611574,0.0,6147,83.0,71.3,69.4,69.1,71.9,2022-03-11,2022-04-01,-2.66479663394108,3.085553997194955,0.0,0.8415147265077259
73,,,2021-12-21,1.1001679801415498,0.0,6239,83.0,96.9,95.6,94.8,98.3,2022-03-11,2022-04-01,-1.3415892672858698,2.1671826625387083,0.9287925696594338,1.4447884416924577
74,,,2021-12-22,1.0986199443226627,-0.14070904142182705,4952,81.0,71.5,78.1,69.0,84.0,2022-03-11,2022-04-01,9.23076923076922,3.4965034965034967,0.0,17.482517482517483
75,,,2021-12-23,1.101361795601162,0.0,2408,81.0,75.6,69.2,68.9,75.7,2022-03-11,2022-04-01,-8.465608465608454,8.862433862433848,0.13227513227514356,0.13227513227514356
76,,,2021-12-24,1.0999408639853379,-0.1290158802946917,2441,80.0,72.8,73.6,72.4,75.4,2022-03-11,2022-04-01,1.098901098901095,0.5494505494505377,1.236263736263744,3.571428571428583
77,,,2021-12-27,1.1193605180497772,0.0,6202,80.0,117.5,118.5,112.0,123.0,2022-03-11,2022-04-01,0.8510638297872353,4.680851063829787,0.0,4.680851063829787
78,,,2021-12-28,1.1177175399773143,-0.1467782761648051,2303,79.0,52.5,52.9,50.4,54.5,2022-03-11,2022-04-01,0.7619047619047636,4.000000000000003,0.0,3.8095238095238098
79,,,2021-12-29,1.1185065811034727,-0.07628792802093498,2344,79.0,33.65,30.05,30.05,35.5,2022-03-11,2022-04-01,-10.698365527488852,10.69836552748885,5.497771173848444,5.497771173848444
80,,,2021-12-30,1.117121162465015,-0.20005668849779612,1605,83.0,29.4,28.95,28.1,29.4,2022-04-01,2022-04-11,-1.5306122448979553,4.4217687074829835,0.0,0.0
81,,,2022-01-03,1.109136446114166,-0.9133850775283947,2337,82.0,40.35,39.75,39.35,40.35,2022-04-01,2022-04-11,-1.486988847583648,2.4783147459727384,0.0,0.0
82,,,2022-01-04,1.110269058076347,-0.812201236941068,6456,81.0,97.5,92.8,92.8,97.5,2022-04-01,2022-04-11,-4.820512820512823,4.820512820512823,0.0,0.0
83,,,2022-01-05,1.1035186086160915,-1.4152642672520255,1308,80.0,37.5,36.05,36.05,37.5,2022-04-01,2022-04-11,-3.866666666666674,3.8666666666666747,0.0,0.0
84,,,2022-01-06,1.0925606371113548,-2.3942135269443776,2303,80.0,52.9,48.2,48.2,52.9,2022-04-01,2022-04-11,-8.884688090737235,8.884688090737232,0.0,0.0
85,,,2022-01-07,1.0731504394561542,-4.128256968910538,4958,79.0,108.5,106.0,106.0,108.5,2022-04-01,2022-04-11,-2.304147465437789,2.3041474654377883,0.0,0.0
86,,,2022-01-10,1.0826182211845377,-3.28243637976926,1301,79.0,107.0,105.5,105.5,107.0,2022-04-01,2022-04-11,-1.4018691588784993,1.4018691588785046,0.0,0.0
87,,,2022-01-11,1.082075455290066,-3.3309253058765753,2357,79.0,373.5,356.5,356.5,373.5,2022-04-01,2022-04-11,-4.551539491298529,4.551539491298527,0.0,0.0
88,,,2022-01-12,1.082788949738305,-3.2671840503352367,6147,79.0,69.4,66.5,66.5,69.4,2022-04-01,2022-04-11,-4.1786743515850215,4.178674351585022,0.0,0.0
89,,,2022-01-13,1.0798735087674491,-3.527639991369791,2103,78.0,34.6,32.75,32.75,34.6,2022-04-01,2022-04-11,-5.346820809248554,5.346820809248558,0.0,0.0
90,,,2022-01-14,1.081066030679994,-3.421103992170671,2337,87.0,39.75,38.35,37.4,40.45,2022-04-11,2022-05-16,-3.5220125786163514,5.911949685534594,1.7610062893081833,1.7610062893081833
91,,,2022-01-17,1.0919704860722412,-2.4469356865701064,1308,85.0,36.05,28.15,27.2,37.45,2022-04-11,2022-05-16,-21.914008321775313,24.54923717059639,3.8834951456310844,3.8834951456310844
92,,,2022-01-18,1.0933558930173504,-2.323167970738671,2357,85.0,356.5,332.0,332.0,366.0,2022-04-11,2022-05-16,-6.872370266479666,6.872370266479663,2.664796633941094,2.664796633941094
93,,,2022-01-19,1.082527741143706,-3.2905195700705714,6147,84.0,66.5,67.8,66.2,68.9,2022-04-11,2022-05-16,1.9548872180451093,0.4511278195488679,3.609022556390986,3.609022556390986
94,,,2022-01-20,1.088483557119353,-2.7584464908785633,2103,84.0,32.75,29.1,28.6,33.2,2022-04-11,2022-05-16,-11.145038167938925,12.671755725190836,1.3740458015267263,1.3740458015267263
95,,,2022-01-21,1.0609922184293603,-5.214432587108753,4958,84.0,106.0,105.0,101.0,111.5,2022-04-11,2022-05-16,-0.9433962264150941,4.716981132075472,5.188679245283019,5.188679245283019
96,,,2022-01-24,1.0552225445715462,-5.729876339570772,2408,83.0,66.8,66.9,63.2,67.0,2022-04-11,2022-05-16,0.14970059880241582,5.389221556886219,0.149700598802408,0.29940119760479467
97,,,2022-01-25,1.0412929852708872,-6.974297513628969,2313,82.0,44.35,45.4,41.0,48.0,2022-04-11,2022-05-16,2.367531003382184,7.553551296505076,8.229988726042837,8.229988726042837
98,,,2022-01-26,1.0512011950832827,-6.089130522956632,2344,81.0,28.1,27.9,26.45,28.5,2022-04-11,2022-05-16,-0.7117437722420017,5.871886120996448,1.4234875444839807,1.4234875444839807
99,,,2022-02-07,1.0778186123130749,-3.7112177057199935,2303,81.0,48.2,49.45,44.4,49.45,2022-04-11,2022-05-16,2.593360995850613,7.8838174273859005,0.6224066390041434,2.593360995850622
100,,,2022-02-08,1.0941086956327242,-2.2559150523772664,2484,86.0,35.55,38.95,35.55,39.75,2022-05-16,2022-06-10,9.563994374120966,0.0,7.17299578059073,11.81434599156119
101,,,2022-02-09,1.1035066704875278,-1.4163307805309278,2034,86.0,30.5,31.0,30.45,31.25,2022-05-16,2022-06-10,1.6393442622950838,0.16393442622951052,2.131147540983602,2.459016393442623
102,,,2022-02-10,1.1065312858737673,-1.1461215550430448,3221,86.0,34.05,41.25,34.05,41.25,2022-05-16,2022-06-10,21.145374449339215,0.0,9.838472834067554,21.145374449339215
103,,,2022-02-11,1.0988865008610837,-1.8290815924403514,9907,85.0,16.0,16.55,16.0,16.55,2022-05-16,2022-06-10,3.4375000000000044,0.0,1.8750000000000044,3.4375000000000044
104,,,2022-02-14,1.0770923309322058,-3.7761013039135816,9945,83.0,70.2,78.5,70.2,78.5,2022-05-16,2022-06-10,11.823361823361811,0.0,0.0,11.82336182336182
105,,,2022-02-15,1.0820849030194422,-3.3300812766988597,2344,82.0,27.9,27.85,27.85,29.3,2022-05-16,2022-06-10,-0.17921146953403522,0.17921146953404002,5.017921146953412,5.017921146953412
106,,,2022-02-16,1.1005095516807624,-1.6840835517281105,2303,82.0,49.45,51.2,49.0,52.4,2022-05-16,2022-06-10,3.5389282103134523,0.9100101112234638,2.9322548028311335,5.96562184024266
107,,,2022-02-17,1.1068151660897623,-1.120760626957995,2449,81.0,43.1,46.1,43.1,46.1,2022-05-16,2022-06-10,6.960556844547572,0.0,0.0,6.960556844547564
108,,,2022-02-18,1.1160989942109465,-0.29137385017948825,1524,80.0,14.15,21.35,14.15,21.35,2022-05-16,2022-06-10,50.883392226148416,0.0,0.0,50.883392226148416
109,,,2022-02-21,1.1151918505441125,-0.37241509222851743,2412,79.0,124.0,125.0,123.5,127.5,2022-05-16,2022-06-10,0.8064516129032251,0.4032258064516129,0.0,2.82258064516129
110,,,2022-02-22,1.0945014096484869,-2.2208312693216548,3221,84.0,40.45,33.85,32.7,40.5,2022-06-13,2022-07-11,-16.31644004944376,19.159456118665016,0.12360939431396083,0.12360939431396083
111,,,2022-02-23,1.110890840759752,-0.7566532098864487,2344,82.0,26.75,20.4,18.7,27.2,2022-06-13,2022-07-11,-23.73831775700935,30.093457943925234,1.682242990654203,1.682242990654203
112,,,2022-02-24,1.0790090957995966,-3.6048638128208688,2303,82.0,50.0,38.6,37.15,50.0,2022-06-13,2022-07-11,-22.799999999999997,25.7,0.0,0.0
113,,,2022-02-25,1.0946314721278925,-2.2092119136888355,2603,82.0,130.5,92.3,79.8,131.5,2022-06-13,2022-07-11,-29.272030651340998,38.850574712643684,0.7662835249042145,0.7662835249042145
114,,,2022-03-01,1.1262170865670214,0.0,2484,80.0,38.2,34.3,31.8,38.2,2022-06-13,2022-07-11,-10.209424083769647,16.753926701570684,0.0,0.0
115,,,2022-03-02,1.126641459781247,0.0,6239,78.0,97.4,86.2,82.6,98.8,2022-06-13,2022-07-11,-11.498973305954829,15.195071868583174,1.4373716632443443,1.4373716632443443
116,,,2022-03-03,1.1498731893724738,0.0,3189,78.0,161.0,134.0,127.5,163.0,2022-06-13,2022-07-11,-16.770186335403725,20.80745341614907,1.2422360248447204,1.2422360248447204
117,,,2022-03-04,1.136986193573515,-1.1207319135766336,6257,78.0,61.7,51.5,50.4,62.2,2022-06-13,2022-07-11,-16.531604538087517,18.31442463533226,0.8103727714748784,0.8103727714748784
118,,,2022-03-07,1.0943355529005658,-4.829892285967363,2636,78.0,108.5,85.9,80.8,108.5,2022-06-13,2022-07-11,-20.829493087557594,25.529953917050697,0.0,0.0
119,,,2022-03-08,1.0727548647799912,-6.706680815348765,3702,77.0,56.8,52.6,51.8,56.8,2022-06-13,2022-07-11,-7.394366197183089,8.802816901408452,0.0,0.0
120,,,2022-03-09,1.1030492777759053,-4.072093516861797,2344,88.0,20.4,22.45,19.7,23.25,2022-07-11,2022-08-15,10.049019607843146,3.4313725490196045,0.0,13.970588235294127
121,,,2022-03-10,1.1214442813100776,-2.4723515884313207,8299,83.0,269.0,312.0,267.0,312.0,2022-07-11,2022-08-15,15.98513011152416,0.7434944237918215,0.0,15.985130111524162
122,,,2022-03-11,1.123944143370999,-2.254948305701898,2603,83.0,92.3,99.5,86.1,105.0,2022-07-11,2022-08-15,7.800650054171188,6.717226435536299,0.0,13.759479956663059
123,,,2022-03-14,1.1264139406970375,-2.0401596360585583,2303,83.0,38.6,43.5,36.75,43.5,2022-07-11,2022-08-15,12.694300518134716,4.792746113989641,0.0,12.69430051813471
124,,,2022-03-15,1.0961385977782352,-4.673088484093057,2337,82.0,31.0,33.45,29.0,33.5,2022-07-11,2022-08-15,7.903225806451619,6.451612903225806,0.0,8.064516129032258
125,,,2022-03-16,1.0932379538641683,-4.925346206151071,3036,82.0,63.1,65.7,62.5,70.2,2022-07-11,2022-08-15,4.120443740095081,0.9508716323296378,0.0,11.251980982567355
126,,,2022-03-17,1.131022670523778,-1.6393563240641562,3221,80.0,33.85,35.9,33.5,39.7,2022-07-11,2022-08-15,6.056129985228953,1.0339734121122641,0.0,17.282127031019208
127,,,2022-03-18,1.1417014735798638,-0.7106623467818762,9907,80.0,14.45,18.75,14.15,19.4,2022-07-11,2022-08-15,29.757785467128038,2.076124567474041,0.0,34.2560553633218
128,,,2022-03-21,1.1436417501452376,-0.5419240386530744,2476,80.0,44.0,54.0,41.3,54.0,2022-07-11,2022-08-15,22.72727272727273,6.136363636363643,0.0,22.727272727272727
129,,,2022-03-22,1.1423252050119828,-0.6564188495089884,6257,79.0,51.5,51.5,47.3,51.5,2022-07-11,2022-08-15,0.0,8.155339805825248,0.0,0.0
130,,,2022-03-23,1.1598063011168376,0.0,3264,86.0,44.95,46.0,42.65,46.1,2022-08-15,2022-09-08,2.3359288097886566,5.116796440489442,2.558398220244713,2.558398220244713
131,,,2022-03-24,1.1462633261314017,-1.167692827017297,2359,84.0,27.7,26.2,25.8,28.25,2022-08-15,2022-09-08,-5.415162454873645,6.85920577617328,1.985559566787006,1.985559566787006
