,Change Record,Extra Change,Date,Net Worth,stock_id,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
755,,,2017-12-28,1.54421418633848,1326,81.3,82.1,79.1,84.1,2021-08-16,2021-09-10,0.9840098400983877
756,,,2017-12-29,1.5506028685349043,2606,58.8,62.9,57.1,74.0,2021-08-16,2021-09-10,6.972789115646272
757,,,2018-01-02,1.5647974714342339,2430,36.95,43.0,36.95,43.9,2021-08-16,2021-09-10,16.373477672530434
758,,,2018-01-03,1.5693668397861662,4961,210.0,188.5,178.0,214.0,2021-09-13,2021-10-08,-10.238095238095235
759,,,2018-01-04,1.569080923146992,3545,175.0,145.0,139.5,176.5,2021-09-13,2021-10-08,-17.14285714285714
760,,,2018-01-05,1.5854760528021685,2603,132.0,100.0,97.8,134.0,2021-09-13,2021-10-08,-24.242424242424242
761,,,2018-01-08,1.588611934696558,2489,17.35,17.9,16.65,17.95,2021-09-13,2021-10-08,3.170028818443793
762,,,2018-01-09,1.5844589310397459,2636,151.5,132.0,126.0,156.0,2021-09-13,2021-10-08,-12.871287128712872
763,,,2018-01-10,1.5657396107787567,2615,210.0,169.5,161.5,215.0,2021-09-13,2021-10-08,-19.285714285714285
764,,,2018-01-11,1.5573407166974624,1303,88.5,91.3,87.2,92.8,2021-09-13,2021-10-08,3.1638418079096065
765,,,2018-01-11,1.5573407166974624,2611,28.6,22.7,22.15,28.6,2021-09-13,2021-10-08,-20.629370629370637
766,,,2018-01-12,1.572525721979457,2606,63.9,72.9,62.0,72.9,2021-09-13,2021-10-08,14.084507042253524
767,,,2018-01-15,1.575630335804324,3312,21.45,20.25,19.1,21.45,2021-09-13,2021-10-08,-5.594405594405593
768,,,2018-01-16,1.5830704432141538,4961,181.5,226.0,177.0,226.0,2021-10-12,2021-11-15,24.517906336088146
769,,,2018-01-17,1.5694780944851892,3545,139.0,156.5,134.0,164.0,2021-10-12,2021-11-15,12.589928057553967
770,,,2018-01-18,1.5736522589154198,2603,90.5,112.0,89.2,124.0,2021-10-12,2021-11-15,23.756906077348063
771,,,2018-01-19,1.5649030025496604,2489,17.7,17.7,17.25,19.15,2021-10-12,2021-11-15,0.0
772,,,2018-01-22,1.563325264718532,2636,133.0,133.5,122.0,145.0,2021-10-12,2021-11-15,0.3759398496240518
773,,,2018-01-23,1.5511134035016514,2388,40.3,94.5,38.95,99.0,2021-10-12,2021-11-15,134.49131513647643
774,,,2018-01-24,1.5618446104728199,1303,88.6,85.9,84.7,89.3,2021-10-12,2021-11-15,-3.0474040632054056
775,,,2018-01-25,1.5521284914266973,2028,36.4,42.45,35.5,43.1,2021-10-12,2021-11-15,16.620879120879128
776,,,2018-01-26,1.5386252477539222,2031,56.3,56.8,55.1,60.0,2021-10-12,2021-11-15,0.8880994671403242
777,,,2018-01-29,1.5300768840545438,3312,20.25,23.6,19.7,23.6,2021-10-12,2021-11-15,16.54320987654321
778,,,2018-01-30,1.5253111649003648,2027,46.75,47.0,43.7,47.95,2021-11-15,2021-12-10,0.5347593582887722
779,,,2018-01-31,1.529200958741142,2603,112.0,140.0,112.0,146.0,2021-11-15,2021-12-10,25.0
780,,,2018-02-01,1.5396183247295725,2637,70.6,72.6,69.5,75.7,2021-11-15,2021-12-10,2.8328611898017053
781,,,2018-02-02,1.5323186680344063,4961,226.0,265.5,226.0,268.5,2021-11-15,2021-12-10,17.47787610619469
782,,,2018-02-05,1.5120545505378533,2344,30.15,30.9,29.7,32.6,2021-11-15,2021-12-10,2.487562189054726
783,,,2018-02-06,1.419564204992095,4989,43.5,46.0,42.55,49.6,2021-11-15,2021-12-10,5.747126436781613
784,,,2018-02-07,1.4400804644636922,3545,156.5,165.5,156.0,176.5,2021-11-15,2021-12-10,5.7507987220447365
785,,,2018-02-08,1.4494721403221642,2358,23.2,21.6,21.25,23.2,2021-11-15,2021-12-10,-6.896551724137923
786,,,2018-02-09,1.4341340049126554,2014,34.75,38.5,32.85,39.15,2021-11-15,2021-12-10,10.79136690647482
787,,,2018-02-12,1.4341340049126554,2636,133.5,140.0,130.0,148.0,2021-11-15,2021-12-10,4.868913857677892
788,,,2018-02-21,1.4936983888618083,2615,201.5,181.5,179.5,207.0,2021-12-13,2022-01-11,-9.925558312655092
789,,,2018-02-22,1.5042868358741923,2637,73.2,79.4,70.5,83.5,2021-12-13,2022-01-11,8.469945355191255
790,,,2018-02-23,1.5390318446999678,2603,140.0,134.0,133.0,144.0,2021-12-13,2022-01-11,-4.285714285714281
791,,,2018-02-26,1.5515355526561925,4961,270.5,235.0,235.0,290.5,2021-12-13,2022-01-11,-13.123844731977819
792,,,2018-02-27,1.5480152197867634,3545,167.0,159.0,159.0,176.5,2021-12-13,2022-01-11,-4.790419161676651
793,,,2018-03-01,1.5783925886418861,2358,21.75,25.5,21.0,28.2,2021-12-13,2022-01-11,17.24137931034482
794,,,2018-03-02,1.5672684619667812,2636,139.0,129.0,129.0,139.5,2021-12-13,2022-01-11,-7.194244604316546
795,,,2018-03-05,1.5548554357623907,2014,40.9,38.15,38.15,44.55,2021-12-13,2022-01-11,-6.723716381418088
796,,,2018-03-06,1.5568729348831707,2030,31.0,27.8,27.8,31.5,2021-12-13,2022-01-11,-10.322580645161283
797,,,2018-03-07,1.5462019193004735,2347,64.1,67.7,63.3,67.7,2021-12-13,2022-01-11,5.616224648985968
798,,,2018-03-08,1.5592793065661184,2637,79.4,83.0,73.1,84.0,2022-01-11,2022-02-11,4.534005037783362
799,,,2018-03-09,1.5498302355209372,2603,134.0,131.5,110.0,134.0,2022-01-11,2022-02-11,-1.8656716417910446
800,,,2018-03-12,1.5498302355209372,2636,129.0,125.5,110.5,129.0,2022-01-11,2022-02-11,-2.7131782945736482
801,,,2018-03-13,1.597067150545657,2030,27.8,29.5,27.4,29.6,2022-01-11,2022-02-11,6.115107913669071
802,,,2018-03-14,1.6185534784291669,2347,67.7,69.8,67.6,70.0,2022-01-11,2022-02-11,3.101920236336775
803,,,2018-03-15,1.6115990348506588,2069,32.0,33.5,31.2,33.55,2022-01-11,2022-02-11,4.6875
804,,,2018-03-16,1.6241330127034295,3189,200.0,221.5,198.0,224.5,2022-01-11,2022-02-11,10.749999999999993
805,,,2018-03-19,1.6489598930693483,3305,73.1,75.8,69.4,76.8,2022-01-11,2022-02-11,3.69357045143639
806,,,2018-03-20,1.6497231580316147,4958,101.0,94.6,94.3,102.0,2022-01-11,2022-02-11,-6.336633663366342
807,,,2018-03-21,1.6574229776012084,3035,199.0,244.0,199.0,244.0,2022-01-11,2022-02-11,22.613065326633162
808,,,2018-03-22,1.6475682849809408,2603,131.5,160.0,130.0,160.5,2022-02-11,2022-03-11,21.673003802281364
809,,,2018-03-23,1.628184570417004,2637,83.0,99.5,83.0,99.5,2022-02-11,2022-03-11,19.87951807228916
810,,,2018-03-26,1.5904574337872814,2636,125.5,140.0,124.0,153.0,2022-02-11,2022-03-11,11.553784860557759
811,,,2018-03-27,1.6129958475414157,2030,29.5,33.8,28.3,34.25,2022-02-11,2022-03-11,14.576271186440671
812,,,2018-03-28,1.5816299218811047,2069,33.5,35.2,32.2,35.9,2022-02-11,2022-03-11,5.074626865671661
813,,,2018-03-29,1.615458617370838,3305,75.8,71.2,69.2,76.8,2022-02-11,2022-03-11,-6.068601583113454
814,,,2018-03-30,1.623312816032842,1708,33.8,44.0,33.35,44.0,2022-02-11,2022-03-11,30.17751479289943
815,,,2018-03-31,1.6285990152363816,8112,49.5,52.6,49.5,54.7,2022-02-11,2022-03-11,6.2626262626262585
816,,,2018-04-02,1.6285990152363816,2303,55.4,52.5,49.7,55.4,2022-02-11,2022-03-11,-5.234657039711188
817,,,2018-04-03,1.6389915682193659,3443,470.0,475.0,440.0,482.0,2022-02-11,2022-03-11,1.0638297872340496
818,,,2018-04-09,1.6487234894763458,2603,160.0,138.5,132.5,164.5,2022-03-11,2022-04-01,-13.437500000000002
819,,,2018-04-10,1.6480213322731125,3035,287.0,312.0,255.0,322.5,2022-03-11,2022-04-01,8.710801393728218
820,,,2018-04-11,1.6583794705724688,3305,71.2,76.1,68.7,81.5,2022-03-11,2022-04-01,6.882022471910099
821,,,2018-04-11,1.6583794705724688,2303,52.5,52.9,50.4,54.5,2022-03-11,2022-04-01,0.7619047619047636
822,,,2018-04-12,1.648751310915295,1708,44.0,57.8,43.05,62.9,2022-03-11,2022-04-01,31.36363636363635
823,,,2018-04-13,1.651478918923188,2706,14.05,14.1,14.05,14.3,2022-03-11,2022-04-01,0.3558718861209842
824,,,2018-04-16,1.6470514599077408,9802,107.5,126.0,107.0,126.0,2022-03-11,2022-04-01,17.209302325581397
825,,,2018-04-17,1.633208726035961,9933,44.15,46.2,44.0,47.0,2022-03-11,2022-04-01,4.643261608154026
826,,,2018-04-18,1.6446752853152047,6235,31.65,38.25,31.2,40.3,2022-03-11,2022-04-01,20.853080568720394
827,,,2018-04-19,1.6600901801121146,2493,39.95,42.35,39.8,42.35,2022-03-11,2022-04-01,6.007509386733423
828,,,2018-04-20,1.66455665217552,2603,138.5,136.0,128.5,138.5,2022-04-01,2022-04-11,-1.8050541516245522
829,,,2018-04-23,1.684861856432113,3035,312.0,281.0,281.0,317.0,2022-04-01,2022-04-11,-9.935897435897434
830,,,2018-04-24,1.6416231365787892,1708,57.8,67.8,56.1,67.8,2022-04-01,2022-04-11,17.301038062283737
831,,,2018-04-25,1.641894470156491,3305,76.1,75.3,75.3,79.3,2022-04-01,2022-04-11,-1.0512483574244391
832,,,2018-04-26,1.6069229305660755,9933,46.2,45.75,45.5,46.2,2022-04-01,2022-04-11,-0.9740259740259827
833,,,2018-04-27,1.6160498456507615,2497,104.0,96.6,96.6,109.5,2022-04-01,2022-04-11,-7.115384615384624
834,,,2018-04-30,1.6360049240924641,9802,126.0,129.5,126.0,129.5,2022-04-01,2022-04-11,2.777777777777768
835,,,2018-05-02,1.6243721187348321,2303,52.9,48.2,48.2,52.9,2022-04-01,2022-04-11,-8.884688090737235
836,,,2018-05-03,1.6232812987987757,2634,29.35,29.8,29.2,29.8,2022-04-01,2022-04-11,1.5332197614991383
837,,,2018-05-04,1.6217962817328577,5388,81.1,77.5,75.2,81.1,2022-04-01,2022-04-11,-4.438964241676935
838,,,2018-05-07,1.6373729061107762,6177,31.6,30.0,29.75,32.35,2022-04-11,2022-05-16,-5.063291139240511
839,,,2018-05-08,1.6407365163264824,1906,20.4,18.0,18.0,21.4,2022-04-11,2022-05-16,-11.764705882352933
840,,,2018-05-09,1.6497355711143238,2603,136.0,137.5,134.5,154.0,2022-04-11,2022-05-16,1.1029411764705843
841,,,2018-05-10,1.6536060670504598,6139,32.55,30.2,29.05,34.15,2022-04-11,2022-05-16,-7.219662058371734
842,,,2018-05-11,1.6790748136506288,5533,19.9,19.75,18.2,19.95,2022-04-11,2022-05-16,-0.7537688442211032
843,,,2018-05-14,1.71190279508685,2027,51.7,43.4,43.2,55.0,2022-04-11,2022-05-16,-16.0541586073501
844,,,2018-05-15,1.7168180343210933,3035,281.0,252.5,242.5,289.5,2022-04-11,2022-05-16,-10.142348754448394
845,,,2018-05-16,1.7379019789119323,2031,69.8,48.9,48.9,75.5,2022-04-11,2022-05-16,-29.942693409742116
846,,,2018-05-16,1.7379019789119323,1708,67.8,57.6,53.0,71.7,2022-04-11,2022-05-16,-15.04424778761061
847,,,2018-05-17,1.6603684018223135,3305,75.3,63.1,62.0,76.9,2022-04-11,2022-05-16,-16.201859229747672
848,,,2018-05-18,1.6785101974560586,1906,18.0,20.7,17.9,20.7,2022-05-16,2022-06-10,14.999999999999991
849,,,2018-05-21,1.700533608768194,2603,137.5,139.0,135.0,145.5,2022-05-16,2022-06-10,1.090909090909098
850,,,2018-05-22,1.6849371770845567,1708,57.6,52.1,52.1,60.0,2022-05-16,2022-06-10,-9.548611111111116
851,,,2018-05-23,1.697770322911078,2027,43.4,43.05,42.8,44.75,2022-05-16,2022-06-10,-0.8064516129032251
852,,,2018-05-24,1.703872344594563,2637,95.5,91.0,91.0,104.5,2022-05-16,2022-06-10,-4.712041884816753
853,,,2018-05-25,1.7239448951158214,1444,10.45,10.9,10.45,11.0,2022-05-16,2022-06-10,4.306220095693791
854,,,2018-05-28,1.7683918868107564,3305,63.1,72.2,63.1,72.2,2022-05-16,2022-06-10,14.421553090332818
855,,,2018-05-29,1.798000851750724,4755,189.5,197.0,181.0,226.5,2022-05-16,2022-06-10,3.95778364116095
856,,,2018-05-30,1.803099385824105,2303,49.45,51.2,49.0,52.4,2022-05-16,2022-06-10,3.5389282103134523
857,,,2018-05-31,1.7823525149750041,6581,83.3,92.8,83.3,93.8,2022-05-16,2022-06-10,11.404561824729885
858,,,2018-06-01,1.7896626838995402,6139,32.4,29.65,28.25,33.2,2022-06-13,2022-07-11,-8.487654320987659
859,,,2018-06-04,1.8203890292724783,1906,20.2,18.75,18.75,20.8,2022-06-13,2022-07-11,-7.178217821782173
860,,,2018-06-05,1.7913066160750521,1457,19.35,16.8,16.8,19.35,2022-06-13,2022-07-11,-13.178294573643413
861,,,2018-06-06,1.82363631770445,2603,130.5,92.3,79.8,131.5,2022-06-13,2022-07-11,-29.272030651340998
862,,,2018-06-07,1.813749833360724,2030,27.9,23.05,22.3,27.9,2022-06-13,2022-07-11,-17.38351254480286
863,,,2018-06-08,1.811103864194493,2027,41.55,34.75,33.1,41.55,2022-06-13,2022-07-11,-16.36582430806257
864,,,2018-06-11,1.8513517168092903,2637,87.3,67.1,61.8,87.3,2022-06-13,2022-07-11,-23.138602520045826
865,,,2018-06-11,1.8513517168092903,3189,161.0,134.0,127.5,163.0,2022-06-13,2022-07-11,-16.770186335403725
866,,,2018-06-12,1.8535930564186371,9933,45.75,42.05,40.1,49.0,2022-06-13,2022-07-11,-8.087431693989078
867,,,2018-06-13,1.8622084775830874,1453,29.25,18.9,18.0,29.25,2022-06-13,2022-07-11,-35.384615384615394
868,,,2018-06-14,1.8496918447845272,6139,29.65,32.2,28.9,32.4,2022-07-11,2022-08-15,8.600337268128166
869,,,2018-06-15,1.8495054842725394,1906,18.75,19.45,16.85,19.45,2022-07-11,2022-08-15,3.733333333333322
870,,,2018-06-19,1.8286909135186042,1708,50.0,49.35,44.65,50.0,2022-07-11,2022-08-15,-1.3000000000000012
871,,,2018-06-20,1.8111371251490476,2637,67.1,69.6,64.0,69.6,2022-07-11,2022-08-15,3.7257824143070106
872,,,2018-06-21,1.822942832010007,2027,34.75,39.9,33.8,39.9,2022-07-11,2022-08-15,14.82014388489208
873,,,2018-06-22,1.7993669698250263,3189,134.0,135.5,121.0,149.0,2022-07-11,2022-08-15,1.1194029850746245
874,,,2018-06-25,1.7739165321433692,1444,10.05,11.1,9.98,11.1,2022-07-11,2022-08-15,10.447761194029837
875,,,2018-06-26,1.7636717056339024,2607,29.75,30.25,28.15,30.75,2022-07-11,2022-08-15,1.680672268907557
876,,,2018-06-27,1.7646670567526124,2303,38.6,43.5,36.75,43.5,2022-07-11,2022-08-15,12.694300518134716
877,,,2018-06-28,1.7473374534434603,1104,22.35,21.4,21.15,22.45,2022-07-11,2022-08-15,-4.25055928411634
878,,,2018-06-29,1.766778531902819,2617,29.7,25.85,25.85,29.7,2022-08-15,2022-09-08,-12.962962962962955
879,,,2018-07-02,1.7675398495119155,2607,30.25,27.75,27.15,31.4,2022-08-15,2022-09-08,-8.264462809917351
880,,,2018-07-03,1.7465428190345413,3037,163.5,139.5,138.0,163.5,2022-08-15,2022-09-08,-14.678899082568808
881,,,2018-07-04,1.7531780995191184,3532,186.0,171.0,165.5,186.0,2022-08-15,2022-09-08,-8.064516129032262
882,,,2018-07-05,1.7221125695757016,3035,178.0,175.5,175.5,195.0,2022-08-15,2022-09-08,-1.4044943820224698
883,,,2018-07-06,1.7243628752175058,2360,182.0,184.5,175.0,188.5,2022-08-15,2022-09-08,1.3736263736263687
884,,,2018-07-09,1.752322157420163,2303,43.5,39.3,39.2,43.5,2022-08-15,2022-09-08,-9.655172413793112
885,,,2018-07-10,1.7706434096277819,2495,17.0,16.0,15.7,17.2,2022-08-15,2022-09-08,-5.882352941176472
886,,,2018-07-11,1.7576893454451639,3038,22.0,21.75,20.65,23.15,2022-08-15,2022-09-08,-1.1363636363636354
887,,,2018-07-11,1.7576893454451639,2368,80.5,77.7,77.7,83.8,2022-08-15,2022-09-06,-3.4782608695652084
888,,,2018-07-12,1.7676279530791332,1451,25.2,22.0,22.0,25.45,2022-09-12,2022-10-11,-12.698412698412698
889,,,2018-07-13,1.775958227326068,2607,29.85,29.7,29.7,35.15,2022-09-12,2022-10-11,-0.5025125628140725
890,,,2018-07-16,1.7597642580035193,3037,142.5,112.0,112.0,142.5,2022-09-12,2022-10-11,-21.403508771929825
891,,,2018-07-17,1.7660219194605573,1708,50.5,41.15,41.15,52.1,2022-09-12,2022-10-11,-18.51485148514852
892,,,2018-07-18,1.7824063424199552,3532,177.0,132.5,132.5,177.0,2022-09-12,2022-10-11,-25.141242937853104
893,,,2018-07-19,1.7715451331229841,2439,89.1,86.7,82.6,92.3,2022-09-12,2022-10-11,-2.6936026936026813
894,,,2018-07-20,1.7742709088500168,2303,40.15,35.4,35.35,40.75,2022-09-12,2022-10-11,-11.830635118306354
895,,,2018-07-23,1.7345175516589049,6605,80.0,68.5,68.5,83.4,2022-09-12,2022-10-11,-14.375000000000004
896,,,2018-07-24,1.7622120266181083,2360,193.5,169.0,169.0,203.5,2022-09-12,2022-10-11,-12.661498708010333
897,,,2018-07-25,1.773724216244413,3406,439.0,343.0,334.0,439.0,2022-09-12,2022-10-11,-21.867881548974943
898,,,2018-07-26,1.7949974108816167,3037,112.0,161.0,107.5,161.0,2022-10-11,2022-11-15,43.75
899,,,2018-07-27,1.78734481730087,2474,169.5,187.5,162.5,187.5,2022-10-11,2022-11-15,10.619469026548668
900,,,2018-07-30,1.786005840244663,2313,43.3,48.0,41.35,48.0,2022-10-11,2022-11-15,10.854503464203248
901,,,2018-07-31,1.7939373892998658,2439,86.7,85.8,78.0,90.0,2022-10-11,2022-11-15,-1.038062283737029
902,,,2018-08-01,1.7983132394422559,6269,90.0,106.5,87.9,106.5,2022-10-11,2022-11-15,18.333333333333336
903,,,2018-08-02,1.7803939148962136,3406,343.0,370.5,284.0,370.5,2022-10-11,2022-11-15,8.017492711370267
904,,,2018-08-03,1.7644260428010687,8046,187.5,270.5,178.0,270.5,2022-10-11,2022-11-15,44.26666666666668
905,,,2018-08-06,1.7633240632886742,2303,35.4,46.6,35.4,46.6,2022-10-11,2022-11-15,31.638418079096063
906,,,2018-08-07,1.7690337728393617,5388,85.1,76.9,73.9,85.1,2022-10-11,2022-11-15,-9.635722679200931
907,,,2018-08-08,1.7727710863318211,2419,24.95,25.35,23.25,26.2,2022-10-11,2022-11-15,1.603206412825653
908,,,2018-08-09,1.7679926004568,6139,32.45,37.75,31.9,37.75,2022-11-15,2022-12-09,16.332819722650214
909,,,2018-08-10,1.7606182749036206,2501,15.0,15.25,14.8,15.5,2022-11-15,2022-12-09,1.6666666666666607
910,,,2018-08-13,1.7293991130920736,1708,43.9,43.6,42.0,45.15,2022-11-15,2022-12-09,-0.6833712984054552
911,,,2018-08-14,1.7666690925921293,3022,60.8,78.9,60.8,78.9,2022-11-15,2022-12-09,29.76973684210529
912,,,2018-08-15,1.7603985172457424,2387,40.4,40.75,39.45,41.55,2022-11-15,2022-12-09,0.8663366336633782
913,,,2018-08-15,1.7603985172457424,6285,81.8,86.7,81.0,92.2,2022-11-15,2022-12-09,5.990220048899753
914,,,2018-08-16,1.78967079604219,6235,34.15,37.5,34.15,40.95,2022-11-15,2022-12-09,9.809663250366029
915,,,2018-08-17,1.7416287107611732,2474,187.5,173.5,173.5,187.5,2022-11-15,2022-12-09,-7.466666666666666
916,,,2018-08-20,1.7504012294813083,5388,76.9,80.9,76.8,84.9,2022-11-15,2022-12-09,5.201560468140443
917,,,2018-08-21,1.761307767933209,3037,161.0,149.5,149.5,166.0,2022-11-15,2022-12-09,-7.14285714285714
918,,,2018-08-22,1.7475240097683307,6139,38.1,41.4,36.2,41.4,2022-12-12,2023-01-11,8.66141732283463
919,,,2018-08-23,1.7309526455347148,2413,28.6,27.4,24.8,28.65,2022-12-12,2023-01-11,-4.195804195804209
920,,,2018-08-24,1.7296568178804956,2501,15.6,16.2,15.15,16.25,2022-12-12,2023-01-11,3.8461538461538547
921,,,2018-08-27,1.7975399831195848,2305,28.05,25.5,25.15,28.05,2022-12-12,2023-01-11,-9.090909090909093
922,,,2018-08-28,1.7806656271665728,2444,17.8,17.45,16.55,20.9,2022-12-12,2023-01-11,-1.966292134831471
923,,,2018-08-29,1.7855776507244843,6285,87.1,81.8,77.7,87.1,2022-12-12,2023-01-11,-6.084959816303092
924,,,2018-08-30,1.7938066651186846,3532,152.0,149.5,136.0,155.0,2022-12-12,2023-01-11,-1.6447368421052655
925,,,2018-08-31,1.7937202975861672,6235,37.85,37.0,34.35,39.05,2022-12-12,2023-01-11,-2.245706737120212
926,,,2018-09-03,1.7283371127271885,5388,81.5,79.3,75.9,83.4,2022-12-12,2023-01-11,-2.6993865030674913
927,,,2018-09-04,1.7499570654623915,3037,150.0,128.0,119.0,150.0,2022-12-12,2023-01-11,-14.66666666666666
928,,,2018-09-05,1.728759179892068,6139,41.4,41.2,39.15,42.65,2023-01-11,2023-02-10,-0.48309178743960457
929,,,2018-09-06,1.7278238334837217,2413,27.4,28.7,25.9,31.0,2023-01-11,2023-02-10,4.744525547445266
930,,,2018-09-07,1.6621960088798582,6285,81.8,83.3,81.2,86.0,2023-01-11,2023-02-10,1.833740831295838
931,,,2018-09-10,1.631504905269342,6235,37.0,48.4,35.65,49.75,2023-01-11,2023-02-10,30.810810810810807
932,,,2018-09-11,1.6407775677309535,5388,79.3,80.5,78.2,83.3,2023-01-11,2023-02-10,1.5132408575031508
933,,,2018-09-11,1.6407775677309535,4958,107.5,111.5,106.5,113.0,2023-01-11,2023-02-10,3.7209302325581506
934,,,2018-09-12,1.6297694812536139,1789,25.35,25.85,25.25,26.85,2023-01-11,2023-02-10,1.9723865877712132
935,,,2018-09-13,1.626525650344172,3712,28.2,30.05,27.5,30.05,2023-01-11,2023-02-10,6.560283687943258
936,,,2018-09-14,1.6778179220724248,4938,64.5,66.6,64.3,66.6,2023-01-11,2023-02-10,3.2558139534883734
937,,,2018-09-17,1.6664627665856173,1795,277.5,255.0,255.0,294.5,2023-02-13,2023-03-10,-8.108108108108103
938,,,2018-09-18,1.6219205135956463,6235,48.4,65.9,47.3,68.9,2023-02-13,2023-03-10,36.157024793388445
939,,,2018-09-19,1.604516162387642,2495,19.0,21.2,18.8,22.05,2023-02-13,2023-03-10,11.578947368421044
940,,,2018-09-20,1.5821511594184128,3704,39.85,40.4,38.9,41.45,2023-02-13,2023-03-10,1.3801756587201952
941,,,2018-09-21,1.6296734747378938,4104,75.4,78.4,75.2,79.8,2023-02-13,2023-03-10,3.9787798408488007
942,,,2018-09-25,1.6350880474827179,2633,28.95,29.9,28.95,30.5,2023-02-13,2023-03-10,3.2815198618307395
943,,,2018-09-26,1.616533582083997,2618,28.2,27.7,27.7,29.7,2023-02-13,2023-03-10,-1.773049645390068
944,,,2018-09-27,1.5888781916686407,2707,252.0,281.0,252.0,318.5,2023-02-13,2023-03-10,11.507936507936511
945,,,2018-09-28,1.590515565611191,3515,149.0,141.0,141.0,168.0,2023-02-13,2023-03-10,-5.369127516778526
946,,,2018-10-01,1.5969508374708117,2404,229.0,211.5,204.5,239.0,2023-03-13,2023-03-31,-7.641921397379914
947,,,2018-10-02,1.5871847373333887,6235,66.1,77.3,66.1,77.3,2023-03-13,2023-03-31,16.944024205748875
948,,,2018-10-03,1.5644434878395186,3704,41.45,37.15,36.55,41.45,2023-03-13,2023-03-31,-10.373944511459598
949,,,2018-10-04,1.5343145563543272,3712,37.2,37.05,35.45,37.35,2023-03-13,2023-03-31,-0.40322580645162365
950,,,2018-10-05,1.465235139354365,2701,12.85,12.55,12.45,12.85,2023-03-13,2023-03-31,-2.3346303501945442
951,,,2018-10-06,1.4761454716456484,2706,14.75,14.7,14.4,14.75,2023-03-13,2023-03-31,-0.3389830508474634
952,,,2018-10-08,1.556199493909162,9945,43.0,35.35,34.3,43.0,2023-03-13,2023-03-31,-17.7906976744186
953,,,2018-10-09,1.5488349736523448,2427,14.9,15.15,12.6,15.7,2023-03-13,2023-03-31,1.6778523489932917
954,,,2018-10-11,1.4144648590150093,8926,37.65,42.55,37.65,43.9,2023-03-13,2023-03-31,13.014608233731728
955,,,2018-10-11,1.4144648590150093,2231,167.0,182.0,162.0,183.5,2023-03-13,2023-03-31,8.982035928143706
956,,,2018-10-12,1.4676637665103518,3704,37.25,37.75,37.15,37.75,2023-04-06,2023-04-11,1.342281879194629
957,,,2018-10-15,1.4551135363497456,8926,43.3,43.55,43.3,43.65,2023-04-06,2023-04-11,0.5773672055427337
958,,,2018-10-16,1.4624823534117504,2542,40.85,41.75,40.85,41.75,2023-04-06,2023-04-11,2.2031823745410017
959,,,2018-10-17,1.4721361185556212,2404,210.0,211.0,210.0,212.5,2023-04-06,2023-04-11,0.4761904761904745
960,,,2018-10-18,1.4724245173860626,2231,191.5,187.5,186.0,191.5,2023-04-06,2023-04-11,-2.088772845953002
961,,,2018-10-19,1.4782768781141007,6235,82.1,83.8,79.8,83.8,2023-04-06,2023-04-11,2.0706455542021995
962,,,2018-10-22,1.501712353035566,3024,14.9,13.95,13.8,15.15,2023-04-11,2023-05-16,-6.375838926174504
963,,,2018-10-23,1.4496041841065443,3704,37.75,41.25,37.75,45.4,2023-04-11,2023-05-16,9.27152317880795
964,,,2018-10-24,1.450167126701371,3032,49.9,48.25,47.1,55.9,2023-04-11,2023-05-16,-3.3066132264529036
965,,,2018-10-25,1.3789277027418485,2548,94.0,96.3,93.4,97.1,2023-04-11,2023-05-16,2.4468085106382986
966,,,2018-10-26,1.3571398303607176,2707,276.5,276.0,268.0,307.0,2023-04-11,2023-05-16,-0.1808318264014508
967,,,2018-10-29,1.3512207319102818,2542,41.75,41.65,41.35,43.3,2023-04-11,2023-05-16,-0.23952095808383866
968,,,2018-10-30,1.3537107855963812,2206,45.5,60.8,45.5,61.3,2023-04-11,2023-05-16,33.62637362637362
969,,,2018-10-31,1.4040708578097283,2231,187.5,162.0,161.5,189.5,2023-04-11,2023-05-16,-13.600000000000001
970,,,2018-11-01,1.437328253783036,2633,30.4,32.25,30.4,32.25,2023-04-11,2023-05-16,6.085526315789469
971,,,2018-11-02,1.443141726199163,2634,43.8,53.7,43.8,58.7,2023-04-11,2023-05-16,22.602739726027423
972,,,2018-11-05,1.444434620217696,1795,280.5,319.0,280.5,343.5,2023-05-16,2023-06-09,13.725490196078427
973,,,2018-11-06,1.3887826651540236,2633,32.25,32.9,32.25,33.3,2023-05-16,2023-06-09,2.0155038759689825
974,,,2018-11-07,1.4089023611465699,2211,60.9,64.2,60.6,64.6,2023-05-16,2023-06-09,5.418719211822665
975,,,2018-11-08,1.3970185560748938,6235,96.0,131.5,96.0,131.5,2023-05-16,2023-06-09,36.97916666666667
976,,,2018-11-09,1.3944522333497267,2206,60.8,97.8,60.8,97.8,2023-05-16,2023-06-09,60.85526315789473
977,,,2018-11-12,1.3575790816187703,2618,28.05,35.85,28.05,36.45,2023-05-16,2023-06-09,27.807486631016044
978,,,2018-11-13,1.3715922684504556,3032,48.25,60.8,48.25,60.9,2023-05-16,2023-06-09,26.010362694300504
979,,,2018-11-14,1.3882296209095983,6806,106.0,112.0,106.0,118.0,2023-05-16,2023-06-09,5.660377358490565
980,,,2018-11-15,1.4110295598055882,1529,40.9,39.75,38.9,43.25,2023-06-12,2023-07-11,-2.8117359413202925
