,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%),MAE,BMFE,GMFE
0,2023-11-01-2023-11-03 報酬率:0.96% 本金:1008075.52,每次換手最大報酬 : 0.96%,2023-11-02,1.0,0.0,1104,87.0,26.05,26.15,26.05,26.15,2023-11-02,2023-11-03,0.38387715930900956,0,0,0.3838771593090129
1,win_rate:100.0%,每次換手最小報酬 : 0.96%,,,,4126,86.0,83.3,83.5,83.3,83.5,2023-11-02,2023-11-03,0.24009603841537164,0,0,0.24009603841536956
2,sharpe_ratio:inf,,,,,1504,85.0,46.75,47.6,46.75,47.6,2023-11-02,2023-11-03,1.81818181818183,0,0,1.8181818181818212
3,yearly_roi_fund:0.96%,,,,,3050,82.0,15.55,15.6,15.55,15.6,2023-11-02,2023-11-03,0.3215434083601254,0,0,0.32154340836012174
4,yearly_roi_algo:0.0%,,,,,4906,82.0,33.85,34.25,33.85,34.25,2023-11-02,2023-11-03,1.1816838995568624,0,0,1.1816838995568644
5,,,,,,5520,82.0,63.0,64.6,63.0,64.6,2023-11-02,2023-11-03,2.5396825396825307,0,0,2.5396825396825307
6,,,,,,5523,82.0,25.15,25.15,25.15,25.15,2023-11-02,2023-11-03,0.0,0,0,0.0
7,,,,,,6201,82.0,48.85,49.6,48.85,49.6,2023-11-02,2023-11-03,1.535312180143289,0,0,1.5353121801432956
8,,,,,,6184,81.0,50.5,50.8,50.5,50.8,2023-11-02,2023-11-03,0.5940594059405946,0,0,0.5940594059405885
