,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
0,2015-01-01-2015-01-11 報酬率:-0.03% 本金:999762.025,每次換手最大報酬 : 17.45%,2015-01-05,1.0,0.0,8249,82.0,25.3,24.4,24.4,25.4,2015-01-05,2015-01-09,-3.5573122529644396
1,2015-01-11-2015-02-11 報酬率:1.05% 本金:1008451.825,每次換手最小報酬 : -16.51%,2015-01-06,0.9917527311620183,-0.8247268837981658,6108,82.0,24.15,24.3,24.0,24.6,2015-01-05,2015-01-09,0.6211180124223725
2,2015-02-11-2015-03-11 報酬率:6.98% 本金:1063649.665,,2015-01-07,1.004593094001479,0.0,2542,82.0,63.6,63.6,62.9,63.6,2015-01-05,2015-01-09,0.0
3,2015-03-11-2015-04-01 報酬率:2.01% 本金:1080439.195,,2015-01-08,1.0031885812675072,-0.13980911698061593,8213,80.0,53.2,52.0,51.7,53.2,2015-01-05,2015-01-09,-2.2556390977443663
4,2015-04-01-2015-04-11 報酬率:1.31% 本金:1091604.3250000002,,2015-01-12,0.9997079470614345,-0.486281158930324,5356,80.0,66.4,65.8,65.3,66.4,2015-01-05,2015-01-09,-0.9036144578313365
5,2015-04-11-2015-05-16 報酬率:-0.72% 本金:1084770.8050000002,,2015-01-13,0.9965606278527955,-0.7995740958847919,2387,80.0,21.1,22.4,21.1,22.95,2015-01-05,2015-01-09,6.16113744075828
6,2015-05-16-2015-06-11 報酬率:1.71% 本金:1099507.414,,2015-01-14,1.0003418572833758,-0.42317996644488654,6220,80.0,18.95,18.65,18.55,19.0,2015-01-05,2015-01-09,-1.58311345646438
7,2015-06-11-2015-07-11 報酬率:-0.81% 本金:1091794.594,,2015-01-15,1.0050030839611204,0.0,5514,80.0,21.3,21.45,20.95,21.6,2015-01-05,2015-01-09,0.7042253521126751
8,2015-07-11-2015-08-15 報酬率:-9.79% 本金:995037.087,,2015-01-16,0.9944117891711017,-1.053856944226883,4915,79.0,39.0,38.95,37.8,39.1,2015-01-05,2015-01-09,-0.12820512820511665
9,2015-08-15-2015-09-11 報酬率:3.38% 本金:1023544.0070000001,,2015-01-19,0.984832778044312,-2.0069894549287426,6261,79.0,61.6,62.0,61.1,62.0,2015-01-05,2015-01-09,0.6493506493506551
10,2015-09-11-2015-10-11 報酬率:4.92% 本金:1069932.227,,2015-01-20,1.0028784022830592,-0.2114104635069225,6108,87.0,23.9,22.25,22.25,24.0,2015-01-12,2015-02-11,-6.903765690376562
11,2015-10-11-2015-11-15 報酬率:10.63% 本金:1172943.305,,2015-01-21,1.0121983630275275,0.0,6261,84.0,62.5,64.5,61.1,64.7,2015-01-12,2015-02-11,3.200000000000003
12,2015-11-15-2015-12-11 報酬率:0.79% 本金:1180888.0189999999,,2015-01-22,1.034304022418638,0.0,2383,83.0,40.75,43.7,40.7,43.7,2015-01-12,2015-02-11,7.239263803680984
13,2015-12-11-2016-01-11 報酬率:-2.9% 本金:1150306.0689999997,,2015-01-23,1.0269955297771731,-0.7066097088527679,4935,83.0,43.85,45.0,43.3,46.85,2015-01-12,2015-02-11,2.6225769669327326
14,2016-01-11-2016-02-11 報酬率:4.36% 本金:1194564.4289999998,,2015-01-26,1.0267187506636308,-0.733369646699189,2542,82.0,65.2,65.1,64.3,65.7,2015-01-12,2015-02-11,-0.15337423312884457
15,2016-02-11-2016-03-11 報酬率:12.91% 本金:1327376.0539999998,,2015-01-27,1.027686410513649,-0.6398130299749005,3264,82.0,27.4,25.9,25.9,27.7,2015-01-12,2015-02-11,-5.474452554744524
16,2016-03-11-2016-04-01 報酬率:-0.55% 本金:1321456.954,,2015-01-28,1.0298753643955691,-0.4281775887047923,2367,81.0,13.3,14.2,13.05,14.2,2015-01-12,2015-02-11,6.766917293233066
17,2016-04-01-2016-04-11 報酬率:-0.13% 本金:1320123.934,,2015-01-29,1.0196107995384345,-1.420590325641835,4915,80.0,38.8,43.25,38.45,44.65,2015-01-12,2015-02-11,11.469072164948457
18,2016-04-11-2016-05-16 報酬率:-4.93% 本金:1268457.534,,2015-01-30,1.019593575554527,-1.4222555984759522,6220,80.0,18.7,17.45,17.4,19.0,2015-01-12,2015-02-11,-6.68449197860963
19,2016-05-16-2016-06-11 報酬率:7.96% 本金:1357673.2140000002,,2015-02-02,1.0141337468797653,-1.9501302423349465,1527,80.0,44.0,43.3,42.95,44.9,2015-01-12,2015-02-11,-1.5909090909090984
20,2016-06-11-2016-07-11 報酬率:6.99% 本金:1438897.0140000002,,2015-02-03,1.0170504030528804,-1.6681380901343967,8213,85.0,52.4,55.0,52.4,56.0,2015-02-11,2015-03-11,4.961832061068705
21,2016-07-11-2016-08-15 報酬率:1.54% 本金:1458641.3540000003,,2015-02-04,1.0233161052004107,-1.0623488819595628,3105,83.0,34.35,41.0,33.75,41.0,2015-02-11,2015-03-11,19.359534206695784
22,2016-08-15-2016-09-11 報酬率:1.29% 本金:1475244.9440000001,,2015-02-05,1.026467928846531,-0.7576199456116206,6261,83.0,64.5,68.4,64.5,68.4,2015-02-11,2015-03-11,6.046511627906992
23,2016-09-11-2016-10-11 報酬率:3.01% 本金:1514915.239,,2015-02-06,1.02167541576377,-1.220976268209517,2428,83.0,46.4,47.45,45.9,48.1,2015-02-11,2015-03-11,2.2629310344827624
24,2016-10-11-2016-11-15 報酬率:-2.93% 本金:1473600.774,,2015-02-09,1.016324902404935,-1.7382819387727233,8182,83.0,18.6,18.25,18.05,19.15,2015-02-11,2015-03-11,-1.8817204301075363
25,2016-11-15-2016-12-11 報酬率:6.2% 本金:1558438.4740000002,,2015-02-10,1.0168020446568062,-1.6921502171967528,2383,83.0,43.7,49.7,43.7,49.7,2015-02-11,2015-03-11,13.729977116704806
26,2016-12-11-2017-01-11 報酬率:3.07% 本金:1600551.199,,2015-02-11,1.0101957198627807,-2.3308719712296866,2449,82.0,26.6,29.3,26.45,29.6,2015-02-11,2015-03-11,10.15037593984962
27,2017-01-11-2017-02-11 報酬率:7.96% 本金:1709233.0590000001,,2015-02-12,1.01232882677925,-2.1246360028650546,2351,81.0,43.3,45.55,43.3,45.85,2015-02-11,2015-03-11,5.196304849884537
28,2017-02-11-2017-03-11 報酬率:2.46% 本金:1748160.0990000002,,2015-02-13,1.0092587280232315,-2.4214635013059316,8021,81.0,27.85,29.9,27.65,30.15,2015-02-11,2015-03-11,7.360861759425474
