,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
53,2019-01-11-2019-02-11 報酬率:8.43% 本金:2352681.957,,2015-03-31,1.1200167034735977,0.0,5013,83.0,21.45,22.35,21.05,23.8,2015-04-13,2015-05-15,4.195804195804209
54,2019-02-11-2019-03-11 報酬率:11.45% 本金:2603665.957,,2015-04-01,1.108855618874719,-0.996510548839491,6156,83.0,13.4,13.5,12.6,14.0,2015-04-13,2015-05-15,0.746268656716409
55,2019-03-11-2019-04-01 報酬率:5.75% 本金:2736019.4570000004,,2015-04-02,1.1160319587094858,-0.3557754765400989,3376,83.0,82.4,92.6,80.0,92.9,2015-04-13,2015-05-15,12.378640776699012
56,2019-04-01-2019-04-11 報酬率:2.41% 本金:2796279.0970000005,,2015-04-07,1.1346398169983274,0.0,2303,83.0,15.25,13.75,13.75,15.25,2015-04-13,2015-05-15,-9.836065573770492
57,2019-04-11-2019-05-16 報酬率:-0.62% 本金:2780927.5870000008,,2015-04-08,1.1358089746192133,0.0,8131,83.0,24.55,24.25,22.9,25.3,2015-04-13,2015-05-15,-1.2219959266802527
58,2019-05-16-2019-06-11 報酬率:2.46% 本金:2845623.127000001,,2015-04-09,1.1383305832161505,0.0,2637,82.0,40.2,40.7,39.7,41.45,2015-04-13,2015-05-15,1.243781094527363
59,2019-06-11-2019-07-11 報酬率:3.01% 本金:2924477.602000001,,2015-04-13,1.1345273347166065,-0.3341075567695473,2383,81.0,52.6,54.5,49.2,56.3,2015-04-13,2015-05-15,3.6121673003802313
60,2019-07-11-2019-08-15 報酬率:-1.16% 本金:2891844.482000001,,2015-04-14,1.1396654274979978,0.0,3376,87.0,95.3,103.0,95.3,106.0,2015-05-18,2015-06-11,8.079748163693612
61,2019-08-15-2019-09-11 報酬率:9.53% 本金:3149755.8250000007,,2015-04-15,1.1252868636926925,-1.2616478010455956,3501,86.0,46.9,44.0,43.75,48.0,2015-05-18,2015-06-11,-6.183368869936034
62,2019-09-11-2019-10-11 報酬率:1.07% 本金:3182129.7450000006,,2015-04-16,1.1273544558655868,-1.080226822308572,4919,86.0,28.95,26.15,25.25,29.0,2015-05-18,2015-06-11,-9.67184801381693
63,2019-10-11-2019-11-15 報酬率:7.69% 本金:3407066.0900000003,,2015-04-17,1.1251051794398719,-1.2775896949064447,2455,86.0,39.5,44.3,39.2,44.3,2015-05-18,2015-06-11,12.151898734177212
64,2019-11-15-2019-12-11 報酬率:2.15% 本金:3472968.9650000003,,2015-04-20,1.1175166599153585,-1.9434447205496364,3023,86.0,53.2,62.0,53.2,63.2,2015-05-18,2015-06-11,16.541353383458635
65,2019-12-11-2020-01-11 報酬率:-1.81% 本金:3412257.0400000005,,2015-04-21,1.0963044517831972,-3.8047109852226146,4506,86.0,23.1,25.2,23.1,25.8,2015-05-18,2015-06-11,9.090909090909083
66,2020-01-11-2020-02-11 報酬率:-4.41% 本金:3268012.5550000006,,2015-04-22,1.110393140757404,-2.5684982657460997,8049,85.0,8.15,7.4,7.3,8.83,2015-05-18,2015-06-11,-9.202453987730063
67,2020-02-11-2020-03-11 報酬率:0.43% 本金:3281308.5850000004,,2015-04-23,1.1243120768248647,-1.3471805235717005,2108,85.0,23.15,25.55,23.15,28.2,2015-05-18,2015-06-11,10.367170626349909
68,2020-03-11-2020-04-01 報酬率:-11.12% 本金:2937578.2650000006,,2015-04-24,1.1222167837437012,-1.5310321198918064,3105,85.0,45.8,43.3,42.0,49.0,2015-05-18,2015-06-11,-5.458515283842791
69,2020-04-01-2020-04-11 報酬率:9.19% 本金:3198013.6750000007,,2015-04-27,1.125472496226683,-1.245359465055773,4935,83.0,44.1,39.15,37.85,44.9,2015-05-18,2015-06-11,-11.22448979591837
70,2020-04-11-2020-05-16 報酬率:14.47% 本金:3636961.125000001,,2015-04-28,1.1294187707873362,-0.8990934061373523,4506,89.0,25.2,26.9,24.45,28.65,2015-06-11,2015-07-09,6.746031746031744
71,2020-05-16-2020-06-11 報酬率:1.94% 本金:3701009.2550000013,,2015-04-29,1.1187026838070848,-1.8393769947847138,1108,88.0,10.95,10.4,10.4,10.95,2015-06-11,2015-07-09,-5.022831050228305
72,2020-06-11-2020-07-11 報酬率:9.49% 本金:4028101.0850000014,,2015-04-30,1.1284664437568757,-0.9826553891090883,2204,87.0,24.85,23.55,23.55,24.9,2015-06-11,2015-07-09,-5.231388329979881
73,2020-07-11-2020-08-15 報酬率:1.32% 本金:4079359.3250000016,,2015-05-04,1.1298731953544627,-0.859219899741348,4919,86.0,26.15,25.7,25.7,27.3,2015-06-11,2015-07-09,-1.7208413001912004
74,2020-08-15-2020-09-11 報酬率:-0.6% 本金:4056425.8250000016,,2015-05-05,1.132642818665317,-0.6161991636526309,5533,85.0,19.8,19.8,19.6,20.0,2015-06-11,2015-07-09,0.0
75,2020-09-11-2020-10-11 報酬率:0.31% 本金:4068160.410000002,,2015-05-06,1.1375256749451452,-0.187752694889598,1452,85.0,36.45,30.5,28.75,41.3,2015-06-11,2015-07-09,-16.32373113854596
76,2020-10-11-2020-11-15 報酬率:1.49% 本金:4125735.500000002,,2015-05-07,1.1423098148234538,0.0,2108,84.0,25.55,25.95,24.15,28.4,2015-06-11,2015-07-09,1.5655577299412915
77,2020-11-15-2020-12-11 報酬率:10.33% 本金:4534718.794000002,,2015-05-08,1.1331122806151472,-0.8051698487531733,2464,82.0,28.0,28.4,27.6,29.3,2015-06-11,2015-07-09,1.4285714285714235
78,2020-12-11-2021-01-11 報酬率:4.66% 本金:4726925.154000002,,2015-05-11,1.1157779743435507,-2.3226483862439418,2449,82.0,26.9,26.05,25.55,28.0,2015-06-11,2015-07-09,-3.159851301115235
79,2021-01-11-2021-02-11 報酬率:2.47% 本金:4834573.929000001,,2015-05-12,1.1250593739211747,-1.51013680162988,1454,82.0,11.2,11.8,11.2,14.0,2015-06-11,2015-07-09,5.35714285714286
80,2021-02-11-2021-03-11 報酬率:8.96% 本金:5247670.249000001,,2015-05-13,1.1304048899706498,-1.0421800371770429,3501,91.0,45.3,45.6,37.5,45.6,2015-07-13,2015-08-14,0.6622516556291425
81,2021-03-11-2021-04-01 報酬率:7.25% 本金:5614570.999000001,,2015-05-14,1.1278564060035425,-1.265279229185745,9924,88.0,38.45,42.0,34.95,42.4,2015-07-13,2015-08-14,9.232769830949273
82,2021-04-01-2021-04-11 報酬率:7.22% 本金:6005104.409000001,,2015-05-18,1.1311270312132178,-0.9789624027667476,2515,88.0,8.2,8.9,8.12,9.04,2015-07-13,2015-08-14,8.536585365853666
83,2021-04-11-2021-05-16 報酬率:-5.66% 本金:5678097.909000001,,2015-05-19,1.1536675184233196,0.0,3105,86.0,39.7,28.3,25.8,39.8,2015-07-13,2015-08-14,-28.71536523929471
84,2021-05-16-2021-06-11 報酬率:15.61% 本金:6487968.124000001,,2015-05-20,1.1664148347326946,0.0,4919,85.0,26.3,24.0,21.9,26.65,2015-07-13,2015-08-14,-8.745247148288971
85,2021-06-11-2021-07-11 報酬率:5.55% 本金:6826973.224000001,,2015-05-21,1.1490038838424146,-1.4926894250509082,3023,84.0,53.0,51.6,45.1,53.0,2015-07-13,2015-08-14,-2.6415094339622636
86,2021-07-11-2021-08-15 報酬率:-6.54% 本金:6415505.854000001,,2015-05-22,1.154090337931696,-1.0566135163929902,1108,83.0,10.8,10.3,9.85,10.85,2015-07-13,2015-08-14,-4.629629629629628
87,2021-08-15-2021-09-11 報酬率:1.23% 本金:6490665.004000001,,2015-05-25,1.1676369412061463,0.0,4506,83.0,27.5,26.1,20.75,27.65,2015-07-13,2015-08-14,-5.09090909090909
88,2021-09-11-2021-10-11 報酬率:-4.24% 本金:6227816.8040000005,,2015-05-26,1.1672147005719617,-0.03616197974588564,2204,82.0,23.8,22.2,20.95,24.75,2015-07-13,2015-08-14,-6.722689075630262
89,2021-10-11-2021-11-15 報酬率:16.09% 本金:7199781.524000001,,2015-05-27,1.17893480025977,0.0,2455,81.0,52.7,40.2,37.3,52.7,2015-07-13,2015-08-14,-23.719165085388994
90,2021-11-15-2021-12-11 報酬率:2.11% 本金:7345268.134000001,,2015-05-28,1.186109137587774,0.0,4935,88.0,38.4,39.95,33.05,39.95,2015-08-17,2015-09-11,4.036458333333348
91,2021-12-11-2022-01-11 報酬率:1.26% 本金:7434093.724,,2015-05-29,1.1964693046787291,0.0,1108,88.0,10.15,10.5,9.43,10.8,2015-08-17,2015-09-11,3.4482758620689724
92,2022-01-11-2022-02-11 報酬率:2.57% 本金:7614908.644000001,,2015-06-01,1.1989638697042588,0.0,2204,87.0,21.95,23.55,20.25,23.75,2015-08-17,2015-09-11,7.289293849658329
93,2022-02-11-2022-03-11 報酬率:1.15% 本金:7694559.944000002,,2015-06-02,1.2016848323024105,0.0,8049,85.0,8.08,8.32,6.92,8.32,2015-08-17,2015-09-11,2.970297029702973
94,2022-03-11-2022-04-01 報酬率:1.13% 本金:7776719.984000003,,2015-06-03,1.192825088308443,-0.7372768429632526,2345,85.0,13.8,14.4,12.85,14.4,2015-08-17,2015-09-11,4.347826086956519
95,2022-04-01-2022-04-11 報酬率:-3.42% 本金:7517446.364000003,,2015-06-04,1.1464702472078703,-4.594764251850458,2492,85.0,12.3,12.9,10.15,12.95,2015-08-17,2015-09-11,4.878048780487809
96,2022-04-11-2022-05-16 報酬率:-6.26% 本金:7061067.324000003,,2015-06-05,1.1519287126109217,-4.140529892197842,8021,85.0,23.5,24.4,19.5,24.4,2015-08-17,2015-09-11,3.8297872340425476
97,2022-05-16-2022-06-11 報酬率:6.6% 本金:7512266.424000003,,2015-06-08,1.1558706973621646,-3.8124917373273837,9905,84.0,28.15,28.3,24.9,28.35,2015-08-17,2015-09-11,0.5328596802842034
98,2022-06-11-2022-07-11 報酬率:-15.36% 本金:6401999.5440000035,,2015-06-09,1.1148370183618812,-7.2271706861881775,3005,82.0,21.0,20.55,17.5,21.4,2015-08-17,2015-09-11,-2.1428571428571352
99,2022-07-11-2022-08-15 報酬率:8.67% 本金:6928493.964000003,,2015-06-10,1.1403185859762868,-5.106683938795076,2303,81.0,11.1,11.5,10.05,11.5,2015-08-17,2015-09-11,3.603603603603611
100,2022-08-15-2022-09-11 報酬率:-0.34% 本金:6905876.824000004,,2015-06-11,1.1475175189243705,-4.507613970150248,2345,90.0,14.4,15.6,14.1,15.9,2015-09-11,2015-10-08,8.333333333333325
101,2022-09-11-2022-10-11 報酬率:-10.92% 本金:6173204.884000004,,2015-06-12,1.1597160305577663,-3.49249658616666,9905,88.0,28.3,29.0,28.0,29.25,2015-09-11,2015-10-08,2.473498233215543
102,2022-10-11-2022-11-15 報酬率:11.67% 本金:6875692.204000005,,2015-06-15,1.1588804435222106,-3.562031210645078,3005,87.0,20.55,21.15,20.05,21.85,2015-09-11,2015-10-08,2.9197080291970767
103,2022-11-15-2022-12-11 報酬率:4.61% 本金:7171038.769000005,,2015-06-16,1.152544489924339,-4.089287062392167,8049,85.0,8.32,8.97,8.32,9.33,2015-09-11,2015-10-08,7.8125
104,2022-12-11-2023-01-11 報酬率:-0.23% 本金:7155611.864000006,,2015-06-17,1.153417730148185,-4.016619071553606,2492,85.0,12.9,14.6,12.75,15.0,2015-09-11,2015-10-08,13.178294573643413
105,2023-01-11-2023-02-11 報酬率:5.97% 本金:7554210.854000006,,2015-06-18,1.1598399019038874,-3.4821884468949182,2108,84.0,25.1,27.25,24.95,28.0,2015-09-11,2015-10-08,8.565737051792821
106,2023-02-11-2023-03-11 報酬率:-0.67% 本金:7508697.084000005,,2015-06-22,1.2015656130067396,-0.009921011938085478,8021,84.0,24.4,25.7,23.95,26.85,2015-09-11,2015-10-08,5.327868852459017
107,2023-03-11-2023-04-01 報酬率:3.71% 本金:7779289.644000005,,2015-06-23,1.201623490481086,-0.005104651375764657,9904,83.0,50.5,48.65,47.55,52.8,2015-09-11,2015-10-08,-3.6633663366336666
108,2023-04-01-2023-04-11 報酬率:1.22% 本金:7869501.934000005,,2015-06-24,1.2084068532812529,0.0,2204,82.0,23.55,23.8,23.1,24.2,2015-09-11,2015-10-08,1.0615711252653925
109,2023-04-11-2023-05-16 報酬率:0.98% 本金:7944015.254000005,,2015-06-25,1.204324020142353,-0.3378690817429142,1442,82.0,17.0,17.45,17.0,17.7,2015-09-11,2015-10-08,2.6470588235294024
110,2023-05-16-2023-06-11 報酬率:13.81% 本金:8968185.569000006,,2015-06-26,1.2053765803889307,-0.25076594725476076,2345,89.0,16.2,24.6,16.2,24.6,2015-10-12,2015-11-13,51.85185185185186
111,2023-06-11-2023-07-11 報酬率:0.75% 本金:9031357.319000006,,2015-06-29,1.1842391047942644,-1.999967843724526,1442,87.0,17.5,18.6,17.45,19.2,2015-10-12,2015-11-13,6.2857142857142945
112,2023-07-11-2023-08-15 報酬率:-0.21% 本金:9013983.809000006,,2015-06-30,1.1770044423451376,-2.598662102159266,3005,87.0,21.5,21.45,21.45,23.2,2015-10-12,2015-11-13,-0.23255813953488857
113,2023-08-15-2023-09-11 報酬率:1.88% 本金:9177541.929000005,,2015-07-01,1.1869657186403988,-1.7743307713485534,2492,85.0,14.8,17.85,14.8,19.0,2015-10-12,2015-11-13,20.608108108108112
114,2023-09-11-2023-10-04 報酬率:3.83% 本金:9519294.744000005,,2015-07-02,1.1895736783573894,-1.5585127536081655,8049,85.0,9.55,9.96,9.46,10.6,2015-10-12,2015-11-13,4.293193717277477
115,win_rate:70.43%,,2015-07-03,1.18333158514728,-2.0750683485354693,8021,84.0,26.0,25.1,25.1,27.85,2015-10-12,2015-11-13,-3.4615384615384603
116,sharpe_ratio:1.47,,2015-07-06,1.16899576495761,-3.261408872072169,4935,84.0,48.4,64.0,48.4,66.8,2015-10-12,2015-11-13,32.231404958677686
117,yearly_roi_fund:29.33%,,2015-07-07,1.1558130558125468,-4.3523253220465685,9904,84.0,48.35,45.0,45.0,48.95,2015-10-12,2015-11-13,-6.928645294725955
118,yearly_roi_algo:32.14%,,2015-07-08,1.1206395799694293,-7.263056566875992,2108,83.0,27.8,26.8,26.65,29.0,2015-10-12,2015-11-13,-3.597122302158273
119,,,2015-07-13,1.1287425953775703,-6.592502987496795,1108,83.0,10.25,10.1,10.1,10.4,2015-10-12,2015-11-13,-1.4634146341463428
120,,,2015-07-14,1.1232976350821557,-7.043092975515275,2367,88.0,11.6,12.5,11.6,13.15,2015-11-16,2015-12-11,7.758620689655182
121,,,2015-07-15,1.1150145803539426,-7.728545454183511,9911,87.0,17.9,17.95,17.9,18.7,2015-11-16,2015-12-11,0.27932960893854997
122,,,2015-07-16,1.1130331852068982,-7.892513007136737,2605,84.0,18.1,17.65,17.6,18.4,2015-11-16,2015-12-11,-2.4861878453038777
123,,,2015-07-17,1.1070701985029794,-8.385971537906178,1532,83.0,26.6,25.5,25.5,27.8,2015-11-16,2015-12-11,-4.135338345864669
124,,,2015-07-20,1.096853926440744,-9.231404682752597,2421,82.0,16.75,17.2,16.7,18.4,2015-11-16,2015-12-11,2.686567164179099
125,,,2015-07-21,1.0839542491315055,-10.29889923346714,2102,81.0,14.75,15.1,14.75,15.75,2015-11-16,2015-12-11,2.3728813559322104
126,,,2015-07-22,1.067051702996542,-11.697645532287526,2428,81.0,46.7,52.3,46.7,55.0,2015-11-16,2015-12-11,11.991434689507475
127,,,2015-07-23,1.0455104554603407,-13.480261004693139,1731,81.0,13.65,13.3,13.3,15.35,2015-11-16,2015-12-11,-2.564102564102566
128,,,2015-07-24,1.0384317121421096,-14.066052395979089,9924,81.0,46.15,43.9,43.9,49.2,2015-11-16,2015-12-11,-4.875406283856987
129,,,2015-07-27,0.978547851696782,-19.021656568755972,8049,80.0,9.81,10.6,9.2,11.6,2015-11-16,2015-12-11,8.053007135575928
130,,,2015-07-28,1.0063594388777937,-16.7201480076705,2421,88.0,17.2,16.8,16.8,18.9,2015-12-11,2016-01-11,-2.3255813953488302
131,,,2015-07-29,1.0001949939838544,-17.23027792601718,2476,88.0,21.4,21.75,20.5,21.9,2015-12-11,2016-01-11,1.6355140186915973
132,,,2015-07-30,1.0136074777311077,-16.120346803826525,9911,86.0,17.95,18.8,17.45,18.8,2015-12-11,2016-01-11,4.735376044568262
