,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
19,2016-05-16-2016-06-11 報酬率:7.22% 本金:1512448.0850000004,,2015-02-02,1.0096638538985894,-1.2324033811599744,1535,81.0,69.1,66.6,66.5,69.1,2015-01-12,2015-02-11,-3.61794500723589
20,2016-06-11-2016-07-11 報酬率:7.59% 本金:1612324.8950000005,,2015-02-03,1.0115245163286095,-1.0503891834421353,8249,87.0,25.4,25.4,25.3,26.2,2015-02-11,2015-03-11,0.0
21,2016-07-11-2016-08-15 報酬率:1.0% 本金:1626602.8950000005,,2015-02-04,1.012983623109813,-0.9076560654511678,8213,85.0,52.4,55.0,52.4,56.0,2015-02-11,2015-03-11,4.961832061068705
22,2016-08-15-2016-09-11 報酬率:-0.69% 本金:1616417.1840000004,,2015-02-05,1.0185767604103948,-0.36052275310706206,3105,83.0,34.35,41.0,33.75,41.0,2015-02-11,2015-03-11,19.359534206695784
23,2016-09-11-2016-10-11 報酬率:4.84% 本金:1686926.3040000005,,2015-02-06,1.0169650049708856,-0.5181883073239413,8182,83.0,18.6,18.25,18.05,19.15,2015-02-11,2015-03-11,-1.8817204301075363
24,2016-10-11-2016-11-15 報酬率:-4.37% 本金:1622956.0590000006,,2015-02-09,1.0084385015912631,-1.3522701090205924,2010,83.0,11.55,11.65,11.5,11.7,2015-02-11,2015-03-11,0.8658008658008587
25,2016-11-15-2016-12-11 報酬率:5.32% 本金:1702782.6590000005,,2015-02-10,1.008335983126956,-1.362298696544617,2428,83.0,46.4,47.45,45.9,48.1,2015-02-11,2015-03-11,2.2629310344827624
26,2016-12-11-2017-01-11 報酬率:0.81% 本金:1715714.3090000004,,2015-02-11,1.008561875805469,-1.3402013649778999,2383,83.0,43.7,49.7,43.7,49.7,2015-02-11,2015-03-11,13.729977116704806
27,2017-01-11-2017-02-11 報酬率:7.21% 本金:1830692.1790000005,,2015-02-12,1.0092137080428842,-1.276437664574459,6261,83.0,64.5,68.4,64.5,68.4,2015-02-11,2015-03-11,6.046511627906992
28,2017-02-11-2017-03-11 報酬率:2.69% 本金:1876298.4390000002,,2015-02-13,1.0071765215190378,-1.475719847498691,2449,82.0,26.6,29.3,26.45,29.6,2015-02-11,2015-03-11,10.15037593984962
29,2017-03-11-2017-04-01 報酬率:0.98% 本金:1892959.4190000002,,2015-02-24,1.0291474907161078,0.0,2597,82.0,64.3,67.0,64.3,68.2,2015-02-11,2015-03-11,4.199066874028001
30,2017-04-01-2017-04-11 報酬率:1.72% 本金:1923089.5190000003,,2015-02-25,1.0335469981035295,0.0,2915,86.0,65.2,67.7,65.2,68.5,2015-03-11,2015-04-01,3.834355828220848
31,2017-04-11-2017-05-16 報酬率:0.22% 本金:1926844.9190000002,,2015-02-26,1.0310619416842857,-0.24043961462842933,9943,85.0,41.2,42.85,41.2,44.2,2015-03-11,2015-04-01,4.0048543689320315
32,2017-05-16-2017-06-11 報酬率:2.43% 本金:1966061.4740000002,,2015-03-02,1.0279857435279498,-0.5380746677010384,2542,82.0,66.0,74.2,66.0,74.2,2015-03-11,2015-04-01,12.424242424242426
33,2017-06-11-2017-07-11 報酬率:-1.64% 本金:1936422.4100000001,,2015-03-03,1.0406587402297889,0.0,3105,81.0,41.0,40.8,38.2,43.5,2015-03-11,2015-04-01,-0.487804878048792
34,2017-07-11-2017-08-15 報酬率:0.52% 本金:1945178.4300000004,,2015-03-04,1.0406956333432744,0.0,2455,81.0,38.7,38.1,36.9,40.7,2015-03-11,2015-04-01,-1.5503875968992276
35,2017-08-15-2017-09-11 報酬率:10.55% 本金:2134171.1300000004,,2015-03-05,1.0569755753975332,0.0,1535,81.0,69.0,76.3,69.0,77.5,2015-03-11,2015-04-01,10.579710144927535
36,2017-09-11-2017-10-11 報酬率:2.22% 本金:2177075.9600000004,,2015-03-06,1.063764965840051,0.0,2908,79.0,20.35,20.8,20.35,21.0,2015-03-11,2015-04-01,2.211302211302213
37,2017-10-11-2017-11-15 報酬率:-1.22% 本金:2153205.4400000004,,2015-03-09,1.060959136294447,-0.2637640489869142,3264,78.0,27.9,30.35,27.8,30.7,2015-03-11,2015-04-01,8.781362007168457
38,2017-11-15-2017-12-11 報酬率:3.75% 本金:2223645.4400000004,,2015-03-10,1.0665284089871498,0.0,2428,78.0,47.45,45.8,45.5,48.4,2015-03-11,2015-04-01,-3.4773445732349972
39,2017-12-11-2018-01-11 報酬率:6.32% 本金:2348753.0000000005,,2015-03-11,1.0687672803643884,0.0,2449,77.0,29.3,27.95,27.85,29.85,2015-03-11,2015-04-01,-4.607508532423211
40,2018-01-11-2018-02-11 報酬率:-7.7% 本金:2189963.6000000006,,2015-03-12,1.0627768037124201,-0.5605033726262532,9943,83.0,42.85,43.55,42.85,43.9,2015-04-01,2015-04-10,1.6336056009334854
41,2018-02-11-2018-03-11 報酬率:7.66% 本金:2342083.5400000005,,2015-03-13,1.0758039714750791,0.0,3005,82.0,19.2,19.05,19.05,19.7,2015-04-01,2015-04-10,-0.7812499999999889
42,2018-03-11-2018-04-01 報酬率:1.74% 本金:2381282.2600000007,,2015-03-16,1.0866371795773506,0.0,2548,81.0,63.5,67.0,63.5,67.6,2015-04-01,2015-04-10,5.5118110236220375
43,2018-04-01-2018-04-11 報酬率:-0.33% 本金:2374002.790000001,,2015-03-17,1.08437242946145,-0.20841824285650068,1532,80.0,30.8,31.65,30.7,31.65,2015-04-01,2015-04-10,2.759740259740262
44,2018-04-11-2018-05-16 報酬率:-1.62% 本金:2339137.150000001,,2015-03-18,1.0891520511362962,0.0,3607,80.0,73.5,78.9,73.5,80.0,2015-04-01,2015-04-10,7.346938775510203
45,2018-05-16-2018-06-11 報酬率:3.09% 本金:2404858.360000001,,2015-03-19,1.1020733208795066,0.0,1583,79.0,89.4,91.2,88.5,91.3,2015-04-01,2015-04-10,2.0134228187919323
46,2018-06-11-2018-07-11 報酬率:-5.95% 本金:2273741.1850000005,,2015-03-20,1.1137431071617587,0.0,8131,79.0,23.05,24.1,23.05,25.0,2015-04-01,2015-04-10,4.5553145336225676
47,2018-07-11-2018-08-15 報酬率:1.9% 本金:2314293.8350000004,,2015-03-23,1.1041314666868018,-0.8630033634462575,2911,78.0,16.5,17.1,16.45,17.1,2015-04-01,2015-04-10,3.6363636363636376
48,2018-08-15-2018-09-11 報酬率:-1.3% 本金:2286204.7350000003,,2015-03-24,1.1003779743168514,-1.2000193544601911,2303,78.0,15.25,15.25,15.25,15.8,2015-04-01,2015-04-10,0.0
49,2018-09-11-2018-10-11 報酬率:-9.76% 本金:2087413.0550000004,,2015-03-25,1.0963818443321998,-1.5588211247207662,5522,78.0,36.2,36.4,35.85,36.4,2015-04-01,2015-04-10,0.5524861878452914
50,2018-10-11-2018-11-15 報酬率:0.34% 本金:2094157.4650000005,,2015-03-26,1.1045521765560833,-0.8252289550951697,3005,87.0,19.4,19.55,18.3,19.7,2015-04-13,2015-05-15,0.7731958762886793
51,2018-11-15-2018-12-11 報酬率:8.29% 本金:2249354.5550000006,,2015-03-27,1.094610657349377,-1.717851243195434,1532,85.0,32.0,30.1,30.1,32.4,2015-04-13,2015-05-15,-5.937499999999996
52,2018-12-11-2019-01-11 報酬率:0.79% 本金:2266215.525000001,,2015-03-30,1.1056509926098905,-0.7265692150939529,3607,85.0,78.2,71.2,71.2,79.3,2015-04-13,2015-05-15,-8.951406649616366
53,2019-01-11-2019-02-11 報酬率:8.43% 本金:2437066.335000001,,2015-03-31,1.1170921100342446,0.0,5013,83.0,21.45,22.35,21.05,23.8,2015-04-13,2015-05-15,4.195804195804209
54,2019-02-11-2019-03-11 報酬率:6.03% 本金:2571260.970000001,,2015-04-01,1.1026608634985322,-1.2918582457152938,3376,83.0,82.4,92.6,80.0,92.9,2015-04-13,2015-05-15,12.378640776699012
55,2019-03-11-2019-04-01 報酬率:5.24% 本金:2692808.010000001,,2015-04-02,1.1106170051870372,-0.5796392964416253,2303,83.0,15.25,13.75,13.75,15.25,2015-04-13,2015-05-15,-9.836065573770492
56,2019-04-01-2019-04-11 報酬率:2.06% 本金:2744447.060000001,,2015-04-07,1.1279668754403431,0.0,6156,83.0,13.4,13.5,12.6,14.0,2015-04-13,2015-05-15,0.746268656716409
57,2019-04-11-2019-05-16 報酬率:-0.62% 本金:2729095.550000001,,2015-04-08,1.1308296393167232,0.0,8131,83.0,24.55,24.25,22.9,25.3,2015-04-13,2015-05-15,-1.2219959266802527
58,2019-05-16-2019-06-11 報酬率:1.96% 本金:2777206.6900000013,,2015-04-09,1.1319711624040776,0.0,2637,82.0,40.2,40.7,39.7,41.45,2015-04-13,2015-05-15,1.243781094527363
59,2019-06-11-2019-07-11 報酬率:3.01% 本金:2855012.1800000016,,2015-04-13,1.1326845907616612,0.0,5009,81.0,22.25,22.95,21.75,23.5,2015-04-13,2015-05-15,3.146067415730336
60,2019-07-11-2019-08-15 報酬率:-1.16% 本金:2823971.7400000016,,2015-04-14,1.1342121232884161,0.0,3376,87.0,95.3,103.0,95.3,106.0,2015-05-18,2015-06-11,8.079748163693612
61,2019-08-15-2019-09-11 報酬率:9.53% 本金:3075352.1740000015,,2015-04-15,1.1230086096750087,-0.9877793918235622,4506,86.0,23.1,25.2,23.1,25.8,2015-05-18,2015-06-11,9.090909090909083
62,2019-09-11-2019-10-11 報酬率:0.84% 本金:3099764.2540000016,,2015-04-16,1.12405470013094,-0.895548808632618,3501,86.0,46.9,44.0,43.75,48.0,2015-05-18,2015-06-11,-6.183368869936034
63,2019-10-11-2019-11-15 報酬率:8.22% 本金:3339426.574000002,,2015-04-17,1.1252743457293801,-0.7880164014754776,4919,86.0,28.95,26.15,25.25,29.0,2015-05-18,2015-06-11,-9.67184801381693
64,2019-11-15-2019-12-11 報酬率:2.11% 本金:3404201.4640000015,,2015-04-20,1.1205764394455642,-1.2022163723059198,3023,86.0,53.2,62.0,53.2,63.2,2015-05-18,2015-06-11,16.541353383458635
65,2019-12-11-2020-01-11 報酬率:-1.81% 本金:3345280.5340000014,,2015-04-21,1.1043906849477347,-2.6292646435677525,2455,86.0,39.5,44.3,39.2,44.3,2015-05-18,2015-06-11,12.151898734177212
66,2020-01-11-2020-02-11 報酬率:-4.41% 本金:3205218.9340000013,,2015-04-22,1.1159900089708674,-1.6065878633634623,3105,85.0,45.8,43.3,42.0,49.0,2015-05-18,2015-06-11,-5.458515283842791
67,2020-02-11-2020-03-11 報酬率:0.43% 本金:3218393.7040000013,,2015-04-23,1.1297885878405187,-0.3900095367586287,8049,85.0,8.15,7.4,7.3,8.83,2015-05-18,2015-06-11,-9.202453987730063
68,2020-03-11-2020-04-01 報酬率:-11.01% 本金:2888627.689000001,,2015-04-24,1.1284796619455302,-0.5054135135027393,2108,85.0,23.15,25.55,23.15,28.2,2015-05-18,2015-06-11,10.367170626349909
69,2020-04-01-2020-04-11 報酬率:9.19% 本金:3140691.0090000015,,2015-04-27,1.1284414443083102,-0.5087830452186526,4935,83.0,44.1,39.15,37.85,44.9,2015-05-18,2015-06-11,-11.22448979591837
70,2020-04-11-2020-05-16 報酬率:14.47% 本金:3568836.6040000017,,2015-04-28,1.1330273270019167,-0.10445985033773475,4506,89.0,25.2,26.9,24.45,28.65,2015-06-11,2015-07-09,6.746031746031744
71,2020-05-16-2020-06-11 報酬率:2.26% 本金:3643391.5180000016,,2015-04-29,1.1230724128533454,-0.9821540615148283,1108,88.0,10.95,10.4,10.4,10.95,2015-06-11,2015-07-09,-5.022831050228305
72,2020-06-11-2020-07-11 報酬率:9.49% 本金:3961306.5180000016,,2015-04-30,1.1329572602211448,-0.11063742323905723,2204,87.0,24.85,23.55,23.55,24.9,2015-06-11,2015-07-09,-5.231388329979881
73,2020-07-11-2020-08-15 報酬率:3.95% 本金:4112315.018000002,,2015-05-04,1.135478103792232,0.0,4919,86.0,26.15,25.7,25.7,27.3,2015-06-11,2015-07-09,-1.7208413001912004
74,2020-08-15-2020-09-11 報酬率:0.31% 本金:4124346.2730000024,,2015-05-05,1.1397506035025566,0.0,5533,85.0,19.8,19.8,19.6,20.0,2015-06-11,2015-07-09,0.0
75,2020-09-11-2020-10-11 報酬率:0.51% 本金:4144568.538000003,,2015-05-06,1.1434704393013977,0.0,1452,85.0,36.45,30.5,28.75,41.3,2015-06-11,2015-07-09,-16.32373113854596
76,2020-10-11-2020-11-15 報酬率:1.49% 本金:4202791.778000003,,2015-05-07,1.1382037718944003,-0.46058623170137647,2108,84.0,25.55,25.95,24.15,28.4,2015-06-11,2015-07-09,1.5655577299412915
77,2020-11-15-2020-12-11 報酬率:9.99% 本金:4609742.420000003,,2015-05-08,1.1340523732013927,-0.8236387908513776,2383,82.0,49.35,61.4,46.1,64.9,2015-06-11,2015-07-09,24.41742654508612
78,2020-12-11-2021-01-11 報酬率:4.66% 本金:4809805.540000003,,2015-05-11,1.1128497908714128,-2.67786970065379,2449,82.0,26.9,26.05,25.55,28.0,2015-06-11,2015-07-09,-3.159851301115235
79,2021-01-11-2021-02-11 報酬率:2.47% 本金:4918013.770000002,,2015-05-12,1.1178098136267842,-2.2441004850366597,2464,82.0,28.0,28.4,27.6,29.3,2015-06-11,2015-07-09,1.4285714285714235
80,2021-02-11-2021-03-11 報酬率:8.96% 本金:5344953.290000002,,2015-05-13,1.1241449504831649,-1.6900733201323237,3501,91.0,45.3,45.6,37.5,45.6,2015-07-13,2015-08-14,0.6622516556291425
81,2021-03-11-2021-04-01 報酬率:6.95% 本金:5700393.665000003,,2015-05-14,1.1263971067670222,-1.4931153397202301,2515,88.0,8.2,8.9,8.12,9.04,2015-07-13,2015-08-14,8.536585365853666
82,2021-04-01-2021-04-11 報酬率:7.22% 本金:6090927.075000003,,2015-05-18,1.1287618660079688,-1.2863098850561583,9924,88.0,38.45,42.0,34.95,42.4,2015-07-13,2015-08-14,9.232769830949273
83,2021-04-11-2021-05-16 報酬率:-6.07% 本金:5726538.905000003,,2015-05-19,1.151255221486101,0.0,3105,86.0,39.7,28.3,25.8,39.8,2015-07-13,2015-08-14,-28.71536523929471
84,2021-05-16-2021-06-11 報酬率:15.61% 本金:6539031.600000002,,2015-05-20,1.1639758833984337,0.0,4919,85.0,26.3,24.0,21.9,26.65,2015-07-13,2015-08-14,-8.745247148288971
85,2021-06-11-2021-07-11 報酬率:5.91% 本金:6897281.025000002,,2015-05-21,1.1466013384768026,-1.492689425050897,3023,84.0,53.0,51.6,45.1,53.0,2015-07-13,2015-08-14,-2.6415094339622636
86,2021-07-11-2021-08-15 報酬率:-5.22% 本金:6566588.8050000025,,2015-05-22,1.151677156886891,-1.0566135163929902,2414,83.0,18.0,15.75,15.35,18.25,2015-07-13,2015-08-14,-12.5
87,2021-08-15-2021-09-11 報酬率:1.45% 本金:6657844.5550000025,,2015-05-25,1.165195434470389,0.0,4506,83.0,27.5,26.1,20.75,27.65,2015-07-13,2015-08-14,-5.09090909090909
88,2021-09-11-2021-10-11 報酬率:-4.47% 本金:6377535.325000003,,2015-05-26,1.1647740767333759,-0.03616197974588564,1108,83.0,10.8,10.3,9.85,10.85,2015-07-13,2015-08-14,-4.629629629629628
89,2021-10-11-2021-11-15 報酬率:14.95% 本金:7300443.675000003,,2015-05-27,1.176469669914648,0.0,2204,82.0,23.8,22.2,20.95,24.75,2015-07-13,2015-08-14,-6.722689075630262
90,2021-11-15-2021-12-11 報酬率:2.11% 本金:7448477.055000002,,2015-05-28,1.1836290058391394,0.0,1108,88.0,10.15,10.5,9.43,10.8,2015-08-17,2015-09-11,3.4482758620689724
91,2021-12-11-2022-01-11 報酬率:0.56% 本金:7488893.935000002,,2015-05-29,1.1939675100168694,0.0,4935,88.0,38.4,39.95,33.05,39.95,2015-08-17,2015-09-11,4.036458333333348
92,2022-01-11-2022-02-11 報酬率:1.5% 本金:7593820.435000001,,2015-06-01,1.1964568589541633,0.0,2204,87.0,21.95,23.55,20.25,23.75,2015-08-17,2015-09-11,7.289293849658329
93,2022-02-11-2022-03-11 報酬率:1.15% 本金:7672677.085000002,,2015-06-02,1.1991721320710416,0.0,2492,85.0,12.3,12.9,10.15,12.95,2015-08-17,2015-09-11,4.878048780487809
94,2022-03-11-2022-04-01 報酬率:1.23% 本金:7761982.465000002,,2015-06-03,1.1903309136340128,-0.7372768429632748,2345,85.0,13.8,14.4,12.85,14.4,2015-08-17,2015-09-11,4.347826086956519
95,2022-04-01-2022-04-11 報酬率:-3.92% 本金:7464427.025000001,,2015-06-04,1.1440729996284884,-4.594764251850458,8049,85.0,8.08,8.32,6.92,8.32,2015-08-17,2015-09-11,2.970297029702973
96,2022-04-11-2022-05-16 報酬率:-5.38% 本金:7075106.0150000015,,2015-06-05,1.1495200514837343,-4.140529892197808,8021,85.0,23.5,24.4,19.5,24.4,2015-08-17,2015-09-11,3.8297872340425476
97,2022-05-16-2022-06-11 報酬率:6.6% 本金:7526991.5150000015,,2015-06-08,1.1534537936195006,-3.8124917373273726,9905,84.0,28.15,28.3,24.9,28.35,2015-08-17,2015-09-11,0.5328596802842034
98,2022-06-11-2022-07-11 報酬率:-15.42% 本金:6410051.525000001,,2015-06-09,1.1125059152650654,-7.227170686188189,3005,82.0,21.0,20.55,17.5,21.4,2015-08-17,2015-09-11,-2.1428571428571352
99,2022-07-11-2022-08-15 報酬率:10.48% 本金:7045894.085000001,,2015-06-10,1.1379342014040632,-5.106683938795076,8086,81.0,87.6,88.5,62.5,88.5,2015-08-17,2015-09-11,1.0273972602739878
100,2022-08-15-2022-09-11 報酬率:0.14% 本金:7055471.275000001,,2015-06-11,1.1451180815196587,-4.507613970150248,2345,90.0,14.4,15.6,14.1,15.9,2015-09-11,2015-10-08,8.333333333333325
101,2022-09-11-2022-10-11 報酬率:-11.56% 本金:6273899.675000001,,2015-06-12,1.145837730104707,-4.447601852973603,9905,88.0,28.3,29.0,28.0,29.25,2015-09-11,2015-10-08,2.473498233215543
102,2022-10-11-2022-11-15 報酬率:9.7% 本金:6866036.175000001,,2015-06-15,1.1341342600467361,-5.423564331167463,3005,87.0,20.55,21.15,20.05,21.85,2015-09-11,2015-10-08,2.9197080291970767
103,2022-11-15-2022-12-11 報酬率:4.3% 本金:7150461.825,,2015-06-16,1.1260930075350741,-6.09413132456268,2492,85.0,12.9,14.6,12.75,15.0,2015-09-11,2015-10-08,13.178294573643413
104,2022-12-11-2023-01-11 報酬率:0.27% 本金:7168724.76,,2015-06-17,1.1281282481477999,-5.924410851721906,8049,85.0,8.32,8.97,8.32,9.33,2015-09-11,2015-10-08,7.8125
105,2023-01-11-2023-02-11 報酬率:5.97% 本金:7571210.220000001,,2015-06-18,1.1503229719090229,-4.073573664329011,2108,84.0,25.1,27.25,24.95,28.0,2015-09-11,2015-10-08,8.565737051792821
106,2023-02-11-2023-03-11 報酬率:-1.6% 本金:7461651.82,,2015-06-22,1.1845651559380903,-1.2180883579844481,8021,84.0,24.4,25.7,23.95,26.85,2015-09-11,2015-10-08,5.327868852459017
107,2023-03-11-2023-04-01 報酬率:3.58% 本金:7719157.640000001,,2015-06-23,1.1803482979726871,-1.5697357864583261,9904,83.0,50.5,48.65,47.55,52.8,2015-09-11,2015-10-08,-3.6633663366336666
108,2023-04-01-2023-04-11 報酬率:1.22% 本金:7808992.95,,2015-06-24,1.1875779315387172,-0.9668503980575727,1442,82.0,17.0,17.45,17.0,17.7,2015-09-11,2015-10-08,2.6470588235294024
109,2023-04-11-2023-05-16 報酬率:0.98% 本金:7883025.090000001,,2015-06-25,1.1897288373565489,-0.7874845038454592,2204,82.0,23.55,23.8,23.1,24.2,2015-09-11,2015-10-08,1.0615711252653925
110,2023-05-16-2023-06-11 報酬率:12.45% 本金:8805009.84,,2015-06-26,1.2028489095278976,0.0,2345,89.0,16.2,24.6,16.2,24.6,2015-10-12,2015-11-13,51.85185185185186
111,2023-06-11-2023-07-11 報酬率:1.68% 本金:8944455.719999999,,2015-06-29,1.1916499685081148,-0.9310347235695793,3005,87.0,21.5,21.45,21.45,23.2,2015-10-12,2015-11-13,-0.23255813953488857
112,2023-07-11-2023-08-15 報酬率:-0.21% 本金:8927192.879999999,,2015-06-30,1.1877297543147856,-1.2569454977555017,1442,87.0,17.5,18.6,17.45,19.2,2015-10-12,2015-11-13,6.2857142857142945
113,2023-08-15-2023-09-11 報酬率:1.88% 本金:9090207.679999998,,2015-07-01,1.189769960193075,-1.087331021479332,2492,85.0,14.8,17.85,14.8,19.0,2015-10-12,2015-11-13,20.608108108108112
114,2023-09-11-2023-10-04 報酬率:3.83% 本金:9427778.134999998,,2015-07-02,1.2073209274872878,0.0,8049,85.0,9.55,9.96,9.46,10.6,2015-10-12,2015-11-13,4.293193717277477
115,win_rate:74.78%,,2015-07-03,1.2003993915887516,-0.5732971027795797,8021,84.0,26.0,25.1,25.1,27.85,2015-10-12,2015-11-13,-3.4615384615384603
116,sharpe_ratio:1.49,,2015-07-06,1.1852161455554728,-1.830895284638201,4935,84.0,48.4,64.0,48.4,66.8,2015-10-12,2015-11-13,32.231404958677686
117,yearly_roi_fund:29.19%,,2015-07-07,1.175958550400263,-2.5976835465195802,9904,84.0,48.35,45.0,45.0,48.95,2015-10-12,2015-11-13,-6.928645294725955
118,yearly_roi_algo:31.95%,,2015-07-08,1.142635178936473,-5.357792371365633,2108,83.0,27.8,26.8,26.65,29.0,2015-10-12,2015-11-13,-3.597122302158273
119,,,2015-07-13,1.148208691472464,-4.896149372466352,1108,83.0,10.25,10.1,10.1,10.4,2015-10-12,2015-11-13,-1.4634146341463428
120,,,2015-07-14,1.1493229266770004,-4.803859478439964,2367,88.0,11.6,12.5,11.6,13.15,2015-11-16,2015-12-11,7.758620689655182
121,,,2015-07-15,1.1402355268496456,-5.556550798573701,9911,87.0,17.9,17.95,17.9,18.7,2015-11-16,2015-12-11,0.27932960893854997
122,,,2015-07-16,1.1383131635980765,-5.715776337351519,2605,84.0,18.1,17.65,17.6,18.4,2015-11-16,2015-12-11,-2.4861878453038777
123,,,2015-07-17,1.1371652950648323,-5.8108520133470565,1532,83.0,26.6,25.5,25.5,27.8,2015-11-16,2015-12-11,-4.135338345864669
124,,,2015-07-20,1.1322118775148733,-6.221133773331811,2421,82.0,16.75,17.2,16.7,18.4,2015-11-16,2015-12-11,2.686567164179099
125,,,2015-07-21,1.115790117423675,-7.5813156203719085,2428,81.0,46.7,52.3,46.7,55.0,2015-11-16,2015-12-11,11.991434689507475
126,,,2015-07-22,1.1025335838890509,-8.679328023935062,2102,81.0,14.75,15.1,14.75,15.75,2015-11-16,2015-12-11,2.3728813559322104
127,,,2015-07-23,1.0788027821739261,-10.644903305108567,9924,81.0,46.15,43.9,43.9,49.2,2015-11-16,2015-12-11,-4.875406283856987
128,,,2015-07-24,1.0675252503403307,-11.57899891935974,1731,81.0,13.65,13.3,13.3,15.35,2015-11-16,2015-12-11,-2.564102564102566
129,,,2015-07-27,1.010329488327687,-16.316410547905047,2495,80.0,14.1,16.05,13.65,16.05,2015-11-16,2015-12-11,13.829787234042556
130,,,2015-07-28,1.0332119273162477,-14.421103470259645,2476,88.0,21.4,21.75,20.5,21.9,2015-12-11,2016-01-11,1.6355140186915973
131,,,2015-07-29,1.0256339130185974,-15.048775377962077,2421,88.0,17.2,16.8,16.8,18.9,2015-12-11,2016-01-11,-2.3255813953488302
