,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
10,2015-09-11-2015-10-11 報酬率:3.86% 本金:1157996.3769999999,,2015-01-20,0.9956382287274124,-0.8573321576615278,6108,87.0,23.9,22.25,22.25,24.0,2015-01-12,2015-02-11,-6.903765690376562
11,2015-10-11-2015-11-15 報酬率:10.2% 本金:1265115.757,,2015-01-21,0.9986978272470146,-0.5526665160584088,6261,84.0,62.5,64.5,61.1,64.7,2015-01-12,2015-02-11,3.200000000000003
12,2015-11-15-2015-12-11 報酬率:0.66% 本金:1272473.437,,2015-01-22,1.0214669885712846,0.0,2428,83.0,45.1,46.4,43.9,46.5,2015-01-12,2015-02-11,2.882483370288247
13,2015-12-11-2016-01-11 報酬率:-0.13% 本金:1270949.642,,2015-01-23,1.0188511246753458,-0.2560889314296544,4935,83.0,43.85,45.0,43.3,46.85,2015-01-12,2015-02-11,2.6225769669327326
14,2016-01-11-2016-02-11 報酬率:3.53% 本金:1311977.0669999998,,2015-01-26,1.016674446327284,-0.46918229346831763,2383,83.0,40.75,43.7,40.7,43.7,2015-01-12,2015-02-11,7.239263803680984
15,2016-02-11-2016-03-11 報酬率:6.1% 本金:1383368.4169999997,,2015-01-27,1.021450296101596,-0.001634166338737586,1104,82.0,26.0,26.65,26.0,27.9,2015-01-12,2015-02-11,2.499999999999991
16,2016-03-11-2016-04-01 報酬率:-1.76% 本金:1361383.3769999996,,2015-01-28,1.0205412268092369,-0.09063060993704797,2542,82.0,65.2,65.1,64.3,65.7,2015-01-12,2015-02-11,-0.15337423312884457
17,2016-04-01-2016-04-11 報酬率:0.43% 本金:1366517.3619999995,,2015-01-29,1.0145135963453098,-0.6807260835419049,3264,82.0,27.4,25.9,25.9,27.7,2015-01-12,2015-02-11,-5.474452554744524
18,2016-04-11-2016-05-16 報酬率:-1.39% 本金:1349249.3919999995,,2015-01-30,1.0130166680628856,-0.8272729909968413,2367,81.0,13.3,14.2,13.05,14.2,2015-01-12,2015-02-11,6.766917293233066
19,2016-05-16-2016-06-11 報酬率:6.51% 本金:1429927.1709999994,,2015-02-02,1.0088783948666993,-1.2324033811599633,1535,81.0,69.1,66.6,66.5,69.1,2015-01-12,2015-02-11,-3.61794500723589
20,2016-06-11-2016-07-11 報酬率:7.13% 本金:1522763.3359999992,,2015-02-03,1.0107376098109,-1.050389183442102,8249,87.0,25.4,25.4,25.3,26.2,2015-02-11,2015-03-11,0.0
21,2016-07-11-2016-08-15 報酬率:3.42% 本金:1571053.735999999,,2015-02-04,1.0121955814929362,-0.9076560654511456,8213,85.0,52.4,55.0,52.4,56.0,2015-02-11,2015-03-11,4.961832061068705
22,2016-08-15-2016-09-11 報酬率:-0.69% 本金:1561063.639999999,,2015-02-05,1.0177843676620077,-0.36052275310705095,3105,83.0,34.35,41.0,33.75,41.0,2015-02-11,2015-03-11,19.359534206695784
23,2016-09-11-2016-10-11 報酬率:4.84% 本金:1630082.0399999989,,2015-02-06,1.0161738660733344,-0.5181883073239302,8182,83.0,18.6,18.25,18.05,19.15,2015-02-11,2015-03-11,-1.8817204301075363
24,2016-10-11-2016-11-15 報酬率:-4.05% 本金:1571209.214999999,,2015-02-09,1.0076539958113222,-1.3522701090206035,2010,83.0,11.55,11.65,11.5,11.7,2015-02-11,2015-03-11,0.8658008658008587
25,2016-11-15-2016-12-11 報酬率:5.32% 本金:1649099.3349999988,,2015-02-10,1.0075515571003446,-1.362298696544595,2428,83.0,46.4,47.45,45.9,48.1,2015-02-11,2015-03-11,2.2629310344827624
26,2016-12-11-2017-01-11 報酬率:3.64% 本金:1705248.1549999989,,2015-02-11,1.0077772740476538,-1.3402013649778777,2383,83.0,43.7,49.7,43.7,49.7,2015-02-11,2015-03-11,13.729977116704806
27,2017-01-11-2017-02-11 報酬率:5.62% 本金:1791537.6349999988,,2015-02-12,1.0084285991979665,-1.2764376645744369,6261,83.0,64.5,68.4,64.5,68.4,2015-02-11,2015-03-11,6.046511627906992
28,2017-02-11-2017-03-11 報酬率:1.44% 本金:1815150.0349999988,,2015-02-13,1.0063929974852914,-1.4757198474986466,2449,82.0,26.6,29.3,26.45,29.6,2015-02-11,2015-03-11,10.15037593984962
29,2017-03-11-2017-04-01 報酬率:0.87% 本金:1830071.4049999986,,2015-02-24,1.0283468745619206,0.0,2597,82.0,64.3,67.0,64.3,68.2,2015-02-11,2015-03-11,4.199066874028001
30,2017-04-01-2017-04-11 報酬率:1.02% 本金:1847617.9549999987,,2015-02-25,1.0327429593916269,0.0,2915,86.0,65.2,67.7,65.2,68.5,2015-03-11,2015-04-01,3.834355828220848
31,2017-04-11-2017-05-16 報酬率:0.22% 本金:1851313.6249999986,,2015-02-26,1.0302598361999635,-0.24043961462841823,9943,85.0,41.2,42.85,41.2,44.2,2015-03-11,2015-04-01,4.0048543689320315
32,2017-05-16-2017-06-11 報酬率:1.23% 本金:1871957.9449999987,,2015-03-02,1.0271860311446745,-0.5380746677010273,2542,82.0,66.0,74.2,66.0,74.2,2015-03-11,2015-04-01,12.424242424242426
33,2017-06-11-2017-07-11 報酬率:-0.87% 本金:1857902.1379999986,,2015-03-03,1.0398491690012333,0.0,3105,81.0,41.0,40.8,38.2,43.5,2015-03-11,2015-04-01,-0.487804878048792
34,2017-07-11-2017-08-15 報酬率:0.52% 本金:1866426.0819999988,,2015-03-04,1.0398860334140487,0.0,1535,81.0,69.0,76.3,69.0,77.5,2015-03-11,2015-04-01,10.579710144927535
35,2017-08-15-2017-09-11 報酬率:11.56% 本金:2065391.0219999987,,2015-03-05,1.056153310631911,0.0,2455,81.0,38.7,38.1,36.9,40.7,2015-03-11,2015-04-01,-1.5503875968992276
36,2017-09-11-2017-10-11 報酬率:3.08% 本金:2123265.7619999987,,2015-03-06,1.0629374193284065,0.0,2908,79.0,20.35,20.8,20.35,21.0,2015-03-11,2015-04-01,2.211302211302213
37,2017-10-11-2017-11-15 報酬率:-1.22% 本金:2100384.6619999986,,2015-03-09,1.060133772552989,-0.2637640489869031,3264,78.0,27.9,30.35,27.8,30.7,2015-03-11,2015-04-01,8.781362007168457
38,2017-11-15-2017-12-11 報酬率:3.66% 本金:2169386.6419999986,,2015-03-10,1.0656987126794415,0.0,2428,78.0,47.45,45.8,45.5,48.4,2015-03-11,2015-04-01,-3.4773445732349972
39,2017-12-11-2018-01-11 報酬率:6.08% 本金:2286177.361999999,,2015-03-11,1.0679358423465675,0.0,2409,77.0,15.15,15.75,15.15,16.35,2015-03-11,2015-04-01,3.960396039603964
40,2018-01-11-2018-02-11 報酬率:-7.7% 本金:2130949.211999999,,2015-03-12,1.065937087455678,-0.18716057759590177,9943,83.0,42.85,43.55,42.85,43.9,2015-04-01,2015-04-10,1.6336056009334854
41,2018-02-11-2018-03-11 報酬率:7.32% 本金:2270036.5319999987,,2015-03-13,1.0780910293892634,0.0,3005,82.0,19.2,19.05,19.05,19.7,2015-04-01,2015-04-10,-0.7812499999999889
42,2018-03-11-2018-04-01 報酬率:1.99% 本金:2313358.831999999,,2015-03-16,1.0926586796863884,0.0,2548,81.0,63.5,67.0,63.5,67.6,2015-04-01,2015-04-10,5.5118110236220375
43,2018-04-01-2018-04-11 報酬率:0.81% 本金:2331021.448999999,,2015-03-17,1.0911366870072854,-0.13929259954625905,3607,80.0,73.5,78.9,73.5,80.0,2015-04-01,2015-04-10,7.346938775510203
44,2018-04-11-2018-05-16 報酬率:-1.42% 本金:2301165.948999999,,2015-03-18,1.0962530153419996,0.0,1532,80.0,30.8,31.65,30.7,31.65,2015-04-01,2015-04-10,2.759740259740262
45,2018-05-16-2018-06-11 報酬率:4.42% 本金:2392766.028999999,,2015-03-19,1.109310387261657,0.0,1583,79.0,89.4,91.2,88.5,91.3,2015-04-01,2015-04-10,2.0134228187919323
46,2018-06-11-2018-07-11 報酬率:-5.63% 本金:2268700.533999999,,2015-03-20,1.1165473754961044,0.0,8131,79.0,23.05,24.1,23.05,25.0,2015-04-01,2015-04-10,4.5553145336225676
47,2018-07-11-2018-08-15 報酬率:-0.79% 本金:2252024.4239999987,,2015-03-23,1.109945086509903,-0.591312928684995,2911,78.0,16.5,17.1,16.45,17.1,2015-04-01,2015-04-10,3.6363636363636376
48,2018-08-15-2018-09-11 報酬率:0.1% 本金:2254107.323999998,,2015-03-24,1.1071177513418926,-0.8445341739325651,2303,78.0,15.25,15.25,15.25,15.8,2015-04-01,2015-04-10,0.0
49,2018-09-11-2018-10-11 報酬率:-8.74% 本金:2075527.273999998,,2015-03-25,1.1010100056707968,-1.391554909920778,5522,78.0,36.2,36.4,35.85,36.4,2015-04-01,2015-04-10,0.5524861878452914
50,2018-10-11-2018-11-15 報酬率:0.15% 本金:2078461.648999998,,2015-03-26,1.1103035189729769,-0.5592110697813624,3005,87.0,19.4,19.55,18.3,19.7,2015-04-13,2015-05-15,0.7731958762886793
51,2018-11-15-2018-12-11 報酬率:8.6% 本金:2238189.448999998,,2015-03-27,1.1015112999478622,-1.3466580888752078,1532,85.0,32.0,30.1,30.1,32.4,2015-04-13,2015-05-15,-5.937499999999996
52,2018-12-11-2019-01-11 報酬率:0.79% 本金:2255050.4189999984,,2015-03-30,1.1109389594234589,-0.502299875108625,3607,85.0,78.2,71.2,71.2,79.3,2015-04-13,2015-05-15,-8.951406649616366
53,2019-01-11-2019-02-11 報酬率:8.89% 本金:2435739.6689999984,,2015-03-31,1.1235506344172372,0.0,5013,83.0,21.45,22.35,21.05,23.8,2015-04-13,2015-05-15,4.195804195804209
54,2019-02-11-2019-03-11 報酬率:5.6% 本金:2556948.8689999986,,2015-04-01,1.1109530306548738,-1.1212315116441163,3376,83.0,82.4,92.6,80.0,92.9,2015-04-13,2015-05-15,12.378640776699012
55,2019-03-11-2019-04-01 報酬率:5.21% 本金:2676760.6339999987,,2015-04-02,1.1189690036650342,-0.4077814218474862,2303,83.0,15.25,13.75,13.75,15.25,2015-04-13,2015-05-15,-9.836065573770492
56,2019-04-01-2019-04-11 報酬率:2.06% 本金:2728399.6839999985,,2015-04-07,1.1364493474202517,0.0,6156,83.0,13.4,13.5,12.6,14.0,2015-04-13,2015-05-15,0.746268656716409
57,2019-04-11-2019-05-16 報酬率:-0.86% 本金:2706701.883999998,,2015-04-08,1.1393336396897917,0.0,8131,83.0,24.55,24.25,22.9,25.3,2015-04-13,2015-05-15,-1.2219959266802527
58,2019-05-16-2019-06-11 報酬率:2.94% 本金:2781327.9039999982,,2015-04-09,1.1404837471937757,0.0,2637,82.0,40.2,40.7,39.7,41.45,2015-04-13,2015-05-15,1.243781094527363
59,2019-06-11-2019-07-11 報酬率:2.87% 本金:2854910.398999998,,2015-04-13,1.1412025406344877,0.0,5009,81.0,22.25,22.95,21.75,23.5,2015-04-13,2015-05-15,3.146067415730336
60,2019-07-11-2019-08-15 報酬率:-1.16% 本金:2823869.958999998,,2015-04-14,1.1427415604239795,0.0,3376,87.0,95.3,103.0,95.3,106.0,2015-05-18,2015-06-11,8.079748163693612
61,2019-08-15-2019-09-11 報酬率:10.91% 本金:3110757.136999998,,2015-04-15,1.1314537947883085,-0.9877793918235511,4919,86.0,28.95,26.15,25.25,29.0,2015-05-18,2015-06-11,-9.67184801381693
62,2019-09-11-2019-10-11 報酬率:0.87% 本金:3137072.8969999976,,2015-04-16,1.1325077519938527,-0.895548808632618,3023,86.0,53.2,62.0,53.2,63.2,2015-05-18,2015-06-11,16.541353383458635
63,2019-10-11-2019-11-15 報酬率:7.9% 本金:3365987.2469999976,,2015-04-17,1.1337365695013617,-0.7880164014754776,3501,86.0,46.9,44.0,43.75,48.0,2015-05-18,2015-06-11,-6.183368869936034
64,2019-11-15-2019-12-11 報酬率:1.54% 本金:3413423.8669999978,,2015-04-20,1.129003334291418,-1.202216372305931,4506,86.0,23.1,25.2,23.1,25.8,2015-05-18,2015-06-11,9.090909090909083
65,2019-12-11-2020-01-11 報酬率:-1.69% 本金:3358683.0769999977,,2015-04-21,1.1126958606083974,-2.6292646435677414,2455,86.0,39.5,44.3,39.2,44.3,2015-05-18,2015-06-11,12.151898734177212
66,2020-01-11-2020-02-11 報酬率:-5.35% 本金:3186338.176999998,,2015-04-22,1.1243824132045974,-1.6065878633634734,3105,85.0,45.8,43.3,42.0,49.0,2015-05-18,2015-06-11,-5.458515283842791
67,2020-02-11-2020-03-11 報酬率:0.43% 本金:3199512.946999998,,2015-04-23,1.1382847593578216,-0.3900095367586287,2108,85.0,23.15,25.55,23.15,28.2,2015-05-18,2015-06-11,10.367170626349909
68,2020-03-11-2020-04-01 報酬率:-10.9% 本金:2871292.146999998,,2015-04-24,1.1369659901531848,-0.5054135135027171,8049,85.0,8.15,7.4,7.3,8.83,2015-05-18,2015-06-11,-9.202453987730063
69,2020-04-01-2020-04-11 報酬率:8.89% 本金:3113277.946999998,,2015-04-27,1.136927485113875,-0.5087830452186637,9924,83.0,39.1,40.65,39.1,45.1,2015-05-18,2015-06-11,3.9641943734015195
70,2020-04-11-2020-05-16 報酬率:14.47% 本金:3541423.541999998,,2015-04-28,1.1415478543002135,-0.10445985033772365,4506,89.0,25.2,26.9,24.45,28.65,2015-06-11,2015-07-09,6.746031746031744
71,2020-05-16-2020-06-11 報酬率:2.26% 本金:3615766.467999998,,2015-04-29,1.1315180777756575,-0.9821540615148172,1108,88.0,10.95,10.4,10.4,10.95,2015-06-11,2015-07-09,-5.022831050228305
72,2020-06-11-2020-07-11 報酬率:7.76% 本金:3875873.9079999975,,2015-04-30,1.1414772606072445,-0.11063742323905723,2204,87.0,24.85,23.55,23.55,24.9,2015-06-11,2015-07-09,-5.231388329979881
73,2020-07-11-2020-08-15 報酬率:2.28% 本金:3959910.1479999973,,2015-05-04,1.1440170612819693,0.0,4919,86.0,26.15,25.7,25.7,27.3,2015-06-11,2015-07-09,-1.7208413001912004
74,2020-08-15-2020-09-11 報酬率:1.64% 本金:4021409.327999997,,2015-05-05,1.1483216908002396,0.0,1452,85.0,36.45,30.5,28.75,41.3,2015-06-11,2015-07-09,-16.32373113854596
75,2020-09-11-2020-10-11 報酬率:0.74% 本金:4049528.9579999973,,2015-05-06,1.1520695002954902,0.0,5533,85.0,19.8,19.8,19.6,20.0,2015-06-11,2015-07-09,0.0
76,2020-10-11-2020-11-15 報酬率:1.49% 本金:4106262.942999997,,2015-05-07,1.1467632267974983,-0.46058623170137647,2108,84.0,25.55,25.95,24.15,28.4,2015-06-11,2015-07-09,1.5655577299412915
77,2020-11-15-2020-12-11 報酬率:9.99% 本金:4500269.541999998,,2015-05-08,1.142580608993489,-0.8236387908513776,2464,82.0,28.0,28.4,27.6,29.3,2015-06-11,2015-07-09,1.4285714285714235
78,2020-12-11-2021-01-11 報酬率:4.66% 本金:4691695.351999997,,2015-05-11,1.1212185802166037,-2.67786970065379,2449,82.0,26.9,26.05,25.55,28.0,2015-06-11,2015-07-09,-3.159851301115235
79,2021-01-11-2021-02-11 報酬率:2.47% 本金:4797897.941999997,,2015-05-12,1.1262159030513998,-2.2441004850366375,2383,82.0,49.35,61.4,46.1,64.9,2015-06-11,2015-07-09,24.41742654508612
80,2021-02-11-2021-03-11 報酬率:8.47% 本金:5188182.836999997,,2015-05-13,1.1325986810416142,-1.6900733201323348,3501,91.0,45.3,45.6,37.5,45.6,2015-07-13,2015-08-14,0.6622516556291425
81,2021-03-11-2021-04-01 報酬率:7.91% 本金:5588159.896999996,,2015-05-14,1.13486777386234,-1.493115339720219,9924,88.0,38.45,42.0,34.95,42.4,2015-07-13,2015-08-14,9.232769830949273
82,2021-04-01-2021-04-11 報酬率:7.22% 本金:5978693.306999996,,2015-05-18,1.1372503164304721,-1.2863098850561583,2515,88.0,8.2,8.9,8.12,9.04,2015-07-13,2015-08-14,8.536585365853666
83,2021-04-11-2021-05-16 報酬率:-6.07% 本金:5629319.281999997,,2015-05-19,1.160031212469299,0.0,3105,86.0,39.7,28.3,25.8,39.8,2015-07-13,2015-08-14,-28.71536523929471
84,2021-05-16-2021-06-11 報酬率:15.61% 本金:6431150.346999996,,2015-05-20,1.1736046867627599,0.0,4919,85.0,26.3,24.0,21.9,26.65,2015-07-13,2015-08-14,-8.745247148288971
85,2021-06-11-2021-07-11 報酬率:6.72% 本金:6835418.826999996,,2015-05-21,1.1565957861517173,-1.44928703871825,3023,84.0,53.0,51.6,45.1,53.0,2015-07-13,2015-08-14,-2.6415094339622636
86,2021-07-11-2021-08-15 報酬率:-6.54% 本金:6423951.456999996,,2015-05-22,1.1655868775776757,-0.6831780134757603,1108,83.0,10.8,10.3,9.85,10.85,2015-07-13,2015-08-14,-4.629629629629628
87,2021-08-15-2021-09-11 報酬率:2.49% 本金:6575589.9669999955,,2015-05-25,1.176671545233435,0.0,4506,83.0,27.5,26.1,20.75,27.65,2015-07-13,2015-08-14,-5.09090909090909
88,2021-09-11-2021-10-11 報酬率:-5.33% 本金:6241430.946999995,,2015-05-26,1.1770701239492223,0.0,2414,83.0,18.0,15.75,15.35,18.25,2015-07-13,2015-08-14,-12.5
89,2021-10-11-2021-11-15 報酬率:14.95% 本金:7150876.821999995,,2015-05-27,1.1971266016423718,0.0,2204,82.0,23.8,22.2,20.95,24.75,2015-07-13,2015-08-14,-6.722689075630262
90,2021-11-15-2021-12-11 報酬率:2.11% 本金:7296363.431999994,,2015-05-28,1.2035137037451065,0.0,4935,88.0,38.4,39.95,33.05,39.95,2015-08-17,2015-09-11,4.036458333333348
91,2021-12-11-2022-01-11 報酬率:0.43% 本金:7326509.226999994,,2015-05-29,1.2160754364935822,0.0,1108,88.0,10.15,10.5,9.43,10.8,2015-08-17,2015-09-11,3.4482758620689724
92,2022-01-11-2022-02-11 報酬率:2.79% 本金:7520509.086999995,,2015-06-01,1.2290949142642988,0.0,2204,87.0,21.95,23.55,20.25,23.75,2015-08-17,2015-09-11,7.289293849658329
93,2022-02-11-2022-03-11 報酬率:2.07% 本金:7663118.631999995,,2015-06-02,1.2310180541293942,0.0,8021,85.0,23.5,24.4,19.5,24.4,2015-08-17,2015-09-11,3.8297872340425476
94,2022-03-11-2022-04-01 報酬率:2.96% 本金:7877350.111999995,,2015-06-03,1.2204311612527874,-0.8600111786414177,8049,85.0,8.08,8.32,6.92,8.32,2015-08-17,2015-09-11,2.970297029702973
95,2022-04-01-2022-04-11 報酬率:-3.57% 本金:7605865.891999995,,2015-06-04,1.1658568265625315,-5.2932796028687275,2492,85.0,12.3,12.9,10.15,12.95,2015-08-17,2015-09-11,4.878048780487809
96,2022-04-11-2022-05-16 報酬率:-4.59% 本金:7265866.231999995,,2015-06-05,1.1735562765046958,-4.66782574243696,2345,85.0,13.8,14.4,12.85,14.4,2015-08-17,2015-09-11,4.347826086956519
97,2022-05-16-2022-06-11 報酬率:7.52% 本金:7792521.911999995,,2015-06-08,1.1802632846869177,-4.122991476219385,9905,84.0,28.15,28.3,24.9,28.35,2015-08-17,2015-09-11,0.5328596802842034
98,2022-06-11-2022-07-11 報酬率:-15.42% 本金:6628011.2219999945,,2015-06-09,1.14106160778119,-7.3074839192203145,3005,82.0,21.0,20.55,17.5,21.4,2015-08-17,2015-09-11,-2.1428571428571352
99,2022-07-11-2022-08-15 報酬率:10.71% 本金:7312744.361999994,,2015-06-10,1.1634276105928922,-5.490613505608055,2303,81.0,11.1,11.5,10.05,11.5,2015-08-17,2015-09-11,3.603603603603611
100,2022-08-15-2022-09-11 報酬率:-0.07% 本金:7307738.7669999935,,2015-06-11,1.1710028688962415,-4.875248176241975,2345,90.0,14.4,15.6,14.1,15.9,2015-09-11,2015-10-08,8.333333333333325
101,2022-09-11-2022-10-11 報酬率:-10.27% 本金:6582353.261999994,,2015-06-12,1.1717387847561767,-4.815467098501758,9905,88.0,28.3,29.0,28.0,29.25,2015-09-11,2015-10-08,2.473498233215543
102,2022-10-11-2022-11-15 報酬率:9.7% 本金:7193307.761999994,,2015-06-15,1.1597707639598078,-5.787672238485097,3005,87.0,20.55,21.15,20.05,21.85,2015-09-11,2015-10-08,2.9197080291970767
103,2022-11-15-2022-12-11 報酬率:4.3% 本金:7493854.111999993,,2015-06-16,1.1515477431965875,-6.455657629571487,2492,85.0,12.9,14.6,12.75,15.0,2015-09-11,2015-10-08,13.178294573643413
104,2022-12-11-2023-01-11 報酬率:-1.06% 本金:7419739.971999993,,2015-06-17,1.1536289893447864,-6.2865905601473315,8049,85.0,8.32,8.97,8.32,9.33,2015-09-11,2015-10-08,7.8125
105,2023-01-11-2023-02-11 報酬率:5.54% 本金:7816722.5219999915,,2015-06-18,1.1763254130745218,-4.442878873417699,2108,84.0,25.1,27.25,24.95,28.0,2015-09-11,2015-10-08,8.565737051792821
106,2023-02-11-2023-03-11 報酬率:-1.32% 本金:7722784.061999992,,2015-06-22,1.2113416235268957,-1.5983868422152603,8021,84.0,24.4,25.7,23.95,26.85,2015-09-11,2015-10-08,5.327868852459017
107,2023-03-11-2023-04-01 報酬率:2.88% 本金:7935490.781999991,,2015-06-23,1.2070294457219115,-1.948680470364672,9904,83.0,50.5,48.65,47.55,52.8,2015-09-11,2015-10-08,-3.6633663366336666
108,2023-04-01-2023-04-11 報酬率:1.22% 本金:8028126.601999992,,2015-06-24,1.2144225013233523,-1.3481161182301915,8086,82.0,88.5,80.5,80.5,90.9,2015-09-11,2015-10-08,-9.039548022598876
109,2023-04-11-2023-05-16 報酬率:0.72% 本金:8083487.761999993,,2015-06-25,1.2166220272273218,-1.1694407611473778,1442,82.0,17.0,17.45,17.0,17.7,2015-09-11,2015-10-08,2.6470588235294024
110,2023-05-16-2023-06-11 報酬率:14.37% 本金:9170276.491999993,,2015-06-26,1.230038671677112,-0.07955873993862328,2345,89.0,16.2,24.6,16.2,24.6,2015-10-12,2015-11-13,51.85185185185186
111,2023-06-11-2023-07-11 報酬率:1.81% 本金:9325388.966999993,,2015-06-29,1.218586584530464,-1.0098527440137395,3005,87.0,21.5,21.45,21.45,23.2,2015-10-12,2015-11-13,-0.23255813953488857
112,2023-07-11-2023-08-15 報酬率:-0.79% 本金:9256509.656999992,,2015-06-30,1.2145777559728146,-1.3355042276944173,1442,87.0,17.5,18.6,17.45,19.2,2015-10-12,2015-11-13,6.2857142857142945
113,2023-08-15-2023-09-11 報酬率:-0.29% 本金:9230634.841999993,,2015-07-01,1.2166640796237744,-1.1660246945582986,2492,85.0,14.8,17.85,14.8,19.0,2015-10-12,2015-11-13,20.608108108108112
114,2023-09-11-2023-10-04 報酬率:3.83% 本金:9574714.381999992,,2015-07-02,1.234611777232525,0.0,8049,85.0,9.55,9.96,9.46,10.6,2015-10-12,2015-11-13,4.293193717277477
115,win_rate:72.17%,,2015-07-03,1.2275337836830753,-0.5732971027795797,9904,84.0,48.35,45.0,45.0,48.95,2015-10-12,2015-11-13,-6.928645294725955
116,sharpe_ratio:1.5,,2015-07-06,1.2120073284195867,-1.830895284638201,4935,84.0,48.4,64.0,48.4,66.8,2015-10-12,2015-11-13,32.231404958677686
117,yearly_roi_fund:29.42%,,2015-07-07,1.2025404702319624,-2.5976835465196024,8021,84.0,26.0,25.1,25.1,27.85,2015-10-12,2015-11-13,-3.4615384615384603
118,yearly_roi_algo:32.22%,,2015-07-08,1.168463841615979,-5.357792371365644,2108,83.0,27.8,26.8,26.65,29.0,2015-10-12,2015-11-13,-3.597122302158273
119,,,2015-07-13,1.1741633404491592,-4.896149372466341,2538,83.0,16.35,16.5,16.35,17.5,2015-10-12,2015-11-13,0.917431192660545
120,,,2015-07-14,1.175302762350004,-4.803859478439976,2367,88.0,11.6,12.5,11.6,13.15,2015-11-16,2015-12-11,7.758620689655182
121,,,2015-07-15,1.1660099466654263,-5.556550798573678,9911,87.0,17.9,17.95,17.9,18.7,2015-11-16,2015-12-11,0.27932960893854997
122,,,2015-07-16,1.1640441294113133,-5.7157763373515085,2605,84.0,18.1,17.65,17.6,18.4,2015-11-16,2015-12-11,-2.4861878453038777
123,,,2015-07-17,1.1628703139181888,-5.8108520133470565,1532,83.0,26.6,25.5,25.5,27.8,2015-11-16,2015-12-11,-4.135338345864669
124,,,2015-07-20,1.1578049269895803,-6.221133773331811,2477,83.0,12.45,11.9,11.85,12.75,2015-11-16,2015-12-11,-4.417670682730912
125,,,2015-07-21,1.1410119617142442,-7.5813156203719085,2421,82.0,16.75,17.2,16.7,18.4,2015-11-16,2015-12-11,2.686567164179099
126,,,2015-07-22,1.1274557712643796,-8.679328023935074,2428,81.0,46.7,52.3,46.7,55.0,2015-11-16,2015-12-11,11.991434689507475
127,,,2015-07-23,1.1031885473526408,-10.644903305108521,9924,81.0,46.15,43.9,43.9,49.2,2015-11-16,2015-12-11,-4.875406283856987
128,,,2015-07-24,1.0916560928884829,-11.578998919359728,1731,81.0,13.65,13.3,13.3,15.35,2015-11-16,2015-12-11,-2.564102564102566
129,,,2015-07-27,1.0331674509864794,-16.316410547905036,2102,81.0,14.75,15.1,14.75,15.75,2015-11-16,2015-12-11,2.3728813559322104
130,,,2015-07-28,1.056567135381811,-14.421103470259656,2476,88.0,21.4,21.75,20.5,21.9,2015-12-11,2016-01-11,1.6355140186915973
131,,,2015-07-29,1.048817824086937,-15.048775377962054,2421,88.0,17.2,16.8,16.8,18.9,2015-12-11,2016-01-11,-2.3255813953488302
132,,,2015-07-30,1.0670905182232953,-13.568739752729487,9911,86.0,17.95,18.8,17.45,18.8,2015-12-11,2016-01-11,4.735376044568262
