,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
36,2017-09-11-2017-10-11 報酬率:-0.05% 本金:2066862.1510000003,,2015-03-06,1.0629374193284065,0.0,2908,79.0,20.35,20.8,20.35,21.0,2015-03-11,2015-04-01,2.211302211302213
37,2017-10-11-2017-11-15 報酬率:-1.22% 本金:2044132.3310000002,,2015-03-09,1.060133772552989,-0.2637640489869031,2428,78.0,47.45,45.8,45.5,48.4,2015-03-11,2015-04-01,-3.4773445732349972
38,2017-11-15-2017-12-11 報酬率:3.66% 本金:2111335.421,,2015-03-10,1.0656987126794415,0.0,3264,78.0,27.9,30.35,27.8,30.7,2015-03-11,2015-04-01,8.781362007168457
39,2017-12-11-2018-01-11 報酬率:6.35% 本金:2234442.871,,2015-03-11,1.0679358423465675,0.0,2449,77.0,29.3,27.95,27.85,29.85,2015-03-11,2015-04-01,-4.607508532423211
40,2018-01-11-2018-02-11 報酬率:-7.7% 本金:2083110.9209999999,,2015-03-12,1.0619500259327304,-0.5605033726262532,9943,83.0,42.85,43.55,42.85,43.9,2015-04-01,2015-04-10,1.6336056009334854
41,2018-02-11-2018-03-11 報酬率:7.66% 本金:2220163.641,,2015-03-13,1.0749670593258767,0.0,3005,82.0,19.2,19.05,19.05,19.7,2015-04-01,2015-04-10,-0.7812499999999889
42,2018-03-11-2018-04-01 報酬率:1.99% 本金:2259832.301,,2015-03-16,1.0857918398300763,0.0,2548,81.0,63.5,67.0,63.5,67.6,2015-04-01,2015-04-10,5.5118110236220375
43,2018-04-01-2018-04-11 報酬率:0.04% 本金:2260658.301,,2015-03-17,1.0835288515564232,-0.20841824285650068,3607,80.0,73.5,78.9,73.5,80.0,2015-04-01,2015-04-10,7.346938775510203
44,2018-04-11-2018-05-16 報酬率:-1.31% 本金:2234098.051,,2015-03-18,1.088304754967018,0.0,1532,80.0,30.8,31.65,30.7,31.65,2015-04-01,2015-04-10,2.759740259740262
45,2018-05-16-2018-06-11 報酬率:4.42% 本金:2323695.871,,2015-03-19,1.10121597272314,0.0,1583,79.0,89.4,91.2,88.5,91.3,2015-04-01,2015-04-10,2.0134228187919323
46,2018-06-11-2018-07-11 報酬率:-6.02% 本金:2196553.471,,2015-03-20,1.1128766805987516,0.0,8131,79.0,23.05,24.1,23.05,25.0,2015-04-01,2015-04-10,4.5553145336225676
47,2018-07-11-2018-08-15 報酬率:1.9% 本金:2234557.2709999997,,2015-03-23,1.1032725174141755,-0.8630033634462353,6156,78.0,13.6,13.35,13.35,13.6,2015-04-01,2015-04-10,-1.8382352941176516
48,2018-08-15-2018-09-11 報酬率:-1.3% 本金:2207400.9209999996,,2015-03-24,1.0995219450402929,-1.2000193544601467,2303,78.0,15.25,15.25,15.25,15.8,2015-04-01,2015-04-10,0.0
49,2018-09-11-2018-10-11 報酬率:-7.8% 本金:2051322.9209999996,,2015-03-25,1.0955289238094872,-1.558821124720744,3376,78.0,82.6,80.5,80.5,84.3,2015-04-01,2015-04-10,-2.5423728813559254
50,2018-10-11-2018-11-15 報酬率:0.15% 本金:2054235.1709999996,,2015-03-26,1.103692899995949,-0.8252289550951364,3005,87.0,19.4,19.55,18.3,19.7,2015-04-13,2015-05-15,0.7731958762886793
51,2018-11-15-2018-12-11 報酬率:3.98% 本金:2127771.641,,2015-03-27,1.093759114705854,-1.7178512431954118,1532,85.0,32.0,30.1,30.1,32.4,2015-04-13,2015-05-15,-5.937499999999996
52,2018-12-11-2019-01-11 報酬率:1.41% 本金:2154781.601,,2015-03-30,1.1047908612355617,-0.7265692150939418,3607,85.0,78.2,71.2,71.2,79.3,2015-04-13,2015-05-15,-8.951406649616366
53,2019-01-11-2019-02-11 報酬率:9.04% 本金:2333877.5609999998,,2015-03-31,1.116223078144184,0.0,5013,83.0,21.45,22.35,21.05,23.8,2015-04-13,2015-05-15,4.195804195804209
54,2019-02-11-2019-03-11 報酬率:6.15% 本金:2466582.261,,2015-04-01,1.1018030582686011,-1.291858245715305,3376,83.0,82.4,92.6,80.0,92.9,2015-04-13,2015-05-15,12.378640776699012
55,2019-03-11-2019-04-01 報酬率:5.21% 本金:2584940.436,,2015-04-02,1.1110032586812069,-0.46763228293537074,2303,83.0,15.25,13.75,13.75,15.25,2015-04-13,2015-05-15,-9.836065573770492
56,2019-04-01-2019-04-11 報酬率:2.06% 本金:2632744.796,,2015-04-07,1.1291358773354865,0.0,6156,83.0,13.4,13.5,12.6,14.0,2015-04-13,2015-05-15,0.746268656716409
57,2019-04-11-2019-05-16 報酬率:-0.62% 本金:2617920.596,,2015-04-08,1.1315169929918618,0.0,8131,83.0,24.55,24.25,22.9,25.3,2015-04-13,2015-05-15,-1.2219959266802527
58,2019-05-16-2019-06-11 報酬率:2.51% 本金:2680410.8109999998,,2015-04-09,1.1302902142827604,-0.1084189381776457,2637,82.0,40.2,40.7,39.7,41.45,2015-04-13,2015-05-15,1.243781094527363
59,2019-06-11-2019-07-11 報酬率:2.87% 本金:2752337.3159999996,,2015-04-13,1.1223615738078858,-0.8091278558502224,5009,81.0,22.25,22.95,21.75,23.5,2015-04-13,2015-05-15,3.146067415730336
60,2019-07-11-2019-08-15 報酬率:-2.4% 本金:2690182.1159999995,,2015-04-14,1.1238751847678607,-0.6753595634295562,3376,87.0,95.3,103.0,95.3,106.0,2015-05-18,2015-06-11,8.079748163693612
61,2019-08-15-2019-09-11 報酬率:10.91% 本金:2964227.1329999994,,2015-04-15,1.1127737773029047,-1.656467892664859,4919,86.0,28.95,26.15,25.25,29.0,2015-05-18,2015-06-11,-9.67184801381693
62,2019-09-11-2019-10-11 報酬率:1.15% 本金:2996345.4829999995,,2015-04-16,1.1138103339401544,-1.5648601975379095,2455,86.0,39.5,44.3,39.2,44.3,2015-05-18,2015-06-11,12.151898734177212
63,2019-10-11-2019-11-15 報酬率:7.9% 本金:3220618.5829999996,,2015-04-17,1.1150188639797771,-1.4580540207762782,3501,86.0,46.9,44.0,43.75,48.0,2015-05-18,2015-06-11,-6.183368869936034
64,2019-11-15-2019-12-11 報酬率:1.38% 本金:3262421.5429999996,,2015-04-20,1.110363773292298,-1.8694566524920075,3023,86.0,53.2,62.0,53.2,63.2,2015-05-18,2015-06-11,16.541353383458635
65,2019-12-11-2020-01-11 報酬率:-0.63% 本金:3242644.5829999996,,2015-04-21,1.0943255318969276,-3.286867216779099,4506,86.0,23.1,25.2,23.1,25.8,2015-05-18,2015-06-11,9.090909090909083
66,2020-01-11-2020-02-11 報酬率:-6.08% 本金:3058882.6629999997,,2015-04-22,1.1058191424500265,-2.2710971820129044,2108,85.0,23.15,25.55,23.15,28.2,2015-05-18,2015-06-11,10.367170626349909
67,2020-02-11-2020-03-11 報酬率:0.43% 本金:3071465.3229999994,,2015-04-23,1.1194919643660024,-1.0627351334833945,3105,85.0,45.8,43.3,42.0,49.0,2015-05-18,2015-06-11,-5.458515283842791
68,2020-03-11-2020-04-01 報酬率:-10.9% 本金:2746269.2729999996,,2015-04-24,1.11819496770914,-1.1773597184339901,8049,85.0,8.15,7.4,7.3,8.83,2015-05-18,2015-06-11,-9.202453987730063
69,2020-04-01-2020-04-11 報酬率:8.89% 本金:2977418.1629999997,,2015-04-27,1.1181570983783418,-1.1807064936952383,9924,83.0,39.1,40.65,39.1,45.1,2015-05-18,2015-06-11,3.9641943734015195
70,2020-04-11-2020-05-16 報酬率:14.47% 本金:3389075.193,,2015-04-28,1.1227011864318692,-0.7791139341780995,4506,89.0,25.2,26.9,24.45,28.65,2015-06-11,2015-07-09,6.746031746031744
71,2020-05-16-2020-06-11 報酬率:2.26% 本金:3459453.4009999996,,2015-04-29,1.1128369989943059,-1.6508805535623394,1108,88.0,10.95,10.4,10.4,10.95,2015-06-11,2015-07-09,-5.022831050228305
72,2020-06-11-2020-07-11 報酬率:7.2% 本金:3690454.601,,2015-04-30,1.1226317582230103,-0.7852497862500418,2204,87.0,24.85,23.55,23.55,24.9,2015-06-11,2015-07-09,-5.231388329979881
73,2020-07-11-2020-08-15 報酬率:2.52% 本金:3778635.7009999994,,2015-05-04,1.125129627427593,-0.5644957701766207,4919,86.0,26.15,25.7,25.7,27.3,2015-06-11,2015-07-09,-1.7208413001912004
74,2020-08-15-2020-09-11 報酬率:1.64% 本金:3837811.000999999,,2015-05-05,1.129363188595534,-0.19034662401604674,5533,85.0,19.8,19.8,19.6,20.0,2015-06-11,2015-07-09,0.0
75,2020-09-11-2020-10-11 報酬率:0.74% 本金:3864459.8809999996,,2015-05-06,1.1330491226989428,0.0,1452,85.0,36.45,30.5,28.75,41.3,2015-06-11,2015-07-09,-16.32373113854596
76,2020-10-11-2020-11-15 報酬率:1.49% 本金:3919107.8659999995,,2015-05-07,1.1278304544413784,-0.46058623170135427,2108,84.0,25.55,25.95,24.15,28.4,2015-06-11,2015-07-09,1.5655577299412915
77,2020-11-15-2020-12-11 報酬率:8.93% 本金:4252658.546999999,,2015-05-08,1.123716890604993,-0.8236387908513776,1454,82.0,11.2,11.8,11.2,14.0,2015-06-11,2015-07-09,5.35714285714286
78,2020-12-11-2021-01-11 報酬率:4.66% 本金:4431844.866999999,,2015-05-11,1.1027075435486642,-2.67786970065379,2331,82.0,31.15,30.5,30.25,32.0,2015-06-11,2015-07-09,-2.0866773675762396
79,2021-01-11-2021-02-11 報酬率:2.47% 本金:4534691.961999998,,2015-05-12,1.1076223618407524,-2.2441004850366375,9943,82.0,58.5,54.5,54.5,61.9,2015-06-11,2015-07-09,-6.8376068376068355
80,2021-02-11-2021-03-11 報酬率:8.47% 本金:4907240.676999998,,2015-05-13,1.1138997617722146,-1.6900733201323237,3501,91.0,45.3,45.6,37.5,45.6,2015-07-13,2015-08-14,0.6622516556291425
81,2021-03-11-2021-04-01 報酬率:7.03% 本金:5234205.976999998,,2015-05-14,1.1161313924413594,-1.4931153397202301,2515,88.0,8.2,8.9,8.12,9.04,2015-07-13,2015-08-14,8.536585365853666
82,2021-04-01-2021-04-11 報酬率:7.22% 本金:5600353.836999998,,2015-05-18,1.1184745998311243,-1.2863098850561472,9924,88.0,38.45,42.0,34.95,42.4,2015-07-13,2015-08-14,9.232769830949273
83,2021-04-11-2021-05-16 報酬率:-4.96% 本金:5332397.276999999,,2015-05-19,1.1408793890078783,0.0,3105,86.0,39.7,28.3,25.8,39.8,2015-07-13,2015-08-14,-28.71536523929471
84,2021-05-16-2021-06-11 報酬率:16.22% 本金:6171457.876999998,,2015-05-20,1.1542287686557533,0.0,4919,85.0,26.3,24.0,21.9,26.65,2015-07-13,2015-08-14,-8.745247148288971
85,2021-06-11-2021-07-11 報酬率:6.03% 本金:6512261.4169999985,,2015-05-21,1.137500680714468,-1.449287038718261,3023,84.0,53.0,51.6,45.1,53.0,2015-07-13,2015-08-14,-2.6415094339622636
86,2021-07-11-2021-08-15 報酬率:-6.39% 本金:6129883.816999999,,2015-05-22,1.1463433314830853,-0.6831780134757492,4506,83.0,27.5,26.1,20.75,27.65,2015-07-13,2015-08-14,-5.09090909090909
87,2021-08-15-2021-09-11 報酬率:1.81% 本金:6236266.566999999,,2015-05-25,1.1572449940646798,0.0,1108,83.0,10.8,10.3,9.85,10.85,2015-07-13,2015-08-14,-4.629629629629628
88,2021-09-11-2021-10-11 報酬率:-4.24% 本金:5984126.486999999,,2015-05-26,1.1576369923461494,0.0,2414,83.0,18.0,15.75,15.35,18.25,2015-07-13,2015-08-14,-12.5
89,2021-10-11-2021-11-15 報酬率:13.65% 本金:6768714.836999999,,2015-05-27,1.1773623426386666,0.0,2204,82.0,23.8,22.2,20.95,24.75,2015-07-13,2015-08-14,-6.722689075630262
90,2021-11-15-2021-12-11 報酬率:2.27% 本金:6913014.196999999,,2015-05-28,1.1836439952926392,0.0,4935,88.0,38.4,39.95,33.05,39.95,2015-08-17,2015-09-11,4.036458333333348
91,2021-12-11-2022-01-11 報酬率:-0.34% 本金:6890538.496999999,,2015-05-29,1.1959983369938896,0.0,1108,88.0,10.15,10.5,9.43,10.8,2015-08-17,2015-09-11,3.4482758620689724
92,2022-01-11-2022-02-11 報酬率:2.79% 本金:7075854.481999999,,2015-06-01,1.2088028664622288,0.0,2204,87.0,21.95,23.55,20.25,23.75,2015-08-17,2015-09-11,7.289293849658329
93,2022-02-11-2022-03-11 報酬率:1.09% 本金:7151009.981999998,,2015-06-02,1.2106942557720013,0.0,8049,85.0,8.08,8.32,6.92,8.32,2015-08-17,2015-09-11,2.970297029702973
94,2022-03-11-2022-04-01 報酬率:2.99% 本金:7355802.556999998,,2015-06-03,1.2002821498331928,-0.8600111786413955,2345,85.0,13.8,14.4,12.85,14.4,2015-08-17,2015-09-11,4.347826086956519
95,2022-04-01-2022-04-11 報酬率:-3.72% 本金:7094621.356999998,,2015-06-04,1.1466088236781187,-5.293279602868717,8021,85.0,23.5,24.4,19.5,24.4,2015-08-17,2015-09-11,3.8297872340425476
96,2022-04-11-2022-05-16 報酬率:-4.59% 本金:6795938.581999998,,2015-06-05,1.1541811576388703,-4.66782574243696,2492,85.0,12.3,12.9,10.15,12.95,2015-08-17,2015-09-11,4.878048780487809
97,2022-05-16-2022-06-11 報酬率:7.52% 本金:7291619.381999997,,2015-06-08,1.1607774348034445,-4.12299147621934,9905,84.0,28.15,28.3,24.9,28.35,2015-08-17,2015-09-11,0.5328596802842034
98,2022-06-11-2022-07-11 報酬率:-15.42% 本金:6198603.521999997,,2015-06-09,1.1222229677205384,-7.307483919220303,3005,82.0,21.0,20.55,17.5,21.4,2015-08-17,2015-09-11,-2.1428571428571352
99,2022-07-11-2022-08-15 報酬率:10.71% 本金:6831917.951999997,,2015-06-10,1.1442197134529628,-5.490613505608055,3501,81.0,44.8,46.4,39.5,46.55,2015-08-17,2015-09-11,3.571428571428581
100,2022-08-15-2022-09-11 報酬率:-1.97% 本金:6701877.266999996,,2015-06-11,1.1516699061476103,-4.875248176241986,2345,90.0,14.4,15.6,14.1,15.9,2015-09-11,2015-10-08,8.333333333333325
101,2022-09-11-2022-10-11 報酬率:-8.96% 本金:6120776.466999996,,2015-06-12,1.1609500453450399,-4.108734322460461,9905,88.0,28.3,29.0,28.0,29.25,2015-09-11,2015-10-08,2.473498233215543
102,2022-10-11-2022-11-15 報酬率:10.16% 本金:6722776.786999996,,2015-06-15,1.1625349415850803,-3.9778262725969626,3005,87.0,20.55,21.15,20.05,21.85,2015-09-11,2015-10-08,2.9197080291970767
103,2022-11-15-2022-12-11 報酬率:5.24% 本金:7063140.986999996,,2015-06-16,1.1605425914237997,-4.142388890432313,8049,85.0,8.32,8.97,8.32,9.33,2015-09-11,2015-10-08,7.8125
104,2022-12-11-2023-01-11 報酬率:-0.87% 本金:7005215.081999996,,2015-06-17,1.1635694432888284,-3.8923792905190324,2492,85.0,12.9,14.6,12.75,15.0,2015-09-11,2015-10-08,13.178294573643413
105,2023-01-11-2023-02-11 報酬率:6.22% 本金:7413048.041999996,,2015-06-18,1.170609884587627,-3.3108582941788645,8021,84.0,24.4,25.7,23.95,26.85,2015-09-11,2015-10-08,5.327868852459017
106,2023-02-11-2023-03-11 報酬率:-1.18% 本金:7336582.861999995,,2015-06-22,1.2079542117218038,-0.22632006694789375,2108,84.0,25.1,27.25,24.95,28.0,2015-09-11,2015-10-08,8.565737051792821
107,2023-03-11-2023-04-01 報酬率:2.88% 本金:7540642.381999995,,2015-06-23,1.207640119920446,-0.25226318180618934,9904,83.0,50.5,48.65,47.55,52.8,2015-09-11,2015-10-08,-3.6633663366336666
108,2023-04-01-2023-04-11 報酬率:1.22% 本金:7628947.201999995,,2015-06-24,1.2154379315959045,0.0,4935,82.0,39.95,48.75,39.95,48.75,2015-09-11,2015-10-08,22.02753441802252
109,2023-04-11-2023-05-16 報酬率:0.98% 本金:7701394.191999995,,2015-06-25,1.204655446373288,-0.8871275893503561,2204,82.0,23.55,23.8,23.1,24.2,2015-09-11,2015-10-08,1.0615711252653925
110,2023-05-16-2023-06-11 報酬率:13.6% 本金:8672413.791999996,,2015-06-26,1.20440932511298,-0.9073771844888667,2345,89.0,16.2,24.6,16.2,24.6,2015-10-12,2015-11-13,51.85185185185186
111,2023-06-11-2023-07-11 報酬率:1.81% 本金:8818516.991999995,,2015-06-29,1.1820904219352035,-2.743662082103593,3005,87.0,21.5,21.45,21.45,23.2,2015-10-12,2015-11-13,-0.23255813953488857
112,2023-07-11-2023-08-15 報酬率:-1.31% 本金:8711328.206999995,,2015-06-30,1.177493285030694,-3.1218909315581467,1442,87.0,17.5,18.6,17.45,19.2,2015-10-12,2015-11-13,6.2857142857142945
113,2023-08-15-2023-09-11 報酬率:2.84% 本金:8952120.446999995,,2015-07-01,1.1933498228633979,-1.8172963142185639,8049,85.0,9.55,9.96,9.46,10.6,2015-10-12,2015-11-13,4.293193717277477
114,2023-09-11-2023-10-04 報酬率:4.88% 本金:9369550.766999995,,2015-07-02,1.1975301449860083,-1.4733608475080873,2492,85.0,14.8,17.85,14.8,19.0,2015-10-12,2015-11-13,20.608108108108112
115,win_rate:70.43%,,2015-07-03,1.1871640343790089,-2.3262312687387654,8021,84.0,26.0,25.1,25.1,27.85,2015-10-12,2015-11-13,-3.4615384615384603
116,sharpe_ratio:1.5,,2015-07-06,1.1726214096647996,-3.5227238527010263,9904,84.0,48.35,45.0,45.0,48.95,2015-10-12,2015-11-13,-6.928645294725955
117,yearly_roi_fund:29.1%,,2015-07-07,1.1604477575455128,-4.524309520124003,4935,84.0,48.4,64.0,48.4,66.8,2015-10-12,2015-11-13,32.231404958677686
118,yearly_roi_algo:31.71%,,2015-07-08,1.1199894970448296,-7.853007715971838,2108,83.0,27.8,26.8,26.65,29.0,2015-10-12,2015-11-13,-3.597122302158273
119,,,2015-07-13,1.1245430773596135,-7.478362479352896,1108,83.0,10.25,10.1,10.1,10.4,2015-10-12,2015-11-13,-1.4634146341463428
120,,,2015-07-14,1.1256343471741668,-7.388578395263923,2367,88.0,11.6,12.5,11.6,13.15,2015-11-16,2015-12-11,7.758620689655182
121,,,2015-07-15,1.1167342468326986,-8.120833009844041,9911,87.0,17.9,17.95,17.9,18.7,2015-11-16,2015-12-11,0.27932960893854997
122,,,2015-07-16,1.1148515052171908,-8.275735334887969,2605,84.0,18.1,17.65,17.6,18.4,2015-11-16,2015-12-11,-2.4861878453038777
123,,,2015-07-17,1.1137272952870927,-8.368229562760387,2477,83.0,12.45,11.9,11.85,12.75,2015-11-16,2015-12-11,-4.417670682730912
124,,,2015-07-20,1.1088759721291617,-8.767371553627912,1532,83.0,26.6,25.5,25.5,27.8,2015-11-16,2015-12-11,-4.135338345864669
125,,,2015-07-21,1.0927926792872178,-10.09062241028219,2421,82.0,16.75,17.2,16.7,18.4,2015-11-16,2015-12-11,2.686567164179099
126,,,2015-07-22,1.079809374834932,-11.158822119603295,1731,81.0,13.65,13.3,13.3,15.35,2015-11-16,2015-12-11,-2.564102564102566
127,,,2015-07-23,1.0565676862924822,-13.071029064793226,9924,81.0,46.15,43.9,43.9,49.2,2015-11-16,2015-12-11,-4.875406283856987
128,,,2015-07-24,1.0455225945357658,-13.979762573069864,2102,81.0,14.75,15.1,14.75,15.75,2015-11-16,2015-12-11,2.3728813559322104
129,,,2015-07-27,0.9895056886341533,-18.588546324623568,2428,81.0,46.7,52.3,46.7,55.0,2015-11-16,2015-12-11,11.991434689507475
130,,,2015-07-28,1.01191649996906,-16.74469969516379,2476,88.0,21.4,21.75,20.5,21.9,2015-12-11,2016-01-11,1.6355140186915973
131,,,2015-07-29,1.0044946753636166,-17.355329363080962,2421,88.0,17.2,16.8,16.8,18.9,2015-12-11,2016-01-11,-2.3255813953488302
132,,,2015-07-30,1.0219951635732816,-15.915478939235273,9911,86.0,17.95,18.8,17.45,18.8,2015-12-11,2016-01-11,4.735376044568262
