,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
46,2018-06-11-2018-07-11 報酬率:-5.15% 本金:2297951.4920000006,,2015-03-20,1.1163845178008445,0.0,8131,79.0,23.05,24.1,23.05,25.0,2015-04-01,2015-04-10,4.5553145336225676
47,2018-07-11-2018-08-15 報酬率:1.9% 本金:2339375.2920000004,,2015-03-23,1.1070617033766923,-0.8350899063449102,5522,78.0,36.2,36.4,35.85,36.4,2015-04-01,2015-04-10,0.5524861878452914
48,2018-08-15-2018-09-11 報酬率:1.91% 本金:2380600.7320000003,,2015-03-24,1.104125719176058,-1.0980803145617668,6156,78.0,13.6,13.35,13.35,13.6,2015-04-01,2015-04-10,-1.8382352941176516
49,2018-09-11-2018-10-11 報酬率:-7.8% 本金:2205482.9320000005,,2015-03-25,1.098640635190333,-1.589406009093075,2911,78.0,16.5,17.1,16.45,17.1,2015-04-01,2015-04-10,3.6363636363636376
50,2018-10-11-2018-11-15 報酬率:0.34% 本金:2212459.9020000007,,2015-03-26,1.1088938994749233,-0.6709711758343673,3005,87.0,19.4,19.55,18.3,19.7,2015-04-13,2015-05-15,0.7731958762886793
51,2018-11-15-2018-12-11 報酬率:8.29% 本金:2378471.2970000007,,2015-03-27,1.1006996526462445,-1.4049697845593068,3607,85.0,78.2,71.2,71.2,79.3,2015-04-13,2015-05-15,-8.951406649616366
52,2018-12-11-2019-01-11 報酬率:0.79% 本金:2395967.8220000006,,2015-03-30,1.1084588520013456,-0.7099404974830303,1532,85.0,32.0,30.1,30.1,32.4,2015-04-13,2015-05-15,-5.937499999999996
53,2019-01-11-2019-02-11 報酬率:8.53% 本金:2581367.3720000004,,2015-03-31,1.1171238683108895,0.0,8131,83.0,24.55,24.25,22.9,25.3,2015-04-13,2015-05-15,-1.2219959266802527
54,2019-02-11-2019-03-11 報酬率:11.64% 本金:2856670.8320000004,,2015-04-01,1.1059916111195678,-0.9965105488394799,3376,83.0,82.4,92.6,80.0,92.9,2015-04-13,2015-05-15,12.378640776699012
55,2019-03-11-2019-04-01 報酬率:5.75% 本金:3009459.832000001,,2015-04-02,1.1109388408014211,-0.5536563746346479,5013,83.0,21.45,22.35,21.05,23.8,2015-04-13,2015-05-15,4.195804195804209
56,2019-04-01-2019-04-11 報酬率:2.3% 本金:3074910.9320000005,,2015-04-07,1.1257587830978382,0.0,6156,83.0,13.4,13.5,12.6,14.0,2015-04-13,2015-05-15,0.746268656716409
57,2019-04-11-2019-05-16 報酬率:-0.62% 本金:3057694.7720000003,,2015-04-08,1.1309378986589933,0.0,2303,83.0,15.25,13.75,13.75,15.25,2015-04-13,2015-05-15,-9.836065573770492
58,2019-05-16-2019-06-11 報酬率:1.26% 本金:3094083.572,,2015-04-09,1.1343025854477191,0.0,2637,82.0,40.2,40.7,39.7,41.45,2015-04-13,2015-05-15,1.243781094527363
59,2019-06-11-2019-07-11 報酬率:3.01% 本金:3182675.3970000003,,2015-04-13,1.1340729566060335,-0.02024405521344752,2383,81.0,52.6,54.5,49.2,56.3,2015-04-13,2015-05-15,3.6121673003802313
60,2019-07-11-2019-08-15 報酬率:-1.16% 本金:3148079.557,,2015-04-14,1.1392089915816597,0.0,3376,87.0,95.3,103.0,95.3,106.0,2015-05-18,2015-06-11,8.079748163693612
61,2019-08-15-2019-09-11 報酬率:10.72% 本金:3471105.317,,2015-04-15,1.124836186390056,-1.2616478010455956,3501,86.0,46.9,44.0,43.75,48.0,2015-05-18,2015-06-11,-6.183368869936034
62,2019-09-11-2019-10-11 報酬率:1.07% 本金:3506262.8419999997,,2015-04-16,1.1269029504924437,-1.080226822308561,4919,86.0,28.95,26.15,25.25,29.0,2015-05-18,2015-06-11,-9.67184801381693
63,2019-10-11-2019-11-15 報酬率:7.73% 本金:3751122.1869999995,,2015-04-17,1.124654574901765,-1.2775896949064336,2455,86.0,39.5,44.3,39.2,44.3,2015-05-18,2015-06-11,12.151898734177212
64,2019-11-15-2019-12-11 報酬率:1.44% 本金:3802956.426999999,,2015-04-20,1.1170690945787394,-1.9434447205496141,3023,86.0,53.2,62.0,53.2,63.2,2015-05-18,2015-06-11,16.541353383458635
65,2019-12-11-2020-01-11 報酬率:-1.81% 本金:3736819.0269999993,,2015-04-21,1.0958653819343087,-3.8047109852225924,4506,86.0,23.1,25.2,23.1,25.8,2015-05-18,2015-06-11,9.090909090909083
66,2020-01-11-2020-02-11 報酬率:-4.41% 本金:3582215.451999999,,2015-04-22,1.1099484283896615,-2.5684982657460664,8049,85.0,8.15,7.4,7.3,8.83,2015-05-18,2015-06-11,-9.202453987730063
67,2020-02-11-2020-03-11 報酬率:0.43% 本金:3596851.791999999,,2015-04-23,1.123861789924294,-1.3471805235717005,2108,85.0,23.15,25.55,23.15,28.2,2015-05-18,2015-06-11,10.367170626349909
68,2020-03-11-2020-04-01 報酬率:-10.82% 本金:3234387.201999999,,2015-04-24,1.121767336007849,-1.5310321198917953,3105,85.0,45.8,43.3,42.0,49.0,2015-05-18,2015-06-11,-5.458515283842791
69,2020-04-01-2020-04-11 報酬率:9.19% 本金:3516143.4119999995,,2015-04-27,1.1250217445782311,-1.245359465055762,4935,83.0,44.1,39.15,37.85,44.9,2015-05-18,2015-06-11,-11.22448979591837
70,2020-04-11-2020-05-16 報酬率:14.47% 本金:3993711.292,,2015-04-28,1.1289664386562253,-0.8990934061373412,4506,89.0,25.2,26.9,24.45,28.65,2015-06-11,2015-07-09,6.746031746031744
71,2020-05-16-2020-06-11 報酬率:1.94% 本金:4064221.5620000004,,2015-04-29,1.1182546434679879,-1.8393769947847027,1108,88.0,10.95,10.4,10.4,10.95,2015-06-11,2015-07-09,-5.022831050228305
72,2020-06-11-2020-07-11 報酬率:9.49% 本金:4417164.152000001,,2015-04-30,1.1280144930326674,-0.9826553891090661,2204,87.0,24.85,23.55,23.55,24.9,2015-06-11,2015-07-09,-5.231388329979881
73,2020-07-11-2020-08-15 報酬率:4.04% 本金:4585498.832,,2015-05-04,1.1294206812263474,-0.859219899741337,4919,86.0,26.15,25.7,25.7,27.3,2015-06-11,2015-07-09,-1.7208413001912004
74,2020-08-15-2020-09-11 報酬率:3.25% 本金:4727304.457,,2015-05-05,1.132189195303278,-0.6161991636526087,5533,85.0,19.8,19.8,19.6,20.0,2015-06-11,2015-07-09,0.0
75,2020-09-11-2020-10-11 報酬率:0.31% 本金:4741366.367000001,,2015-05-06,1.1370700959995406,-0.1877526948895869,1452,85.0,36.45,30.5,28.75,41.3,2015-06-11,2015-07-09,-16.32373113854596
76,2020-10-11-2020-11-15 報酬率:1.49% 本金:4808836.547,,2015-05-07,1.1418523198301946,0.0,2108,84.0,25.55,25.95,24.15,28.4,2015-06-11,2015-07-09,1.5655577299412915
77,2020-11-15-2020-12-11 報酬率:9.89% 本金:5268486.165,,2015-05-08,1.1326584692336334,-0.8051698487531622,2464,82.0,28.0,28.4,27.6,29.3,2015-06-11,2015-07-09,1.4285714285714235
78,2020-12-11-2021-01-11 報酬率:4.66% 本金:5506369.845,,2015-05-11,1.1153311053503696,-2.3226483862439418,9943,82.0,58.5,54.5,54.5,61.9,2015-06-11,2015-07-09,-6.8376068376068355
79,2021-01-11-2021-02-11 報酬率:2.47% 本金:5631170.3,,2015-05-12,1.1246087877281745,-1.5101368016298689,2383,82.0,49.35,61.4,46.1,64.9,2015-06-11,2015-07-09,24.41742654508612
80,2021-02-11-2021-03-11 報酬率:8.3% 本金:6084823.399999999,,2015-05-13,1.1299521628988816,-1.0421800371770318,3501,91.0,45.3,45.6,37.5,45.6,2015-07-13,2015-08-14,0.6622516556291425
81,2021-03-11-2021-04-01 報酬率:6.68% 本金:6470135.819999999,,2015-05-14,1.1274046995994076,-1.265279229185745,2515,88.0,8.2,8.9,8.12,9.04,2015-07-13,2015-08-14,8.536585365853666
82,2021-04-01-2021-04-11 報酬率:7.22% 本金:6922790.109999999,,2015-05-18,1.1306740149239374,-0.9789624027667254,9924,88.0,38.45,42.0,34.95,42.4,2015-07-13,2015-08-14,9.232769830949273
83,2021-04-11-2021-05-16 報酬率:-6.07% 本金:6517866.4799999995,,2015-05-19,1.1532054746706397,0.0,3105,86.0,39.7,28.3,25.8,39.8,2015-07-13,2015-08-14,-28.71536523929471
84,2021-05-16-2021-06-11 報酬率:14.03% 本金:7389971.279999998,,2015-05-20,1.1659476856808102,0.0,4919,85.0,26.3,24.0,21.9,26.65,2015-07-13,2015-08-14,-8.745247148288971
85,2021-06-11-2021-07-11 報酬率:6.72% 本金:7847730.959999998,,2015-05-21,1.148543707875027,-1.4926894250509082,3023,84.0,53.0,51.6,45.1,53.0,2015-07-13,2015-08-14,-2.6415094339622636
86,2021-07-11-2021-08-15 報酬率:-6.54% 本金:7357332.329999998,,2015-05-22,1.1536281248398355,-1.0566135163929902,1108,83.0,10.8,10.3,9.85,10.85,2015-07-13,2015-08-14,-4.629629629629628
87,2021-08-15-2021-09-11 報酬率:1.88% 本金:7489165.449999997,,2015-05-25,1.1671693027007128,0.0,4506,83.0,27.5,26.1,20.75,27.65,2015-07-13,2015-08-14,-5.09090909090909
88,2021-09-11-2021-10-11 報酬率:-4.24% 本金:7179486.449999997,,2015-05-26,1.1667472311738698,-0.036161979745907846,2204,82.0,23.8,22.2,20.95,24.75,2015-07-13,2015-08-14,-6.722689075630262
89,2021-10-11-2021-11-15 報酬率:17.27% 本金:8318347.964999998,,2015-05-27,1.1784626369626519,0.0,1203,81.0,22.2,22.5,21.9,22.5,2015-07-13,2015-08-14,1.3513513513513598
90,2021-11-15-2021-12-11 報酬率:2.11% 本金:8487655.419999998,,2015-05-28,1.1856341009691058,0.0,1108,88.0,10.15,10.5,9.43,10.8,2015-08-17,2015-09-11,3.4482758620689724
91,2021-12-11-2022-01-11 報酬率:0.86% 本金:8557854.209999997,,2015-05-29,1.1959901188139355,0.0,4935,88.0,38.4,39.95,33.05,39.95,2015-08-17,2015-09-11,4.036458333333348
92,2022-01-11-2022-02-11 報酬率:1.68% 本金:8695284.089999996,,2015-06-01,1.1984836847663636,0.0,2204,87.0,21.95,23.55,20.25,23.75,2015-08-17,2015-09-11,7.289293849658329
93,2022-02-11-2022-03-11 報酬率:1.15% 本金:8784690.839999996,,2015-06-02,1.2012035576192035,0.0,2345,85.0,13.8,14.4,12.85,14.4,2015-08-17,2015-09-11,4.347826086956519
94,2022-03-11-2022-04-01 報酬率:1.07% 本金:8876053.859999996,,2015-06-03,1.1923473619520262,-0.7372768429632637,8049,85.0,8.08,8.32,6.92,8.32,2015-08-17,2015-09-11,2.970297029702973
95,2022-04-01-2022-04-11 報酬率:-3.77% 本金:8555162.769999996,,2015-06-04,1.1460110859617603,-4.594764251850469,8021,85.0,23.5,24.4,19.5,24.4,2015-08-17,2015-09-11,3.8297872340425476
96,2022-04-11-2022-05-16 報酬率:-6.26% 本金:8044606.559999996,,2015-06-05,1.1514673652498364,-4.140529892197842,2492,85.0,12.3,12.9,10.15,12.95,2015-08-17,2015-09-11,4.878048780487809
97,2022-05-16-2022-06-11 報酬率:6.6% 本金:8564343.359999996,,2015-06-08,1.1554077712364887,-3.8124917373273837,9905,84.0,28.15,28.3,24.9,28.35,2015-08-17,2015-09-11,0.5328596802842034
98,2022-06-11-2022-07-11 報酬率:-15.36% 本金:7280807.999999996,,2015-06-09,1.1143905262214988,-7.227170686188189,3005,82.0,21.0,20.55,17.5,21.4,2015-08-17,2015-09-11,-2.1428571428571352
99,2022-07-11-2022-08-15 報酬率:7.5% 本金:7793252.999999996,,2015-06-10,1.1398618884700285,-5.106683938795086,3501,81.0,44.8,46.4,39.5,46.55,2015-08-17,2015-09-11,3.571428571428581
100,2022-08-15-2022-09-11 報酬率:-0.34% 本金:7767470.969999997,,2015-06-11,1.1470579382460182,-4.50761397015027,2345,90.0,14.4,15.6,14.1,15.9,2015-09-11,2015-10-08,8.333333333333325
101,2022-09-11-2022-10-11 報酬率:-10.07% 本金:7012709.3649999965,,2015-06-12,1.1448281558299067,-4.693242992139767,9905,88.0,28.3,29.0,28.0,29.25,2015-09-11,2015-10-08,2.473498233215543
102,2022-10-11-2022-11-15 報酬率:13.3% 本金:7900544.214999996,,2015-06-15,1.1337787422367942,-5.613104869256791,3005,87.0,20.55,21.15,20.05,21.85,2015-09-11,2015-10-08,2.9197080291970767
103,2022-11-15-2022-12-11 報酬率:4.61% 本金:8237244.784999996,,2015-06-16,1.127412400502444,-6.143101778936977,8049,85.0,8.32,8.97,8.32,9.33,2015-09-11,2015-10-08,7.8125
104,2022-12-11-2023-01-11 報酬率:-0.36% 本金:8208442.984999996,,2015-06-17,1.1339266302708406,-5.600793214574418,2492,85.0,12.9,14.6,12.75,15.0,2015-09-11,2015-10-08,13.178294573643413
105,2023-01-11-2023-02-11 報酬率:5.97% 本金:8678037.214999996,,2015-06-18,1.1556468892452623,-3.792585202148002,8021,84.0,24.4,25.7,23.95,26.85,2015-09-11,2015-10-08,5.327868852459017
106,2023-02-11-2023-03-11 報酬率:-2.88% 本金:8448881.374999996,,2015-06-22,1.190799911513219,-0.8661018392756459,2108,84.0,25.1,27.25,24.95,28.0,2015-09-11,2015-10-08,8.565737051792821
107,2023-03-11-2023-04-01 報酬率:4.44% 本金:8809931.074999996,,2015-06-23,1.18536518138152,-1.318542235179132,9904,83.0,50.5,48.65,47.55,52.8,2015-09-11,2015-10-08,-3.6633663366336666
108,2023-04-01-2023-04-11 報酬率:1.22% 本金:8913463.324999996,,2015-06-24,1.1929992186754403,-0.6830098771955173,4935,82.0,39.95,48.75,39.95,48.75,2015-09-11,2015-10-08,22.02753441802252
109,2023-04-11-2023-05-16 報酬率:1.66% 本金:9057789.534999995,,2015-06-25,1.190583103289382,-0.8841510885025383,8086,82.0,88.5,80.5,80.5,90.9,2015-09-11,2015-10-08,-9.039548022598876
110,2023-05-16-2023-06-11 報酬率:12.45% 本金:10104467.259999994,,2015-06-26,1.2020806032546771,0.0,2345,89.0,16.2,24.6,16.2,24.6,2015-10-12,2015-11-13,51.85185185185186
111,2023-06-11-2023-07-11 報酬率:-0.86% 本金:10023164.579999994,,2015-06-29,1.188859995523801,-1.0998104199569259,1442,87.0,17.5,18.6,17.45,19.2,2015-10-12,2015-11-13,6.2857142857142945
112,2023-07-11-2023-08-15 報酬率:-0.21% 本金:10003727.819999995,,2015-06-30,1.188548197012847,-1.1257486565535268,3005,87.0,21.5,21.45,21.45,23.2,2015-10-12,2015-11-13,-0.23255813953488857
113,2023-08-15-2023-09-11 報酬率:1.88% 本金:10188241.359999994,,2015-07-01,1.196653156213591,-0.4515044187878292,8049,85.0,9.55,9.96,9.46,10.6,2015-10-12,2015-11-13,4.293193717277477
114,2023-09-11-2023-10-04 報酬率:3.83% 本金:10562784.719999993,,2015-07-02,1.2156064032158622,0.0,2492,85.0,14.8,17.85,14.8,19.0,2015-10-12,2015-11-13,20.608108108108112
115,win_rate:71.3%,,2015-07-03,1.204035781413826,-0.9518394910907224,8021,84.0,26.0,25.1,25.1,27.85,2015-10-12,2015-11-13,-3.4615384615384603
116,sharpe_ratio:1.56,,2015-07-06,1.1875056551930168,-2.311665021548548,4935,84.0,48.4,64.0,48.4,66.8,2015-10-12,2015-11-13,32.231404958677686
117,yearly_roi_fund:30.88%,,2015-07-07,1.1799799524609977,-2.930755437007848,9904,84.0,48.35,45.0,45.0,48.95,2015-10-12,2015-11-13,-6.928645294725955
118,yearly_roi_algo:34.05%,,2015-07-08,1.1448372481975462,-5.821716209383043,2538,83.0,16.35,16.5,16.35,17.5,2015-10-12,2015-11-13,0.917431192660545
119,,,2015-07-13,1.1459351850810746,-5.731396112300313,2108,83.0,27.8,26.8,26.65,29.0,2015-10-12,2015-11-13,-3.597122302158273
120,,,2015-07-14,1.1463331553368727,-5.698657698390575,2367,88.0,11.6,12.5,11.6,13.15,2015-11-16,2015-12-11,7.758620689655182
121,,,2015-07-15,1.1366873401427404,-6.492155920233966,9911,87.0,17.9,17.95,17.9,18.7,2015-11-16,2015-12-11,0.27932960893854997
122,,,2015-07-16,1.1343902461112234,-6.68112284451473,2605,84.0,18.1,17.65,17.6,18.4,2015-11-16,2015-12-11,-2.4861878453038777
123,,,2015-07-17,1.1336231875590665,-6.7442237421513,1532,83.0,26.6,25.5,25.5,27.8,2015-11-16,2015-12-11,-4.135338345864669
124,,,2015-07-20,1.1296517302268647,-7.070929600371157,2421,82.0,16.75,17.2,16.7,18.4,2015-11-16,2015-12-11,2.686567164179099
125,,,2015-07-21,1.1119892246645071,-8.523908583998729,2428,81.0,46.7,52.3,46.7,55.0,2015-11-16,2015-12-11,11.991434689507475
126,,,2015-07-22,1.0993955703386704,-9.559906279677232,2102,81.0,14.75,15.1,14.75,15.75,2015-11-16,2015-12-11,2.3728813559322104
127,,,2015-07-23,1.0848654732035359,-10.755202478898918,9924,81.0,46.15,43.9,43.9,49.2,2015-11-16,2015-12-11,-4.875406283856987
128,,,2015-07-24,1.0764148875489863,-11.450376972237686,1731,81.0,13.65,13.3,13.3,15.35,2015-11-16,2015-12-11,-2.564102564102566
129,,,2015-07-27,1.0241673275511718,-15.748442518749673,6239,80.0,69.4,69.5,69.4,73.8,2015-11-16,2015-12-11,0.14409221902016434
130,,,2015-07-28,1.0441396202879722,-14.10545242886826,2476,88.0,21.4,21.75,20.5,21.9,2015-12-11,2016-01-11,1.6355140186915973
131,,,2015-07-29,1.0365766108096275,-14.727611826707642,2421,88.0,17.2,16.8,16.8,18.9,2015-12-11,2016-01-11,-2.3255813953488302
132,,,2015-07-30,1.0534550636480422,-13.339131740245191,9911,86.0,17.95,18.8,17.45,18.8,2015-12-11,2016-01-11,4.735376044568262
