,Change Record,Extra Change,Date,Net Worth,mdd,stock_id,mfs_score,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%),MAE,BMFE,GMFE
729,,,2018-01-17,2.57556861120991,-0.49968750964735076,4927,82.0,77.7,76.9,70.5,83.1,2020-07-13,2020-08-14,-1.0296010296010238,9.26640926640927,1.287001287001287,1.287001287001287
730,,,2018-01-18,2.5701936027249785,-0.7073368114602574,2107,81.0,18.0,18.0,16.6,24.3,2020-07-13,2020-08-14,0.0,7.77777777777777,0.0,0.0
731,,,2018-01-19,2.5555836885725074,-1.2717523806285769,2441,81.0,50.5,51.9,49.65,53.9,2020-07-13,2020-08-14,2.7722772277227747,1.683168316831686,0.0,0.0
732,,,2018-01-22,2.5794247561494608,-0.35071550213668923,2330,80.0,354.5,427.0,354.5,510.0,2020-07-13,2020-08-14,20.451339915373758,0.0,2.538787023977433,2.538787023977433
733,,,2018-01-23,2.5686723349544107,-0.7661069866729098,1604,80.0,24.45,22.8,22.15,25.6,2020-07-13,2020-08-14,-6.7484662576687064,9.406952965235178,0.0,0.0
734,,,2018-01-24,2.595767615065191,0.0,2377,80.0,120.5,144.0,120.5,144.0,2020-07-13,2020-08-14,19.50207468879668,0.0,4.564315352697095,4.564315352697095
735,,,2018-01-25,2.6019758562021114,0.0,3264,88.0,35.0,32.6,32.15,35.0,2020-08-17,2020-09-11,-6.8571428571428505,8.142857142857148,0.0,0.0
736,,,2018-01-26,2.6126905095362174,0.0,9925,86.0,36.1,36.2,35.85,36.35,2020-08-17,2020-09-11,0.27700831024930483,0.6925207756232686,0.13850415512464587,0.13850415512464587
737,,,2018-01-29,2.6458681399745063,0.0,2303,85.0,24.15,23.0,21.2,24.15,2020-08-17,2020-09-11,-4.761904761904756,12.215320910973082,0.0,0.0
738,,,2018-01-30,2.5932063670184156,-1.9903400385099412,2441,85.0,52.0,51.0,49.85,54.0,2020-08-17,2020-09-11,-1.9230769230769273,4.1346153846153815,0.9615384615384616,0.9615384615384616
739,,,2018-01-31,2.574832440101089,-2.6847785345078368,6525,85.0,60.2,55.8,55.8,60.2,2020-08-17,2020-09-11,-7.308970099667789,7.308970099667783,0.0,0.0
740,,,2018-02-01,2.5732701694806304,-2.7438242063935747,3005,84.0,44.55,46.1,43.05,50.0,2020-08-17,2020-09-11,3.4792368125701634,3.3670033670033668,0.0,0.0
741,,,2018-02-02,2.585380033066261,-2.2861345958392287,3078,84.0,33.5,43.95,32.0,50.7,2020-08-17,2020-09-11,31.194029850746286,4.477611940298507,0.0,0.0
742,,,2018-02-05,2.5250019790526763,-4.568109766913575,2393,83.0,38.8,36.95,34.45,38.8,2020-08-17,2020-09-11,-4.768041237113385,11.211340206185554,0.0,0.0
743,,,2018-02-06,2.377058235503928,-10.159610768553584,4919,83.0,46.65,43.1,42.55,46.65,2020-08-17,2020-09-11,-7.609860664523039,8.788853161843518,0.0,0.0
744,,,2018-02-07,2.4032581038825076,-9.169392549333022,2472,83.0,57.3,52.9,52.9,58.2,2020-08-17,2020-09-11,-7.678883071553222,7.678883071553226,0.0,0.0
745,,,2018-02-08,2.413441138073076,-8.784527028760781,3264,88.0,32.6,33.25,30.9,34.95,2020-09-11,2020-10-08,1.9938650306748462,5.214723926380377,1.2269938650306704,1.2269938650306704
746,,,2018-02-12,2.379866576391434,-10.05347014706619,2536,88.0,23.75,24.0,23.35,24.65,2020-09-11,2020-10-08,1.0526315789473717,1.6842105263157836,0.8421052631578918,0.8421052631578918
747,,,2018-02-21,2.4668347063261216,-6.766528949175443,1582,86.0,85.7,85.3,82.0,89.3,2020-09-11,2020-10-08,-0.4667444574095736,4.317386231038509,4.200700116686107,4.200700116686107
748,,,2018-02-22,2.4592890547623796,-7.051715177836659,2441,85.0,51.0,51.0,48.65,51.9,2020-09-11,2020-10-08,0.0,4.607843137254905,0.3921568627451036,0.3921568627451036
749,,,2018-02-23,2.5095729116684393,-5.151247949468118,4919,84.0,43.1,45.15,40.9,45.3,2020-09-11,2020-10-08,4.756380510440827,5.10440835266822,3.94431554524361,3.94431554524361
750,,,2018-02-26,2.531471641382372,-4.323590312903369,2472,84.0,52.9,53.0,49.8,54.0,2020-09-11,2020-10-08,0.1890359168241984,5.860113421550097,2.0793950850661655,2.0793950850661655
751,,,2018-02-27,2.5487086153726244,-3.6721227008243207,9945,84.0,41.3,39.3,38.85,41.7,2020-09-11,2020-10-08,-4.842615012106533,5.932203389830498,0.6053268765133173,0.6053268765133173
752,,,2018-03-01,2.561538996101454,-3.1872013045164405,2449,84.0,30.55,30.75,29.75,31.55,2020-09-11,2020-10-08,0.6546644844517058,2.6186579378068764,1.4729950900163642,1.4729950900163642
753,,,2018-03-02,2.5520725517324205,-3.5449834715871154,8403,83.0,37.7,36.65,34.95,39.1,2020-09-11,2020-10-08,-2.785145888594176,7.29442970822281,0.2652519893899053,0.2652519893899053
754,,,2018-03-05,2.5389555452499755,-4.040737824733808,2393,83.0,36.95,38.1,35.3,38.9,2020-09-11,2020-10-08,3.112313937753708,4.465493910690137,2.571041948579149,2.571041948579149
755,,,2018-03-06,2.5596082514569263,-3.2601733704844094,3264,88.0,33.3,34.8,32.95,34.8,2020-10-12,2020-11-13,4.504504504504503,1.051051051051034,0.7507507507507508,0.7507507507507508
756,,,2018-03-07,2.5892711474247196,-2.13907079097041,2536,87.0,24.05,23.5,21.2,24.8,2020-10-12,2020-11-13,-2.2869022869022926,11.850311850311856,0.0,0.0
757,,,2018-03-08,2.617568842263195,-1.069565685597007,1108,87.0,11.3,11.6,8.35,11.9,2020-10-12,2020-11-13,2.65486725663715,26.106194690265493,0.0,0.0
758,,,2018-03-12,2.605990343752191,-1.5071724709115553,1582,86.0,85.0,87.4,62.1,88.3,2020-10-12,2020-11-13,2.8235294117647136,26.941176470588236,0.0,0.0
