,Change Record,Extra Change,Date,Net Worth,stock_id,buy_price,sell_price,lowest_price,highest_price,buy_date,sell_date,profit(%)
10,,,2021-01-19,1.0696117770780762,3679,102.5,137.0,102.0,137.0,2021-02-02,2021-03-02,33.65853658536586
11,,,2021-01-20,1.0437992032497516,6201,41.45,48.55,41.0,55.0,2021-02-02,2021-03-02,17.12907117008442
12,,,2021-01-21,1.0517407363388112,1104,20.95,21.65,20.7,21.95,2021-02-02,2021-03-02,3.341288782816232
13,,,2021-01-22,1.063193411647729,1589,76.6,80.8,76.6,83.5,2021-02-02,2021-03-02,5.483028720626626
14,,,2021-01-25,0.8363125066129892,3305,29.95,38.6,29.95,41.8,2021-02-02,2021-03-02,28.881469115192004
15,,,2021-01-26,1.0753094075139555,5452,10.85,13.9,10.85,13.9,2021-02-02,2021-03-02,28.110599078341014
16,,,2021-01-27,1.0833763523481135,2471,25.9,28.5,25.9,28.5,2021-02-02,2021-03-02,10.038610038610042
17,,,2021-01-28,0.8328376015341858,6257,49.5,50.7,49.15,52.0,2021-02-02,2021-03-02,2.42424242424244
18,,,2021-01-29,1.05237675324709,2204,49.7,66.4,49.05,67.0,2021-03-03,2021-04-01,33.6016096579477
19,,,2021-02-02,1.05237675324709,9905,23.2,25.2,23.2,25.2,2021-03-03,2021-04-01,8.62068965517242
20,,,2021-02-03,1.0543839257872436,3501,56.5,53.1,52.2,57.3,2021-03-03,2021-04-01,-6.01769911504425
21,,,2021-02-04,1.0553009612314639,4706,17.0,17.65,17.0,17.7,2021-03-03,2021-04-01,3.8235294117646923
22,,,2021-02-05,1.0596097833348452,3015,47.55,50.4,45.75,51.5,2021-03-03,2021-04-01,5.993690851735023
23,,,2021-02-17,1.100665182431397,1709,14.6,16.75,14.5,16.8,2021-03-03,2021-04-01,14.726027397260278
24,,,2021-02-18,1.1232865948535549,9907,11.25,12.0,11.1,12.05,2021-03-03,2021-04-01,6.666666666666665
25,,,2021-02-19,1.154884585006304,4767,23.0,24.9,22.9,25.0,2021-03-03,2021-04-01,8.260869565217387
26,,,2021-02-22,1.18398987306312,6523,74.5,82.3,73.6,88.5,2021-03-03,2021-04-01,10.46979865771811
27,,,2021-02-23,1.20733441125176,4999,59.3,57.7,55.9,60.9,2021-04-06,2021-04-29,-2.6981450252950956
28,,,2021-02-24,1.1851826390004252,5493,43.85,45.0,43.85,45.75,2021-04-06,2021-04-29,2.6225769669327326
29,,,2021-02-25,1.2042691147266862,2029,26.05,36.65,26.05,36.65,2021-04-06,2021-04-29,40.690978886756234
30,,,2021-02-26,1.2041372714353502,1338,70.3,70.8,67.9,72.0,2021-04-06,2021-04-29,0.7112375533428139
31,,,2021-03-02,1.1950684963864893,6581,73.9,76.2,72.3,77.5,2021-04-06,2021-04-29,3.112313937753708
32,,,2021-03-03,1.1950684963864893,4942,44.45,46.5,43.9,48.05,2021-04-06,2021-04-29,4.6119235095613
33,,,2021-03-04,1.194496625404301,1102,47.1,49.95,46.7,52.2,2021-04-06,2021-04-29,6.050955414012749
34,,,2021-03-05,1.1881940153698416,2006,46.2,59.2,46.2,62.0,2021-04-06,2021-04-29,28.13852813852813
35,,,2021-03-08,1.1999254228440144,1312,27.9,33.5,27.8,33.5,2021-04-06,2021-04-29,20.071684587813632
36,,,2021-03-09,1.22191976175746,4767,25.15,26.65,24.6,26.8,2021-04-06,2021-04-29,5.964214711729632
37,,,2021-03-10,1.2197480758836157,4999,54.7,49.5,44.9,54.7,2021-05-04,2021-05-31,-9.506398537477157
38,,,2021-03-11,1.2257450785426,1338,66.8,62.9,55.0,69.5,2021-05-04,2021-05-31,-5.838323353293406
39,,,2021-03-12,1.2312560270222903,8401,14.05,14.55,14.0,15.5,2021-05-04,2021-05-31,3.558718861209975
40,,,2021-03-15,1.2423524300572426,4942,43.35,43.0,38.9,45.9,2021-05-04,2021-05-31,-0.8073817762399127
41,,,2021-03-16,1.2475007538508562,5493,43.6,41.5,40.6,43.95,2021-05-04,2021-05-31,-4.816513761467888
42,,,2021-03-17,1.246920552993943,1102,48.55,51.9,47.95,51.9,2021-05-04,2021-05-31,6.900102986611745
43,,,2021-03-18,1.25463785699523,3388,74.9,75.2,72.7,77.8,2021-05-04,2021-05-31,0.4005340453938633
44,,,2021-03-19,1.2520910590094352,3264,42.95,42.5,36.15,43.0,2021-05-04,2021-05-31,-1.0477299185098987
45,,,2021-03-22,1.2640292667505342,4767,25.3,25.05,24.4,26.7,2021-05-04,2021-05-31,-0.988142292490124
46,,,2021-03-23,1.2561498512104536,4711,17.4,19.1,17.4,20.0,2021-05-04,2021-05-31,9.770114942528751
47,,,2021-03-24,1.27893766386914,6147,68.2,72.0,68.2,72.8,2021-06-01,2021-06-30,5.571847507331373
48,,,2021-03-25,1.305612832867276,6261,80.3,87.1,78.7,88.9,2021-06-01,2021-06-30,8.46824408468243
49,,,2021-03-26,1.3115266442322222,2441,72.4,78.8,70.8,84.1,2021-06-01,2021-06-30,8.83977900552484
50,,,2021-03-29,1.3172755810662877,3624,32.4,38.9,30.6,38.9,2021-06-01,2021-06-30,20.061728395061728
51,,,2021-03-30,1.322996703665253,1731,20.55,20.0,19.95,22.0,2021-06-01,2021-06-30,-2.676399026763998
52,,,2021-03-31,1.3200694657647274,3090,53.5,60.5,52.5,60.5,2021-06-01,2021-06-30,13.08411214953271
53,,,2021-04-01,1.3094567119621727,5604,90.0,93.8,89.3,108.0,2021-06-01,2021-06-30,4.222222222222216
54,,,2021-04-06,1.3094567119621727,9905,26.1,29.3,26.05,30.15,2021-06-01,2021-06-30,12.260536398467426
55,,,2021-04-07,1.3192270562962531,5291,30.4,43.0,29.95,43.0,2021-06-01,2021-06-30,41.44736842105263
56,,,2021-04-08,1.3497626125827995,8182,39.2,52.6,37.1,56.0,2021-06-01,2021-06-30,34.183673469387756
57,,,2021-04-09,1.3321456992806693,4535,35.3,35.6,35.05,36.0,2021-07-01,2021-07-30,0.8498583569405138
58,,,2021-04-12,1.3549190799916702,6147,71.1,75.0,69.7,77.7,2021-07-01,2021-07-30,5.485232067510548
59,,,2021-04-13,1.3290858994436492,9927,38.15,41.6,38.15,44.9,2021-07-01,2021-07-30,9.043250327654007
60,,,2021-04-14,1.3236460433423427,6215,24.1,32.2,24.1,39.25,2021-07-01,2021-07-30,33.60995850622408
61,,,2021-04-15,1.352226569119814,4706,19.0,18.7,18.7,19.75,2021-07-01,2021-07-30,-1.5789473684210575
62,,,2021-04-16,1.3765434794540927,6239,107.0,110.5,107.0,115.0,2021-07-01,2021-07-30,3.2710280373831724
63,,,2021-04-19,1.434478202018324,2441,78.5,95.2,78.4,95.5,2021-07-01,2021-07-30,21.273885350318466
64,,,2021-04-20,1.4268209446731757,1709,21.6,20.85,20.6,21.85,2021-07-01,2021-07-30,-3.472222222222221
65,,,2021-04-21,1.4444471844046738,1599,43.0,41.7,41.65,43.5,2021-07-01,2021-07-30,-3.023255813953485
66,,,2021-04-22,1.4237999810740791,5284,44.45,41.6,40.8,44.75,2021-08-02,2021-08-27,-6.411698537682797
67,,,2021-04-23,1.4110395864691294,6147,75.3,75.8,72.5,80.9,2021-08-02,2021-08-27,0.6640106241699861
68,,,2021-04-26,1.4383865172428236,4535,35.7,34.3,32.6,35.7,2021-08-02,2021-08-27,-3.9215686274509998
69,,,2021-04-27,1.4495052854659747,3388,76.3,77.7,74.0,77.9,2021-08-02,2021-08-27,1.8348623853211121
70,,,2021-04-28,1.4424189111934753,2423,25.35,24.9,23.9,26.35,2021-08-02,2021-08-27,-1.775147928994092
71,,,2021-04-29,1.4525492554448676,6261,93.6,90.5,84.0,98.5,2021-08-02,2021-08-27,-3.3119658119658113
72,,,2021-05-04,1.4525492554448676,3537,36.2,34.75,32.45,36.4,2021-08-02,2021-08-27,-4.005524861878462
73,,,2021-05-05,1.4540779793189598,6239,111.5,108.5,104.0,115.0,2021-08-02,2021-08-27,-2.6905829596412523
74,,,2021-05-06,1.4591031515800401,1504,31.7,30.8,28.75,31.7,2021-08-02,2021-08-27,-2.8391167192428957
75,,,2021-05-07,1.4925060062790898,5016,39.25,37.45,36.9,39.25,2021-08-31,2021-09-10,-4.585987261146485
76,,,2021-05-10,1.5052438732563265,4974,58.6,57.6,57.0,58.6,2021-08-31,2021-09-10,-1.7064846416382284
77,,,2021-05-11,1.468877528739678,2408,66.4,66.8,64.3,68.1,2021-08-31,2021-09-10,0.6024096385542022
78,,,2021-05-12,1.403671546548561,1104,20.85,21.0,20.85,21.15,2021-08-31,2021-09-10,0.7194244604316502
79,,,2021-05-13,1.4003148143312532,6147,77.1,74.5,73.3,81.1,2021-08-31,2021-09-10,-3.3722438391698972
80,,,2021-05-14,1.4060014424722633,8021,41.2,41.9,40.4,42.45,2021-08-31,2021-09-10,1.6990291262135804
81,,,2021-05-17,1.3490248600837518,3265,34.0,33.85,32.65,34.85,2021-08-31,2021-09-10,-0.4411764705882337
82,,,2021-05-18,1.4043481296679154,3026,121.0,117.0,116.0,122.0,2021-08-31,2021-09-10,-3.3057851239669422
83,,,2021-05-19,1.4051089140919841,4528,41.9,40.65,40.65,41.9,2021-08-31,2021-09-10,-2.9832935560859197
84,,,2021-05-20,1.3986766914218942,2344,29.5,30.1,28.85,30.85,2021-08-31,2021-09-10,2.033898305084758
85,,,2021-05-21,1.4138753404161257,,,,,,,,
86,,,2021-05-24,1.4197641503435818,,,,,,,,
87,,,2021-05-25,1.4284052031198746,,,,,,,,
88,,,2021-05-26,1.4282226208997424,,,,,,,,
89,,,2021-05-27,1.428730385908267,,,,,,,,
90,,,2021-05-28,1.4426724080576692,,,,,,,,
91,,,2021-05-31,1.4490994236498362,,,,,,,,
92,,,2021-06-01,1.4490994236498362,,,,,,,,
93,,,2021-06-02,1.4419488082493104,,,,,,,,
94,,,2021-06-03,1.4498530503923717,,,,,,,,
95,,,2021-06-04,1.4391972914900737,,,,,,,,
96,,,2021-06-07,1.4383479544832556,,,,,,,,
97,,,2021-06-08,1.4606479962164225,,,,,,,,
98,,,2021-06-09,1.4507657695706482,,,,,,,,
99,,,2021-06-10,1.4673328021820846,,,,,,,,
100,,,2021-06-11,1.4694978215772545,,,,,,,,
101,,,2021-06-15,1.5039077049444798,,,,,,,,
102,,,2021-06-16,1.4929173053338713,,,,,,,,
103,,,2021-06-17,1.5373077953135967,,,,,,,,
104,,,2021-06-18,1.5201188649255268,,,,,,,,
105,,,2021-06-21,1.5220786727574347,,,,,,,,
106,,,2021-06-22,1.5418778662037416,,,,,,,,
107,,,2021-06-23,1.5651876277066006,,,,,,,,
108,,,2021-06-24,1.5751550248129125,,,,,,,,
109,,,2021-06-25,1.5916816633793316,,,,,,,,
110,,,2021-06-28,1.6425911928892747,,,,,,,,
111,,,2021-06-29,1.6276147019429925,,,,,,,,
112,,,2021-06-30,1.6598899363192074,,,,,,,,
113,,,2021-07-01,1.6598899363192074,,,,,,,,
114,,,2021-07-02,1.665292765374811,,,,,,,,
115,,,2021-07-05,1.681516147444321,,,,,,,,
116,,,2021-07-06,1.6974008474157916,,,,,,,,
117,,,2021-07-07,1.6972006894902611,,,,,,,,
118,,,2021-07-08,1.7209627657509141,,,,,,,,
119,,,2021-07-09,1.7379365608437427,,,,,,,,
120,,,2021-07-12,1.7708277652090556,,,,,,,,
121,,,2021-07-13,1.7726167955243268,,,,,,,,
122,,,2021-07-14,1.7590613544507283,,,,,,,,
123,,,2021-07-15,1.7950011806500976,,,,,,,,
124,,,2021-07-16,1.8130523085156454,,,,,,,,
125,,,2021-07-19,1.808351937415547,,,,,,,,
126,,,2021-07-20,1.79031745696811,,,,,,,,
127,,,2021-07-21,1.7702139591826835,,,,,,,,
128,,,2021-07-22,1.802546948513268,,,,,,,,
129,,,2021-07-23,1.8329753051509579,,,,,,,,
130,,,2021-07-26,1.8233387365953277,,,,,,,,
131,,,2021-07-27,1.8087854728997321,,,,,,,,
132,,,2021-07-28,1.779274070399359,,,,,,,,
133,,,2021-07-29,1.8056115456707356,,,,,,,,
134,,,2021-07-30,1.7806170276366702,,,,,,,,
135,,,2021-08-02,1.7806170276366702,,,,,,,,
136,,,2021-08-03,1.7888719367328405,,,,,,,,
137,,,2021-08-04,1.7982716055446517,,,,,,,,
138,,,2021-08-05,1.8145375064661486,,,,,,,,
139,,,2021-08-06,1.7973615060769466,,,,,,,,
140,,,2021-08-09,1.7801364086372373,,,,,,,,
141,,,2021-08-10,1.7692257547511976,,,,,,,,
142,,,2021-08-11,1.7355981533659306,,,,,,,,
143,,,2021-08-12,1.735325536059027,,,,,,,,
144,,,2021-08-13,1.7077304029567444,,,,,,,,
145,,,2021-08-16,1.6876417440702756,,,,,,,,
146,,,2021-08-17,1.6704565126561817,,,,,,,,
147,,,2021-08-18,1.6950389359085156,,,,,,,,
148,,,2021-08-19,1.6584891385250158,,,,,,,,
149,,,2021-08-20,1.6707558940741705,,,,,,,,
150,,,2021-08-23,1.7032739734409168,,,,,,,,
151,,,2021-08-24,1.6982458100906441,,,,,,,,
152,,,2021-08-25,1.7169312646878323,,,,,,,,
153,,,2021-08-26,1.7230570524424238,,,,,,,,
154,,,2021-08-27,1.7361872052332776,,,,,,,,
155,,,2021-08-31,1.7361872052332776,,,,,,,,
156,,,2021-09-01,1.7630367960134143,,,,,,,,
157,,,2021-09-02,1.7358848583134727,,,,,,,,
158,,,2021-09-03,1.7571977003764394,,,,,,,,
159,,,2021-09-06,1.735445767700808,,,,,,,,
160,,,2021-09-07,1.7178221464483057,,,,,,,,
161,,,2021-09-08,1.681802510196363,,,,,,,,
162,,,2021-09-09,1.7054236956291118,,,,,,,,
163,,,2021-09-10,1.7164984788337658,,,,,,,,
